,reg,target,act,group
0,STB1,SWI4,False,both
1,SWI6,PLM2,True,both
2,SWI6,HCM1,True,both
3,SWI6,CLN2,True,both
4,SWI6,CLB6,True,both
5,NRM1,SWI4,False,both
6,HCM1,NDD1,True,both
7,HCM1,FKH1,True,both
8,SWI6,YOX1,True,both
9,SWI6,CLB5,True,both
10,SWI6,CLN1,True,both
11,MBP1,CLB6,True,both
12,HCM1,FKH2,True,both
13,SWI5,CLN3,True,refs
14,FKH1,ACE2,True,refs
15,SWI4,TOS4,True,refs
16,MBP1,TOS4,True,refs
17,CDH1,YOX1,False,refs
18,SWI4,CLB5,True,refs
19,CDH1,NDD1,False,refs
20,TOS4,FKH1,True,refs
21,CDH1,FKH1,False,refs
22,MCM1,ACE2,True,refs
23,MBP1,YOX1,True,refs
24,CLN1,STB1,False,refs
25,SWI4,CLB6,True,refs
26,STB1,MBP1,False,refs
27,CDH1,MCM1,False,refs
28,MBP1,HCM1,True,refs
29,SWI4,YHP1,True,refs
30,SWI6,YHP1,True,refs
31,TOS4,NDD1,True,refs
32,SWI4,NRM1,True,refs
33,SWI6,NRM1,True,refs
34,PLM2,MCM1,True,refs
35,YOX1,SWI4,False,refs
36,MBP1,CLB5,True,refs
37,CDC20,ACE2,True,refs
38,CLN1,WHI5,False,refs
39,CDH1,YHP1,False,refs
40,NDD1,CLB2,True,refs
41,CLN2,CDH1,False,refs
42,YHP1,MBP1,False,refs
43,YOX1,SWI6,False,refs
44,FKH2,ACE2,True,refs
45,CDH1,NRM1,False,refs
46,MBP1,PLM2,True,refs
47,FKH2,CLB2,True,refs
48,CLN3,STB1,False,refs
49,NRM1,SWI6,False,refs
50,MBP1,CLN1,True,refs
51,MBP1,YHP1,True,refs
52,MCM1,CLB2,True,refs
53,SWI4,PLM2,True,refs
54,MBP1,NRM1,True,refs
55,PLM2,FKH2,True,refs
56,FKH1,SWI5,True,refs
57,NDD1,SWI5,True,refs
58,CLN3,WHI5,False,refs
59,WHI5,SWI6,False,refs
60,FKH1,CLB2,True,refs
61,CLN2,STB1,False,refs
62,STB1,SWI6,False,refs
63,CDH1,FKH2,False,refs
64,TOS4,MCM1,True,refs
65,ACE2,CLN3,True,refs
66,CLN2,WHI5,False,refs
67,PLM2,FKH1,True,refs
68,HCM1,MCM1,True,refs
69,NDD1,CDC20,True,refs
70,WHI5,SWI4,False,refs
71,CDH1,ACE2,True,refs
72,CLN1,CDH1,False,refs
73,FKH2,CDC20,True,refs
74,CDC20,SWI5,True,refs
75,NDD1,ACE2,True,refs
76,SWI6,TOS4,True,refs
77,NRM1,MBP1,False,refs
78,MCM1,CDC20,True,refs
79,FKH2,SWI5,True,refs
80,PLM2,NDD1,True,refs
81,TOS4,FKH2,True,refs
82,YHP1,SWI4,False,refs
83,WHI5,MBP1,False,refs
84,MCM1,SWI5,True,refs
85,FKH1,CDC20,True,refs
86,SWI4,YOX1,True,refs
87,SWI4,CLN2,True,refs
88,MBP1,CLN2,True,refs
89,CDH1,SWI5,True,refs
90,SWI4,HCM1,True,refs
91,SWI4,CLN1,True,refs
92,YOX1,MBP1,False,refs
93,YHP1,SWI6,False,refs
94,NRM1,NRM1,True,grns
95,HCM1,SWI4,False,grns
96,FKH2,CLB1,False,grns
97,FKH2,NDD1,False,grns
98,MBP1,CLN1,False,grns
99,STB1,CLB6,True,grns
100,FKH2,FKH2,True,grns
101,ACE2,SWI4,False,grns
102,SWI5,CLB5,True,grns
103,NRM1,YHP1,False,grns
104,FKH2,MBP1,False,grns
105,NRM1,HCM1,False,grns
106,YHP1,CLB1,False,grns
107,FKH2,TOS4,False,grns
108,NRM1,WHI5,False,grns
109,HCM1,CLB3,True,grns
110,HCM1,SWI6,True,grns
111,ACE2,SWI5,False,grns
112,YOX1,YOX1,True,grns
113,WHI5,YOX1,False,grns
114,FKH2,CLN3,False,grns
115,STB1,PLM2,True,grns
116,MBP1,CLB4,False,grns
117,ACE2,ACE2,True,grns
118,SWI5,CDC20,False,grns
119,WHI5,YHP1,False,grns
120,WHI5,HCM1,False,grns
121,WHI5,WHI5,True,grns
122,SWI5,SWI5,True,grns
123,WHI5,CLB1,False,grns
124,STB1,CLN1,True,grns
125,HCM1,CLN2,False,grns
126,FKH1,FKH1,True,grns
127,YOX1,CLB2,False,grns
128,YHP1,CDC20,False,grns
129,HCM1,YHP1,True,grns
130,STB1,NRM1,True,grns
131,WHI5,NRM1,False,grns
132,HCM1,HCM1,True,grns
133,ACE2,PLM2,False,grns
134,HCM1,NRM1,True,grns
135,HCM1,WHI5,True,grns
136,FKH1,YHP1,False,grns
137,WHI5,TOS4,False,grns
138,NRM1,STB1,False,grns
139,SWI5,FKH1,True,grns
140,ACE2,NRM1,False,grns
141,SWI6,SWI6,True,grns
142,NRM1,CLB3,False,grns
143,FKH2,CLB6,False,grns
144,HCM1,CLB4,True,grns
145,NRM1,CLB6,False,grns
146,HCM1,MBP1,True,grns
147,YOX1,TOS4,False,grns
148,HCM1,CLB5,False,grns
149,HCM1,TOS4,False,grns
150,FKH1,MBP1,False,grns
151,MBP1,PLM2,False,grns
152,NRM1,CDH1,True,grns
153,NRM1,NDD1,False,grns
154,NRM1,YOX1,False,grns
155,YHP1,YOX1,False,grns
156,SWI5,CLB1,False,grns
