,reg,target,act,group
0,NRM1,SWI4,False,both
1,SWI6,CLB6,True,both
2,SWI6,HCM1,True,both
3,HCM1,FKH1,True,both
4,SWI6,CLN2,True,both
5,MBP1,CLB6,True,both
6,SWI6,CLB5,True,both
7,STB1,SWI4,False,both
8,HCM1,FKH2,True,both
9,HCM1,NDD1,True,both
10,SWI6,PLM2,True,both
11,SWI6,CLN1,True,both
12,SWI6,YOX1,True,both
13,FKH1,SWI5,True,refs
14,WHI5,SWI4,False,refs
15,CLN2,CDH1,False,refs
16,SWI4,PLM2,True,refs
17,CDH1,YHP1,False,refs
18,NDD1,CLB2,True,refs
19,YHP1,SWI4,False,refs
20,MBP1,CLN2,True,refs
21,PLM2,FKH1,True,refs
22,CDH1,FKH1,False,refs
23,YOX1,MBP1,False,refs
24,PLM2,FKH2,True,refs
25,CDH1,FKH2,False,refs
26,NDD1,SWI5,True,refs
27,YOX1,SWI6,False,refs
28,CDH1,YOX1,False,refs
29,NRM1,MBP1,False,refs
30,FKH2,ACE2,True,refs
31,SWI4,CLB5,True,refs
32,WHI5,MBP1,False,refs
33,MBP1,YHP1,True,refs
34,CLN1,STB1,False,refs
35,WHI5,SWI6,False,refs
36,CDH1,ACE2,True,refs
37,MCM1,CDC20,True,refs
38,SWI4,CLN1,True,refs
39,YHP1,SWI6,False,refs
40,CDC20,SWI5,True,refs
41,MBP1,YOX1,True,refs
42,FKH2,SWI5,True,refs
43,SWI6,YHP1,True,refs
44,SWI4,HCM1,True,refs
45,CLN1,WHI5,False,refs
46,CLN3,STB1,False,refs
47,TOS4,NDD1,True,refs
48,MBP1,CLB5,True,refs
49,MCM1,CLB2,True,refs
50,CLN2,STB1,False,refs
51,SWI4,TOS4,True,refs
52,MBP1,CLN1,True,refs
53,FKH2,CLB2,True,refs
54,FKH1,CDC20,True,refs
55,CLN3,WHI5,False,refs
56,TOS4,MCM1,True,refs
57,CLN1,CDH1,False,refs
58,MBP1,HCM1,True,refs
59,MBP1,PLM2,True,refs
60,CDH1,NRM1,False,refs
61,SWI6,TOS4,True,refs
62,CDH1,SWI5,True,refs
63,TOS4,FKH1,True,refs
64,MCM1,ACE2,True,refs
65,SWI4,YHP1,True,refs
66,TOS4,FKH2,True,refs
67,STB1,MBP1,False,refs
68,PLM2,MCM1,True,refs
69,MBP1,NRM1,True,refs
70,STB1,SWI6,False,refs
71,FKH2,CDC20,True,refs
72,MCM1,SWI5,True,refs
73,SWI4,YOX1,True,refs
74,HCM1,MCM1,True,refs
75,ACE2,CLN3,True,refs
76,CLN2,WHI5,False,refs
77,SWI5,CLN3,True,refs
78,SWI6,NRM1,True,refs
79,SWI4,CLN2,True,refs
80,PLM2,NDD1,True,refs
81,NDD1,CDC20,True,refs
82,CDH1,NDD1,False,refs
83,SWI4,CLB6,True,refs
84,FKH1,ACE2,True,refs
85,CDC20,ACE2,True,refs
86,MBP1,TOS4,True,refs
87,NRM1,SWI6,False,refs
88,FKH1,CLB2,True,refs
89,YOX1,SWI4,False,refs
90,SWI4,NRM1,True,refs
91,CDH1,MCM1,False,refs
92,YHP1,MBP1,False,refs
93,NDD1,ACE2,True,refs
94,WHI5,YHP1,False,grns
95,NRM1,STB1,False,grns
96,FKH1,FKH1,True,grns
97,MBP1,PLM2,False,grns
98,SWI5,CDC20,False,grns
99,YHP1,CDC20,False,grns
100,HCM1,HCM1,True,grns
101,NRM1,NDD1,False,grns
102,FKH2,TOS4,False,grns
103,ACE2,ACE2,True,grns
104,STB1,CLB6,True,grns
105,FKH2,NDD1,False,grns
106,WHI5,TOS4,False,grns
107,YOX1,YOX1,True,grns
108,FKH2,FKH2,True,grns
109,HCM1,CLB5,False,grns
110,NRM1,YOX1,False,grns
111,NRM1,NRM1,True,grns
112,HCM1,MBP1,True,grns
113,WHI5,NRM1,False,grns
114,ACE2,SWI5,False,grns
115,ACE2,NRM1,False,grns
116,HCM1,WHI5,True,grns
117,STB1,CLN1,True,grns
118,SWI5,SWI5,True,grns
119,SWI5,CLB5,True,grns
120,HCM1,TOS4,False,grns
121,STB1,NRM1,True,grns
122,HCM1,SWI6,True,grns
123,SWI5,FKH1,True,grns
124,YOX1,CLB2,False,grns
125,NRM1,WHI5,False,grns
126,FKH2,CLB1,False,grns
127,HCM1,CLB3,True,grns
128,HCM1,SWI4,False,grns
129,YHP1,YOX1,False,grns
130,WHI5,YOX1,False,grns
131,FKH1,MBP1,False,grns
132,MBP1,CLB4,False,grns
133,HCM1,NRM1,True,grns
134,FKH2,CLN3,False,grns
135,HCM1,CLB4,True,grns
136,HCM1,YHP1,True,grns
137,NRM1,HCM1,False,grns
138,MBP1,CLN1,False,grns
139,NRM1,CDH1,True,grns
140,NRM1,CLB3,False,grns
141,FKH2,MBP1,False,grns
142,WHI5,HCM1,False,grns
143,FKH2,CLB6,False,grns
144,SWI5,CLB1,False,grns
145,ACE2,PLM2,False,grns
146,WHI5,CLB1,False,grns
147,NRM1,CLB6,False,grns
148,STB1,PLM2,True,grns
149,YHP1,CLB1,False,grns
150,FKH1,YHP1,False,grns
151,YOX1,TOS4,False,grns
152,NRM1,YHP1,False,grns
153,WHI5,WHI5,True,grns
154,HCM1,CLN2,False,grns
155,SWI6,SWI6,True,grns
