,reg,target,act,group
0,SWI6,CLB6,True,both
1,HCM1,FKH1,True,both
2,SWI6,PLM2,True,both
3,SWI6,YOX1,True,both
4,SWI6,CLN2,True,both
5,SWI6,HCM1,True,both
6,SWI6,CLN1,True,both
7,STB1,SWI4,False,both
8,NRM1,SWI4,False,both
9,HCM1,FKH2,True,both
10,SWI6,CLB5,True,both
11,MBP1,CLB6,True,both
12,HCM1,NDD1,True,both
13,NRM1,SWI6,False,refs
14,CLN1,WHI5,False,refs
15,PLM2,MCM1,True,refs
16,MCM1,ACE2,True,refs
17,CLN3,WHI5,False,refs
18,SWI4,CLN2,True,refs
19,YHP1,SWI6,False,refs
20,TOS4,MCM1,True,refs
21,CDH1,SWI5,True,refs
22,CLN2,WHI5,False,refs
23,SWI4,NRM1,True,refs
24,SWI4,YHP1,True,refs
25,TOS4,FKH2,True,refs
26,PLM2,NDD1,True,refs
27,MBP1,TOS4,True,refs
28,NDD1,CDC20,True,refs
29,YOX1,SWI4,False,refs
30,SWI6,NRM1,True,refs
31,CDH1,ACE2,True,refs
32,SWI5,CLN3,True,refs
33,CDH1,YOX1,False,refs
34,NRM1,MBP1,False,refs
35,STB1,SWI6,False,refs
36,FKH1,SWI5,True,refs
37,PLM2,FKH1,True,refs
38,CDH1,FKH2,False,refs
39,CDH1,YHP1,False,refs
40,MCM1,CLB2,True,refs
41,YHP1,MBP1,False,refs
42,SWI4,CLB5,True,refs
43,FKH1,CLB2,True,refs
44,CLN2,CDH1,False,refs
45,MBP1,HCM1,True,refs
46,FKH1,ACE2,True,refs
47,FKH2,CDC20,True,refs
48,ACE2,CLN3,True,refs
49,MBP1,YOX1,True,refs
50,CDH1,MCM1,False,refs
51,YOX1,MBP1,False,refs
52,MBP1,CLN1,True,refs
53,TOS4,NDD1,True,refs
54,STB1,MBP1,False,refs
55,NDD1,SWI5,True,refs
56,CLN1,STB1,False,refs
57,MBP1,PLM2,True,refs
58,CDH1,NRM1,False,refs
59,TOS4,FKH1,True,refs
60,FKH2,ACE2,True,refs
61,CDH1,NDD1,False,refs
62,SWI4,TOS4,True,refs
63,NDD1,CLB2,True,refs
64,CDC20,SWI5,True,refs
65,CLN2,STB1,False,refs
66,SWI6,TOS4,True,refs
67,CDH1,FKH1,False,refs
68,MCM1,CDC20,True,refs
69,NDD1,ACE2,True,refs
70,FKH2,SWI5,True,refs
71,SWI6,YHP1,True,refs
72,YOX1,SWI6,False,refs
73,CDC20,ACE2,True,refs
74,MBP1,NRM1,True,refs
75,MBP1,YHP1,True,refs
76,SWI4,HCM1,True,refs
77,WHI5,SWI6,False,refs
78,WHI5,SWI4,False,refs
79,FKH2,CLB2,True,refs
80,SWI4,YOX1,True,refs
81,CLN3,STB1,False,refs
82,SWI4,CLN1,True,refs
83,PLM2,FKH2,True,refs
84,YHP1,SWI4,False,refs
85,MBP1,CLN2,True,refs
86,MBP1,CLB5,True,refs
87,HCM1,MCM1,True,refs
88,FKH1,CDC20,True,refs
89,CLN1,CDH1,False,refs
90,SWI4,CLB6,True,refs
91,SWI4,PLM2,True,refs
92,WHI5,MBP1,False,refs
93,MCM1,SWI5,True,refs
94,NRM1,YOX1,False,grns
95,YHP1,CLB1,False,grns
96,YOX1,TOS4,False,grns
97,FKH2,MBP1,False,grns
98,HCM1,NRM1,True,grns
99,ACE2,SWI5,False,grns
100,HCM1,YHP1,True,grns
101,STB1,NRM1,True,grns
102,WHI5,TOS4,False,grns
103,MBP1,CLB4,False,grns
104,FKH1,MBP1,False,grns
105,NRM1,CDH1,True,grns
106,SWI5,CDC20,False,grns
107,STB1,PLM2,True,grns
108,STB1,CLB6,True,grns
109,WHI5,YOX1,False,grns
110,YHP1,CDC20,False,grns
111,ACE2,NRM1,False,grns
112,HCM1,TOS4,False,grns
113,WHI5,WHI5,True,grns
114,MBP1,CLN1,False,grns
115,HCM1,CLN2,False,grns
116,HCM1,SWI4,False,grns
117,WHI5,NRM1,False,grns
118,YOX1,CLB2,False,grns
119,FKH2,TOS4,False,grns
120,YHP1,YOX1,False,grns
121,ACE2,PLM2,False,grns
122,NRM1,CLB3,False,grns
123,WHI5,YHP1,False,grns
124,HCM1,WHI5,True,grns
125,YOX1,YOX1,True,grns
126,SWI6,SWI6,True,grns
127,ACE2,CLB6,False,grns
128,HCM1,MBP1,True,grns
129,HCM1,HCM1,True,grns
130,FKH2,CLN3,False,grns
131,HCM1,CLB5,False,grns
132,ACE2,NDD1,False,grns
133,NRM1,CLB6,False,grns
134,NRM1,YHP1,False,grns
135,HCM1,SWI6,True,grns
136,SWI5,FKH1,True,grns
137,WHI5,CLB1,False,grns
138,NRM1,NDD1,False,grns
139,SWI5,SWI5,True,grns
140,FKH1,FKH1,True,grns
141,SWI5,CLB1,False,grns
142,MBP1,PLM2,False,grns
143,FKH2,CLB6,False,grns
144,HCM1,CLB4,True,grns
145,WHI5,HCM1,False,grns
146,ACE2,SWI4,False,grns
147,FKH2,NDD1,False,grns
148,HCM1,CLB3,True,grns
149,FKH2,CLB1,False,grns
150,NRM1,NRM1,True,grns
151,NRM1,STB1,False,grns
152,ACE2,ACE2,True,grns
153,SWI5,CLB5,True,grns
154,STB1,CLN1,True,grns
155,FKH2,FKH2,True,grns
156,NRM1,HCM1,False,grns
157,NRM1,WHI5,False,grns
