,reg,target,act,group
0,SWI6,CLN1,True,both
1,NRM1,SWI4,False,both
2,MBP1,CLB6,True,both
3,SWI6,CLN2,True,both
4,HCM1,FKH1,True,both
5,HCM1,FKH2,True,both
6,HCM1,NDD1,True,both
7,SWI6,YOX1,True,both
8,STB1,SWI4,False,both
9,SWI6,HCM1,True,both
10,SWI6,CLB6,True,both
11,SWI6,CLB5,True,both
12,SWI6,PLM2,True,both
13,SWI4,CLN2,True,refs
14,MCM1,CLB2,True,refs
15,ACE2,CLN3,True,refs
16,SWI5,CLN3,True,refs
17,FKH1,ACE2,True,refs
18,YHP1,MBP1,False,refs
19,MBP1,YHP1,True,refs
20,MBP1,CLN1,True,refs
21,SWI6,YHP1,True,refs
22,MBP1,CLN2,True,refs
23,PLM2,NDD1,True,refs
24,FKH1,CDC20,True,refs
25,NRM1,MBP1,False,refs
26,TOS4,MCM1,True,refs
27,NDD1,ACE2,True,refs
28,SWI4,CLB5,True,refs
29,WHI5,MBP1,False,refs
30,MBP1,TOS4,True,refs
31,SWI4,CLN1,True,refs
32,MCM1,ACE2,True,refs
33,FKH2,CDC20,True,refs
34,YHP1,SWI4,False,refs
35,CDH1,YOX1,False,refs
36,HCM1,MCM1,True,refs
37,FKH1,SWI5,True,refs
38,CLN1,CDH1,False,refs
39,CLN2,WHI5,False,refs
40,MBP1,NRM1,True,refs
41,YOX1,SWI6,False,refs
42,CDH1,MCM1,False,refs
43,MBP1,PLM2,True,refs
44,NRM1,SWI6,False,refs
45,STB1,SWI6,False,refs
46,PLM2,FKH2,True,refs
47,CDH1,NDD1,False,refs
48,CDC20,SWI5,True,refs
49,TOS4,NDD1,True,refs
50,TOS4,FKH2,True,refs
51,NDD1,CDC20,True,refs
52,MCM1,CDC20,True,refs
53,CDH1,FKH2,False,refs
54,CDH1,ACE2,True,refs
55,SWI4,YOX1,True,refs
56,FKH2,CLB2,True,refs
57,SWI4,HCM1,True,refs
58,CLN1,STB1,False,refs
59,SWI4,PLM2,True,refs
60,YHP1,SWI6,False,refs
61,MBP1,CLB5,True,refs
62,SWI4,CLB6,True,refs
63,PLM2,FKH1,True,refs
64,MBP1,HCM1,True,refs
65,NDD1,SWI5,True,refs
66,YOX1,MBP1,False,refs
67,MCM1,SWI5,True,refs
68,TOS4,FKH1,True,refs
69,FKH1,CLB2,True,refs
70,MBP1,YOX1,True,refs
71,STB1,MBP1,False,refs
72,FKH2,ACE2,True,refs
73,FKH2,SWI5,True,refs
74,CLN2,CDH1,False,refs
75,CDH1,NRM1,False,refs
76,CDH1,YHP1,False,refs
77,CDH1,SWI5,True,refs
78,NDD1,CLB2,True,refs
79,CLN3,WHI5,False,refs
80,CLN3,STB1,False,refs
81,SWI4,TOS4,True,refs
82,PLM2,MCM1,True,refs
83,SWI6,NRM1,True,refs
84,YOX1,SWI4,False,refs
85,WHI5,SWI4,False,refs
86,WHI5,SWI6,False,refs
87,CLN1,WHI5,False,refs
88,SWI6,TOS4,True,refs
89,CDH1,FKH1,False,refs
90,CLN2,STB1,False,refs
91,CDC20,ACE2,True,refs
92,SWI4,NRM1,True,refs
93,SWI4,YHP1,True,refs
94,MBP1,CLB4,False,grns
95,YHP1,YOX1,False,grns
96,NRM1,YHP1,False,grns
97,SWI5,FKH1,True,grns
98,NRM1,HCM1,False,grns
99,HCM1,MBP1,True,grns
100,ACE2,SWI5,False,grns
101,MBP1,PLM2,False,grns
102,SWI5,CLB1,False,grns
103,FKH2,TOS4,False,grns
104,WHI5,NRM1,False,grns
105,NRM1,WHI5,False,grns
106,FKH2,CLN3,False,grns
107,WHI5,YHP1,False,grns
108,ACE2,NDD1,False,grns
109,WHI5,HCM1,False,grns
110,FKH2,CLB1,False,grns
111,NRM1,CDH1,True,grns
112,NRM1,YOX1,False,grns
113,STB1,CLB6,True,grns
114,HCM1,SWI4,False,grns
115,FKH2,FKH2,True,grns
116,YHP1,CLB1,False,grns
117,FKH2,CLB6,False,grns
118,FKH2,MBP1,False,grns
119,SWI5,CDC20,False,grns
120,HCM1,TOS4,False,grns
121,NRM1,NRM1,True,grns
122,FKH1,FKH1,True,grns
123,WHI5,YOX1,False,grns
124,YHP1,CDC20,False,grns
125,ACE2,NRM1,False,grns
126,WHI5,TOS4,False,grns
127,NRM1,STB1,False,grns
128,YOX1,TOS4,False,grns
129,NRM1,CLB6,False,grns
130,FKH2,NDD1,False,grns
131,ACE2,ACE2,True,grns
132,HCM1,NRM1,True,grns
133,HCM1,CLB3,True,grns
134,HCM1,YHP1,True,grns
135,SWI5,SWI5,True,grns
136,HCM1,HCM1,True,grns
137,HCM1,WHI5,True,grns
138,ACE2,SWI4,False,grns
139,STB1,NRM1,True,grns
140,STB1,CLN1,True,grns
141,WHI5,CLB1,False,grns
142,ACE2,PLM2,False,grns
143,SWI6,SWI6,True,grns
144,STB1,PLM2,True,grns
145,HCM1,CLB4,True,grns
146,YOX1,CLB2,False,grns
147,YOX1,YOX1,True,grns
148,FKH1,MBP1,False,grns
149,NRM1,NDD1,False,grns
150,HCM1,CLN2,False,grns
151,MBP1,CLN1,False,grns
152,HCM1,SWI6,True,grns
153,WHI5,WHI5,True,grns
154,ACE2,CLB6,False,grns
155,HCM1,CLB5,False,grns
156,NRM1,CLB3,False,grns
157,SWI5,CLB5,True,grns
