,reg,target,act,group
0,STB1,SWI4,False,both
1,SWI6,CLB6,True,both
2,HCM1,FKH2,True,both
3,SWI6,HCM1,True,both
4,HCM1,NDD1,True,both
5,MBP1,CLB6,True,both
6,SWI6,CLB5,True,both
7,SWI6,PLM2,True,both
8,SWI6,CLN2,True,both
9,SWI6,YOX1,True,both
10,SWI6,CLN1,True,both
11,NRM1,SWI4,False,both
12,HCM1,FKH1,True,both
13,MBP1,CLN2,True,refs
14,CDH1,ACE2,True,refs
15,SWI4,CLN2,True,refs
16,CLN2,CDH1,False,refs
17,CDH1,MCM1,False,refs
18,PLM2,FKH2,True,refs
19,CLN1,STB1,False,refs
20,YOX1,SWI6,False,refs
21,STB1,SWI6,False,refs
22,FKH2,CDC20,True,refs
23,SWI6,TOS4,True,refs
24,MBP1,CLB5,True,refs
25,FKH1,SWI5,True,refs
26,WHI5,MBP1,False,refs
27,PLM2,NDD1,True,refs
28,FKH1,CLB2,True,refs
29,YHP1,SWI6,False,refs
30,NRM1,MBP1,False,refs
31,MBP1,YHP1,True,refs
32,SWI4,CLN1,True,refs
33,MBP1,NRM1,True,refs
34,YOX1,SWI4,False,refs
35,MCM1,CLB2,True,refs
36,WHI5,SWI6,False,refs
37,PLM2,FKH1,True,refs
38,CDC20,SWI5,True,refs
39,MBP1,TOS4,True,refs
40,SWI4,CLB6,True,refs
41,CLN1,CDH1,False,refs
42,CDH1,YHP1,False,refs
43,FKH1,CDC20,True,refs
44,CDH1,FKH1,False,refs
45,CDH1,SWI5,True,refs
46,SWI5,CLN3,True,refs
47,NDD1,SWI5,True,refs
48,FKH1,ACE2,True,refs
49,TOS4,NDD1,True,refs
50,MCM1,ACE2,True,refs
51,FKH2,SWI5,True,refs
52,SWI4,CLB5,True,refs
53,MCM1,CDC20,True,refs
54,CDH1,FKH2,False,refs
55,MBP1,HCM1,True,refs
56,TOS4,MCM1,True,refs
57,SWI4,NRM1,True,refs
58,YHP1,SWI4,False,refs
59,YOX1,MBP1,False,refs
60,TOS4,FKH2,True,refs
61,MBP1,YOX1,True,refs
62,NDD1,ACE2,True,refs
63,MBP1,CLN1,True,refs
64,CLN2,WHI5,False,refs
65,NDD1,CLB2,True,refs
66,MCM1,SWI5,True,refs
67,CLN3,STB1,False,refs
68,FKH2,CLB2,True,refs
69,CDC20,ACE2,True,refs
70,SWI4,HCM1,True,refs
71,SWI6,YHP1,True,refs
72,STB1,MBP1,False,refs
73,SWI4,YHP1,True,refs
74,TOS4,FKH1,True,refs
75,ACE2,CLN3,True,refs
76,YHP1,MBP1,False,refs
77,WHI5,SWI4,False,refs
78,NDD1,CDC20,True,refs
79,SWI4,TOS4,True,refs
80,CLN2,STB1,False,refs
81,SWI4,YOX1,True,refs
82,HCM1,MCM1,True,refs
83,FKH2,ACE2,True,refs
84,CLN1,WHI5,False,refs
85,CDH1,YOX1,False,refs
86,MBP1,PLM2,True,refs
87,CLN3,WHI5,False,refs
88,SWI4,PLM2,True,refs
89,CDH1,NDD1,False,refs
90,PLM2,MCM1,True,refs
91,NRM1,SWI6,False,refs
92,SWI6,NRM1,True,refs
93,CDH1,NRM1,False,refs
94,SWI5,CLB1,False,grns
95,YOX1,CLB2,False,grns
96,HCM1,CLB4,True,grns
97,YOX1,TOS4,False,grns
98,NRM1,CLB3,False,grns
99,SWI5,CLB5,True,grns
100,HCM1,CLB5,False,grns
101,NRM1,HCM1,False,grns
102,STB1,CLN1,True,grns
103,NRM1,CLB6,False,grns
104,WHI5,HCM1,False,grns
105,HCM1,HCM1,True,grns
106,YHP1,CLB1,False,grns
107,NRM1,YHP1,False,grns
108,FKH2,NDD1,False,grns
109,FKH2,CLN3,False,grns
110,WHI5,YHP1,False,grns
111,HCM1,YHP1,True,grns
112,NRM1,CDH1,True,grns
113,YHP1,YOX1,False,grns
114,FKH1,YHP1,False,grns
115,HCM1,NRM1,True,grns
116,STB1,NRM1,True,grns
117,FKH1,FKH1,True,grns
118,WHI5,WHI5,True,grns
119,WHI5,TOS4,False,grns
120,HCM1,CLB3,True,grns
121,ACE2,NRM1,False,grns
122,FKH2,CLB6,False,grns
123,MBP1,CLN1,False,grns
124,NRM1,STB1,False,grns
125,STB1,CLB6,True,grns
126,WHI5,YOX1,False,grns
127,STB1,PLM2,True,grns
128,WHI5,CLB1,False,grns
129,SWI5,FKH1,True,grns
130,MBP1,CLB4,False,grns
131,ACE2,PLM2,False,grns
132,SWI5,SWI5,True,grns
133,ACE2,ACE2,True,grns
134,NRM1,YOX1,False,grns
135,SWI5,CDC20,False,grns
136,SWI6,SWI6,True,grns
137,NRM1,WHI5,False,grns
138,FKH1,MBP1,False,grns
139,HCM1,CLN2,False,grns
140,HCM1,SWI4,False,grns
141,ACE2,SWI4,False,grns
142,MBP1,PLM2,False,grns
143,HCM1,MBP1,True,grns
144,HCM1,TOS4,False,grns
145,YOX1,YOX1,True,grns
146,FKH2,MBP1,False,grns
147,YHP1,CDC20,False,grns
148,FKH2,FKH2,True,grns
149,FKH2,TOS4,False,grns
150,HCM1,WHI5,True,grns
151,NRM1,NDD1,False,grns
152,ACE2,SWI5,False,grns
153,NRM1,NRM1,True,grns
154,FKH2,CLB1,False,grns
155,HCM1,SWI6,True,grns
156,WHI5,NRM1,False,grns
