,reg,target,act,group
0,MBP1,CLB6,True,both
1,STB1,SWI4,False,both
2,HCM1,FKH1,True,both
3,SWI6,HCM1,True,both
4,HCM1,NDD1,True,both
5,NRM1,SWI4,False,both
6,SWI6,YOX1,True,both
7,HCM1,FKH2,True,both
8,SWI6,CLN2,True,both
9,SWI6,CLN1,True,both
10,SWI6,CLB5,True,both
11,SWI6,CLB6,True,both
12,SWI6,PLM2,True,both
13,FKH2,CDC20,True,refs
14,MCM1,CDC20,True,refs
15,MBP1,CLB5,True,refs
16,NDD1,CLB2,True,refs
17,YOX1,SWI6,False,refs
18,MBP1,CLN2,True,refs
19,SWI5,CLN3,True,refs
20,CDH1,MCM1,False,refs
21,FKH2,CLB2,True,refs
22,SWI6,TOS4,True,refs
23,SWI4,TOS4,True,refs
24,TOS4,NDD1,True,refs
25,CDH1,YOX1,False,refs
26,HCM1,MCM1,True,refs
27,CLN2,STB1,False,refs
28,MBP1,PLM2,True,refs
29,MCM1,SWI5,True,refs
30,NDD1,ACE2,True,refs
31,SWI4,YOX1,True,refs
32,YOX1,MBP1,False,refs
33,CDH1,FKH2,False,refs
34,NRM1,MBP1,False,refs
35,TOS4,FKH1,True,refs
36,ACE2,CLN3,True,refs
37,SWI4,HCM1,True,refs
38,MBP1,YHP1,True,refs
39,SWI4,CLN1,True,refs
40,SWI6,YHP1,True,refs
41,SWI4,CLB5,True,refs
42,MBP1,NRM1,True,refs
43,FKH1,CLB2,True,refs
44,PLM2,NDD1,True,refs
45,TOS4,FKH2,True,refs
46,WHI5,MBP1,False,refs
47,NDD1,CDC20,True,refs
48,TOS4,MCM1,True,refs
49,CLN3,STB1,False,refs
50,FKH1,ACE2,True,refs
51,CLN1,STB1,False,refs
52,CLN2,WHI5,False,refs
53,PLM2,FKH1,True,refs
54,NRM1,SWI6,False,refs
55,SWI4,PLM2,True,refs
56,CDH1,ACE2,True,refs
57,MBP1,TOS4,True,refs
58,MCM1,CLB2,True,refs
59,CDH1,YHP1,False,refs
60,CDC20,ACE2,True,refs
61,SWI4,CLB6,True,refs
62,SWI6,NRM1,True,refs
63,CLN1,CDH1,False,refs
64,YHP1,SWI4,False,refs
65,PLM2,FKH2,True,refs
66,YOX1,SWI4,False,refs
67,SWI4,YHP1,True,refs
68,SWI4,CLN2,True,refs
69,MBP1,HCM1,True,refs
70,PLM2,MCM1,True,refs
71,NDD1,SWI5,True,refs
72,FKH2,SWI5,True,refs
73,MBP1,CLN1,True,refs
74,CDH1,NDD1,False,refs
75,CLN3,WHI5,False,refs
76,FKH1,SWI5,True,refs
77,CLN2,CDH1,False,refs
78,YHP1,MBP1,False,refs
79,CDC20,SWI5,True,refs
80,FKH1,CDC20,True,refs
81,YHP1,SWI6,False,refs
82,CDH1,SWI5,True,refs
83,CLN1,WHI5,False,refs
84,WHI5,SWI4,False,refs
85,CDH1,FKH1,False,refs
86,CDH1,NRM1,False,refs
87,STB1,MBP1,False,refs
88,STB1,SWI6,False,refs
89,MBP1,YOX1,True,refs
90,SWI4,NRM1,True,refs
91,FKH2,ACE2,True,refs
92,MCM1,ACE2,True,refs
93,WHI5,SWI6,False,refs
94,MBP1,PLM2,False,grns
95,ACE2,NRM1,False,grns
96,HCM1,TOS4,False,grns
97,ACE2,SWI4,False,grns
98,NRM1,HCM1,False,grns
99,HCM1,CLB3,True,grns
100,HCM1,CLN2,False,grns
101,NRM1,NDD1,False,grns
102,HCM1,WHI5,True,grns
103,SWI5,CDC20,False,grns
104,SWI5,CLB1,False,grns
105,FKH1,FKH1,True,grns
106,MBP1,CLN1,False,grns
107,WHI5,YHP1,False,grns
108,HCM1,SWI4,False,grns
109,YOX1,CLB2,False,grns
110,FKH1,YHP1,False,grns
111,SWI6,SWI6,True,grns
112,NRM1,CLB6,False,grns
113,ACE2,PLM2,False,grns
114,WHI5,TOS4,False,grns
115,WHI5,NRM1,False,grns
116,STB1,PLM2,True,grns
117,FKH2,CLN3,False,grns
118,SWI5,CLB5,True,grns
119,WHI5,WHI5,True,grns
120,HCM1,HCM1,True,grns
121,FKH2,FKH2,True,grns
122,NRM1,NRM1,True,grns
123,NRM1,STB1,False,grns
124,WHI5,CLB1,False,grns
125,HCM1,SWI6,True,grns
126,HCM1,MBP1,True,grns
127,NRM1,YHP1,False,grns
128,STB1,CLN1,True,grns
129,YOX1,TOS4,False,grns
130,WHI5,YOX1,False,grns
131,MBP1,CLB4,False,grns
132,FKH2,MBP1,False,grns
133,STB1,CLB6,True,grns
134,YHP1,CLB1,False,grns
135,FKH2,NDD1,False,grns
136,NRM1,CDH1,True,grns
137,WHI5,HCM1,False,grns
138,FKH2,CLB6,False,grns
139,FKH1,MBP1,False,grns
140,ACE2,ACE2,True,grns
141,NRM1,CLB3,False,grns
142,YHP1,CDC20,False,grns
143,HCM1,CLB5,False,grns
144,FKH2,TOS4,False,grns
145,HCM1,CLB4,True,grns
146,NRM1,YOX1,False,grns
147,HCM1,NRM1,True,grns
148,NRM1,WHI5,False,grns
149,YOX1,YOX1,True,grns
150,YHP1,YOX1,False,grns
151,SWI5,SWI5,True,grns
152,HCM1,YHP1,True,grns
153,SWI5,FKH1,True,grns
154,ACE2,SWI5,False,grns
155,STB1,NRM1,True,grns
156,FKH2,CLB1,False,grns
