,reg,target,act,group
0,SWI6,CLB5,True,both
1,SWI6,CLB6,True,both
2,HCM1,NDD1,True,both
3,SWI6,PLM2,True,both
4,SWI6,CLN1,True,both
5,SWI6,CLN2,True,both
6,SWI6,HCM1,True,both
7,NRM1,SWI4,False,both
8,HCM1,FKH1,True,both
9,SWI6,YOX1,True,both
10,MBP1,CLB6,True,both
11,STB1,SWI4,False,both
12,HCM1,FKH2,True,both
13,SWI4,CLN2,True,refs
14,STB1,MBP1,False,refs
15,YOX1,MBP1,False,refs
16,CLN3,WHI5,False,refs
17,CLN1,WHI5,False,refs
18,NRM1,MBP1,False,refs
19,MBP1,CLN2,True,refs
20,PLM2,NDD1,True,refs
21,SWI6,TOS4,True,refs
22,SWI4,CLN1,True,refs
23,NDD1,ACE2,True,refs
24,CLN2,WHI5,False,refs
25,TOS4,MCM1,True,refs
26,CDC20,ACE2,True,refs
27,MCM1,CLB2,True,refs
28,WHI5,SWI4,False,refs
29,SWI4,YOX1,True,refs
30,SWI4,YHP1,True,refs
31,WHI5,SWI6,False,refs
32,MBP1,HCM1,True,refs
33,CDH1,SWI5,True,refs
34,SWI4,NRM1,True,refs
35,MCM1,ACE2,True,refs
36,SWI4,PLM2,True,refs
37,FKH2,CLB2,True,refs
38,YOX1,SWI4,False,refs
39,STB1,SWI6,False,refs
40,MBP1,YHP1,True,refs
41,YOX1,SWI6,False,refs
42,MBP1,NRM1,True,refs
43,FKH1,CDC20,True,refs
44,CDH1,YHP1,False,refs
45,YHP1,MBP1,False,refs
46,TOS4,FKH2,True,refs
47,NDD1,SWI5,True,refs
48,FKH1,ACE2,True,refs
49,CLN2,CDH1,False,refs
50,SWI4,CLB5,True,refs
51,PLM2,FKH1,True,refs
52,NDD1,CDC20,True,refs
53,MCM1,CDC20,True,refs
54,MBP1,CLN1,True,refs
55,CDH1,FKH1,False,refs
56,HCM1,MCM1,True,refs
57,FKH2,CDC20,True,refs
58,MBP1,YOX1,True,refs
59,MBP1,PLM2,True,refs
60,FKH2,ACE2,True,refs
61,NDD1,CLB2,True,refs
62,YHP1,SWI6,False,refs
63,CDH1,YOX1,False,refs
64,CLN3,STB1,False,refs
65,NRM1,SWI6,False,refs
66,PLM2,MCM1,True,refs
67,CLN1,CDH1,False,refs
68,SWI4,HCM1,True,refs
69,CDH1,NRM1,False,refs
70,CDH1,FKH2,False,refs
71,SWI4,TOS4,True,refs
72,MCM1,SWI5,True,refs
73,SWI5,CLN3,True,refs
74,SWI6,YHP1,True,refs
75,FKH2,SWI5,True,refs
76,MBP1,CLB5,True,refs
77,SWI6,NRM1,True,refs
78,CDH1,MCM1,False,refs
79,FKH1,SWI5,True,refs
80,FKH1,CLB2,True,refs
81,PLM2,FKH2,True,refs
82,ACE2,CLN3,True,refs
83,CDH1,ACE2,True,refs
84,CDC20,SWI5,True,refs
85,YHP1,SWI4,False,refs
86,CLN1,STB1,False,refs
87,TOS4,NDD1,True,refs
88,TOS4,FKH1,True,refs
89,CLN2,STB1,False,refs
90,CDH1,NDD1,False,refs
91,WHI5,MBP1,False,refs
92,SWI4,CLB6,True,refs
93,MBP1,TOS4,True,refs
94,STB1,CLN1,True,grns
95,ACE2,PLM2,False,grns
96,SWI5,SWI5,True,grns
97,ACE2,SWI4,False,grns
98,ACE2,NRM1,False,grns
99,FKH2,TOS4,False,grns
100,YOX1,CLB2,False,grns
101,NRM1,CDH1,True,grns
102,HCM1,HCM1,True,grns
103,YHP1,YOX1,False,grns
104,NRM1,CLB6,False,grns
105,MBP1,CLN1,False,grns
106,NRM1,YHP1,False,grns
107,NRM1,YOX1,False,grns
108,WHI5,HCM1,False,grns
109,YHP1,CDC20,False,grns
110,HCM1,SWI4,False,grns
111,WHI5,TOS4,False,grns
112,HCM1,CLB3,True,grns
113,FKH2,CLB6,False,grns
114,HCM1,CLN2,False,grns
115,FKH1,YHP1,False,grns
116,FKH1,FKH1,True,grns
117,STB1,PLM2,True,grns
118,YHP1,CLB1,False,grns
119,STB1,CLB6,True,grns
120,STB1,NRM1,True,grns
121,FKH2,MBP1,False,grns
122,NRM1,WHI5,False,grns
123,WHI5,WHI5,True,grns
124,SWI5,CLB5,True,grns
125,SWI5,FKH1,True,grns
126,WHI5,YHP1,False,grns
127,YOX1,YOX1,True,grns
128,NRM1,NDD1,False,grns
129,HCM1,YHP1,True,grns
130,HCM1,CLB4,True,grns
131,MBP1,PLM2,False,grns
132,FKH1,MBP1,False,grns
133,SWI6,SWI6,True,grns
134,YOX1,TOS4,False,grns
135,NRM1,STB1,False,grns
136,FKH2,NDD1,False,grns
137,SWI5,CLB1,False,grns
138,HCM1,MBP1,True,grns
139,WHI5,NRM1,False,grns
140,HCM1,SWI6,True,grns
141,SWI5,CDC20,False,grns
142,WHI5,YOX1,False,grns
143,FKH2,CLB1,False,grns
144,HCM1,NRM1,True,grns
145,MBP1,CLB4,False,grns
146,NRM1,HCM1,False,grns
147,HCM1,CLB5,False,grns
148,NRM1,CLB3,False,grns
149,ACE2,ACE2,True,grns
150,WHI5,CLB1,False,grns
151,ACE2,SWI5,False,grns
152,NRM1,NRM1,True,grns
153,HCM1,TOS4,False,grns
154,FKH2,FKH2,True,grns
155,HCM1,WHI5,True,grns
156,FKH2,CLN3,False,grns
