,reg,target,act,group
0,CDH1,YHP1,False,refs
1,SWI6,YHP1,True,refs
2,MBP1,CLN1,True,refs
3,CDH1,FKH2,False,refs
4,MCM1,CLB2,True,refs
5,CDH1,YOX1,False,refs
6,CDH1,ACE2,True,refs
7,CLN3,STB1,False,refs
8,NDD1,CLB2,True,refs
9,WHI5,SWI6,False,refs
10,HCM1,NDD1,True,refs
11,NDD1,CDC20,True,refs
12,MBP1,PLM2,True,refs
13,NDD1,SWI5,True,refs
14,HCM1,MCM1,True,refs
15,CDH1,NRM1,False,refs
16,HCM1,FKH2,True,refs
17,SWI6,CLB6,True,refs
18,CLN1,WHI5,False,refs
19,NRM1,SWI6,False,refs
20,YOX1,SWI6,False,refs
21,WHI5,SWI4,False,refs
22,CDH1,SWI5,True,refs
23,TOS4,NDD1,True,refs
24,TOS4,MCM1,True,refs
25,SWI4,CLB6,True,refs
26,CLN1,CDH1,False,refs
27,TOS4,FKH2,True,refs
28,CLN3,WHI5,False,refs
29,FKH1,CLB2,True,refs
30,SWI4,PLM2,True,refs
31,CDH1,FKH1,False,refs
32,FKH1,CDC20,True,refs
33,CLN2,STB1,False,refs
34,MBP1,CLB5,True,refs
35,PLM2,FKH1,True,refs
36,HCM1,FKH1,True,refs
37,MBP1,YHP1,True,refs
38,SWI4,CLN2,True,refs
39,FKH2,CLB2,True,refs
40,STB1,MBP1,False,refs
41,MCM1,ACE2,True,refs
42,FKH2,SWI5,True,refs
43,CDH1,NDD1,False,refs
44,MBP1,TOS4,True,refs
45,SWI6,YOX1,True,refs
46,CDC20,ACE2,True,refs
47,CLN2,WHI5,False,refs
48,SWI5,CLN3,True,refs
49,MBP1,CLB6,True,refs
50,MBP1,NRM1,True,refs
51,MCM1,SWI5,True,refs
52,MBP1,HCM1,True,refs
53,TOS4,FKH1,True,refs
54,SWI6,TOS4,True,refs
55,SWI6,CLB5,True,refs
56,SWI4,CLB5,True,refs
57,SWI4,YHP1,True,refs
58,YHP1,SWI4,False,refs
59,ACE2,CLN3,True,refs
60,CDC20,SWI5,True,refs
61,YHP1,SWI6,False,refs
62,NRM1,MBP1,False,refs
63,SWI4,YOX1,True,refs
64,CLN2,CDH1,False,refs
65,FKH1,ACE2,True,refs
66,MCM1,CDC20,True,refs
67,SWI6,CLN1,True,refs
68,SWI4,TOS4,True,refs
69,SWI6,NRM1,True,refs
70,PLM2,NDD1,True,refs
71,SWI6,HCM1,True,refs
72,PLM2,MCM1,True,refs
73,SWI4,NRM1,True,refs
74,YOX1,SWI4,False,refs
75,SWI6,PLM2,True,refs
76,STB1,SWI6,False,refs
77,FKH1,SWI5,True,refs
78,YHP1,MBP1,False,refs
79,SWI4,CLN1,True,refs
80,SWI4,HCM1,True,refs
81,WHI5,MBP1,False,refs
82,PLM2,FKH2,True,refs
83,MBP1,CLN2,True,refs
84,FKH2,ACE2,True,refs
85,STB1,SWI4,False,refs
86,YOX1,MBP1,False,refs
87,MBP1,YOX1,True,refs
88,NDD1,ACE2,True,refs
89,SWI6,CLN2,True,refs
90,CLN1,STB1,False,refs
91,NRM1,SWI4,False,refs
92,FKH2,CDC20,True,refs
93,CDH1,MCM1,False,refs
94,FKH1,STB1,True,grns
95,FKH2,YOX1,True,grns
96,FKH1,CLB6,True,grns
97,STB1,YHP1,True,grns
98,NRM1,STB1,True,grns
99,YHP1,YOX1,True,grns
100,NRM1,HCM1,True,grns
