,reg,target,act,group
0,HCM1,FKH2,True,both
1,SWI6,CLB6,True,both
2,HCM1,NDD1,True,both
3,SWI6,YOX1,True,both
4,NRM1,SWI4,False,both
5,STB1,SWI4,False,both
6,SWI6,CLN1,True,both
7,SWI6,CLB5,True,both
8,MBP1,CLB6,True,both
9,SWI6,CLN2,True,both
10,SWI6,PLM2,True,both
11,SWI6,HCM1,True,both
12,HCM1,FKH1,True,both
13,YOX1,SWI6,False,refs
14,FKH1,CDC20,True,refs
15,CLN1,WHI5,False,refs
16,TOS4,FKH2,True,refs
17,NDD1,SWI5,True,refs
18,TOS4,FKH1,True,refs
19,PLM2,NDD1,True,refs
20,FKH2,CDC20,True,refs
21,SWI4,HCM1,True,refs
22,WHI5,MBP1,False,refs
23,YOX1,MBP1,False,refs
24,SWI4,PLM2,True,refs
25,CLN1,CDH1,False,refs
26,FKH1,ACE2,True,refs
27,CLN3,STB1,False,refs
28,SWI4,TOS4,True,refs
29,CLN3,WHI5,False,refs
30,CLN2,STB1,False,refs
31,CDH1,NRM1,False,refs
32,SWI6,TOS4,True,refs
33,NDD1,CLB2,True,refs
34,SWI4,CLN1,True,refs
35,CLN2,CDH1,False,refs
36,HCM1,MCM1,True,refs
37,CDC20,SWI5,True,refs
38,CDH1,YHP1,False,refs
39,SWI4,NRM1,True,refs
40,FKH1,CLB2,True,refs
41,MBP1,HCM1,True,refs
42,FKH2,CLB2,True,refs
43,WHI5,SWI4,False,refs
44,YOX1,SWI4,False,refs
45,SWI4,YHP1,True,refs
46,PLM2,FKH2,True,refs
47,MBP1,TOS4,True,refs
48,CDH1,MCM1,False,refs
49,PLM2,FKH1,True,refs
50,NRM1,SWI6,False,refs
51,STB1,SWI6,False,refs
52,MBP1,CLN1,True,refs
53,FKH1,SWI5,True,refs
54,FKH2,ACE2,True,refs
55,ACE2,CLN3,True,refs
56,FKH2,SWI5,True,refs
57,STB1,MBP1,False,refs
58,YHP1,SWI6,False,refs
59,TOS4,MCM1,True,refs
60,CLN1,STB1,False,refs
61,SWI5,CLN3,True,refs
62,SWI6,NRM1,True,refs
63,CDH1,YOX1,False,refs
64,MCM1,ACE2,True,refs
65,NDD1,CDC20,True,refs
66,MBP1,PLM2,True,refs
67,MCM1,SWI5,True,refs
68,PLM2,MCM1,True,refs
69,MBP1,YHP1,True,refs
70,SWI4,YOX1,True,refs
71,SWI4,CLB6,True,refs
72,TOS4,NDD1,True,refs
73,SWI6,YHP1,True,refs
74,CDH1,FKH1,False,refs
75,MCM1,CDC20,True,refs
76,SWI4,CLN2,True,refs
77,NRM1,MBP1,False,refs
78,WHI5,SWI6,False,refs
79,SWI4,CLB5,True,refs
80,MCM1,CLB2,True,refs
81,MBP1,CLN2,True,refs
82,MBP1,CLB5,True,refs
83,CDH1,NDD1,False,refs
84,MBP1,NRM1,True,refs
85,YHP1,MBP1,False,refs
86,YHP1,SWI4,False,refs
87,CDH1,ACE2,True,refs
88,CDH1,FKH2,False,refs
89,CDC20,ACE2,True,refs
90,CLN2,WHI5,False,refs
91,MBP1,YOX1,True,refs
92,NDD1,ACE2,True,refs
93,CDH1,SWI5,True,refs
94,WHI5,NRM1,False,grns
95,ACE2,SWI4,False,grns
96,YOX1,YOX1,True,grns
97,HCM1,CLB3,True,grns
98,NRM1,YHP1,False,grns
99,NRM1,CDH1,True,grns
100,STB1,NRM1,True,grns
101,WHI5,WHI5,True,grns
102,YOX1,CLB2,False,grns
103,NRM1,NRM1,True,grns
104,MBP1,PLM2,False,grns
105,NRM1,NDD1,False,grns
106,ACE2,ACE2,True,grns
107,WHI5,HCM1,False,grns
108,FKH2,CLN3,False,grns
109,SWI5,FKH1,True,grns
110,NRM1,CLB6,False,grns
111,HCM1,TOS4,False,grns
112,HCM1,SWI4,False,grns
113,FKH1,YHP1,False,grns
114,FKH1,MBP1,False,grns
115,HCM1,NRM1,True,grns
116,NRM1,STB1,False,grns
117,SWI5,CLB5,True,grns
118,HCM1,SWI6,True,grns
119,NRM1,WHI5,False,grns
120,NRM1,YOX1,False,grns
121,MBP1,CLB4,False,grns
122,STB1,PLM2,True,grns
123,FKH1,FKH1,True,grns
124,FKH2,FKH2,True,grns
125,SWI5,CDC20,False,grns
126,HCM1,HCM1,True,grns
127,ACE2,NRM1,False,grns
128,MBP1,CLN1,False,grns
129,WHI5,YHP1,False,grns
130,WHI5,TOS4,False,grns
131,YOX1,TOS4,False,grns
132,SWI5,CLB1,False,grns
133,HCM1,YHP1,True,grns
134,FKH2,CLB6,False,grns
135,FKH2,TOS4,False,grns
136,HCM1,CLB5,False,grns
137,FKH2,MBP1,False,grns
138,STB1,CLB6,True,grns
139,YHP1,YOX1,False,grns
140,WHI5,YOX1,False,grns
141,HCM1,CLN2,False,grns
142,ACE2,PLM2,False,grns
143,FKH2,NDD1,False,grns
144,SWI6,SWI6,True,grns
145,HCM1,CLB4,True,grns
146,HCM1,MBP1,True,grns
147,STB1,CLN1,True,grns
148,SWI5,SWI5,True,grns
149,NRM1,CLB3,False,grns
150,NRM1,HCM1,False,grns
151,YHP1,CDC20,False,grns
152,HCM1,WHI5,True,grns
153,YHP1,CLB1,False,grns
154,FKH2,CLB1,False,grns
155,WHI5,CLB1,False,grns
156,ACE2,SWI5,False,grns
