,reg,target,act,group
0,SWI6,YOX1,True,both
1,MBP1,YOX1,True,both
2,SWI6,CLN2,True,both
3,HCM1,FKH1,True,both
4,SWI6,CLB5,True,both
5,SWI6,YHP1,True,both
6,SWI6,CLB6,True,both
7,SWI6,CLN1,True,both
8,HCM1,NDD1,True,both
9,MBP1,TOS4,True,both
10,YOX1,SWI4,False,both
11,HCM1,FKH2,True,both
12,MBP1,CLB5,True,both
13,MBP1,CLB6,True,both
14,FKH2,CLB2,True,both
15,YOX1,MBP1,False,refs
16,SWI6,PLM2,True,refs
17,WHI5,SWI6,False,refs
18,PLM2,FKH1,True,refs
19,MBP1,CLN2,True,refs
20,MCM1,CDC20,True,refs
21,CDH1,YHP1,False,refs
22,MCM1,CLB2,True,refs
23,SWI4,CLN1,True,refs
24,CDH1,FKH2,False,refs
25,CLN1,STB1,False,refs
26,PLM2,NDD1,True,refs
27,CLN3,WHI5,False,refs
28,NRM1,MBP1,False,refs
29,CDH1,YOX1,False,refs
30,SWI4,HCM1,True,refs
31,SWI5,CLN3,True,refs
32,SWI4,CLB5,True,refs
33,CLN3,STB1,False,refs
34,STB1,SWI6,False,refs
35,CLN2,WHI5,False,refs
36,CDC20,ACE2,True,refs
37,FKH1,CDC20,True,refs
38,PLM2,MCM1,True,refs
39,SWI6,NRM1,True,refs
40,CDC20,SWI5,True,refs
41,FKH1,SWI5,True,refs
42,MCM1,ACE2,True,refs
43,STB1,SWI4,False,refs
44,CLN2,STB1,False,refs
45,ACE2,CLN3,True,refs
46,CDH1,MCM1,False,refs
47,MCM1,SWI5,True,refs
48,MBP1,HCM1,True,refs
49,SWI4,PLM2,True,refs
50,SWI4,NRM1,True,refs
51,WHI5,SWI4,False,refs
52,CLN2,CDH1,False,refs
53,TOS4,MCM1,True,refs
54,CDH1,NDD1,False,refs
55,MBP1,NRM1,True,refs
56,CLN1,WHI5,False,refs
57,CDH1,ACE2,True,refs
58,FKH1,ACE2,True,refs
59,MBP1,YHP1,True,refs
60,YOX1,SWI6,False,refs
61,YHP1,MBP1,False,refs
62,CDH1,SWI5,True,refs
63,CDH1,FKH1,False,refs
64,NDD1,CDC20,True,refs
65,NDD1,CLB2,True,refs
66,SWI6,TOS4,True,refs
67,SWI4,CLB6,True,refs
68,SWI4,YHP1,True,refs
69,TOS4,FKH2,True,refs
70,NRM1,SWI6,False,refs
71,FKH2,SWI5,True,refs
72,NDD1,SWI5,True,refs
73,HCM1,MCM1,True,refs
74,NRM1,SWI4,False,refs
75,CDH1,NRM1,False,refs
76,TOS4,NDD1,True,refs
77,WHI5,MBP1,False,refs
78,SWI4,YOX1,True,refs
79,MBP1,PLM2,True,refs
80,PLM2,FKH2,True,refs
81,YHP1,SWI6,False,refs
82,SWI6,HCM1,True,refs
83,FKH2,CDC20,True,refs
84,FKH2,ACE2,True,refs
85,NDD1,ACE2,True,refs
86,SWI4,CLN2,True,refs
87,YHP1,SWI4,False,refs
88,TOS4,FKH1,True,refs
89,STB1,MBP1,False,refs
90,CLN1,CDH1,False,refs
91,MBP1,CLN1,True,refs
92,FKH1,CLB2,True,refs
93,SWI4,TOS4,True,refs
94,FKH2,CDC20,False,grns
95,MBP1,CDH1,True,grns
96,FKH2,ACE2,False,grns
97,NRM1,CLB1,False,grns
98,HCM1,CLB3,True,grns
99,FKH2,WHI5,True,grns
100,YOX1,CLB2,False,grns
101,HCM1,CLB4,True,grns
102,YHP1,YOX1,False,grns
103,MBP1,CLN1,False,grns
104,NRM1,CLB5,False,grns
105,FKH1,FKH2,False,grns
106,YHP1,CLB1,False,grns
107,HCM1,NRM1,True,grns
108,MBP1,CLB1,False,grns
109,WHI5,NRM1,False,grns
110,ACE2,STB1,False,grns
111,FKH2,CDH1,True,grns
112,WHI5,YHP1,False,grns
113,NRM1,TOS4,False,grns
114,FKH2,SWI6,False,grns
115,STB1,PLM2,True,grns
116,STB1,CLB6,True,grns
117,STB1,YHP1,True,grns
118,SWI5,CLB1,False,grns
119,FKH2,CLB1,False,grns
120,ACE2,CLB6,False,grns
121,FKH2,PLM2,False,grns
122,NRM1,HCM1,False,grns
123,STB1,YOX1,True,grns
124,MBP1,CLB4,False,grns
125,NRM1,FKH1,False,grns
126,HCM1,YHP1,True,grns
127,ACE2,TOS4,False,grns
128,MBP1,NDD1,False,grns
129,HCM1,PLM2,True,grns
130,HCM1,WHI5,True,grns
131,MBP1,ACE2,True,grns
132,ACE2,YOX1,False,grns
133,STB1,CLN2,True,grns
134,HCM1,SWI6,True,grns
135,SWI6,WHI5,False,grns
136,FKH2,CLN3,False,grns
137,FKH2,CLN1,False,grns
138,WHI5,YOX1,False,grns
139,MBP1,CDC20,False,grns
140,NRM1,PLM2,False,grns
141,ACE2,HCM1,False,grns
142,WHI5,CLN1,False,grns
143,YHP1,CLB2,False,grns
144,FKH2,CLN2,False,grns
145,FKH2,STB1,True,grns
146,MBP1,NRM1,False,grns
147,HCM1,YOX1,False,grns
148,FKH2,FKH1,False,grns
149,STB1,CLN1,True,grns
150,YHP1,PLM2,False,grns
151,WHI5,CLN2,False,grns
152,FKH2,MBP1,False,grns
153,WHI5,CLB5,False,grns
154,WHI5,HCM1,False,grns
155,FKH2,TOS4,False,grns
156,YOX1,YHP1,False,grns
157,MBP1,SWI4,True,grns
158,FKH1,STB1,True,grns
159,SWI5,MBP1,False,grns
160,STB1,HCM1,True,grns
161,FKH2,CLB3,False,grns
162,STB1,CLB5,True,grns
163,FKH2,HCM1,True,grns
164,SWI5,CLB5,True,grns
165,MBP1,SWI6,False,grns
166,FKH2,SWI5,False,grns
167,FKH2,NDD1,False,grns
168,STB1,TOS4,True,grns
169,NRM1,CLB6,False,grns
170,MBP1,MCM1,True,grns
171,NRM1,YHP1,False,grns
172,MBP1,PLM2,False,grns
173,STB1,NRM1,True,grns
174,NRM1,STB1,False,grns
175,ACE2,SWI4,False,grns
