,reg,target,act,group
0,STB1,SWI6,False,refs
1,MBP1,CLB5,True,refs
2,SWI6,TOS4,True,refs
3,CLN3,WHI5,False,refs
4,NRM1,SWI6,False,refs
5,YHP1,SWI6,False,refs
6,HCM1,NDD1,True,refs
7,HCM1,FKH1,True,refs
8,TOS4,FKH2,True,refs
9,CDH1,YHP1,False,refs
10,TOS4,MCM1,True,refs
11,SWI6,CLB6,True,refs
12,WHI5,SWI6,False,refs
13,MBP1,CLN2,True,refs
14,PLM2,FKH1,True,refs
15,CLN1,WHI5,False,refs
16,SWI6,HCM1,True,refs
17,PLM2,NDD1,True,refs
18,PLM2,FKH2,True,refs
19,NDD1,SWI5,True,refs
20,SWI4,CLN1,True,refs
21,SWI4,HCM1,True,refs
22,FKH2,CDC20,True,refs
23,HCM1,MCM1,True,refs
24,SWI5,CLN3,True,refs
25,STB1,SWI4,False,refs
26,FKH2,ACE2,True,refs
27,FKH1,CLB2,True,refs
28,CDH1,FKH1,False,refs
29,MCM1,CLB2,True,refs
30,SWI4,YHP1,True,refs
31,CLN3,STB1,False,refs
32,MBP1,CLB6,True,refs
33,CLN2,CDH1,False,refs
34,CDH1,FKH2,False,refs
35,NDD1,ACE2,True,refs
36,NRM1,MBP1,False,refs
37,MCM1,SWI5,True,refs
38,MBP1,HCM1,True,refs
39,SWI6,YHP1,True,refs
40,MCM1,CDC20,True,refs
41,CDC20,ACE2,True,refs
42,CDH1,SWI5,True,refs
43,FKH1,ACE2,True,refs
44,MBP1,YOX1,True,refs
45,YOX1,SWI4,False,refs
46,YHP1,MBP1,False,refs
47,WHI5,SWI4,False,refs
48,WHI5,MBP1,False,refs
49,CDH1,NRM1,False,refs
50,SWI4,TOS4,True,refs
51,YOX1,MBP1,False,refs
52,CLN1,STB1,False,refs
53,CLN2,WHI5,False,refs
54,SWI4,CLN2,True,refs
55,CDH1,ACE2,True,refs
56,CLN1,CDH1,False,refs
57,TOS4,NDD1,True,refs
58,TOS4,FKH1,True,refs
59,SWI6,CLN2,True,refs
60,ACE2,CLN3,True,refs
61,MBP1,TOS4,True,refs
62,YOX1,SWI6,False,refs
63,HCM1,FKH2,True,refs
64,SWI4,NRM1,True,refs
65,SWI4,CLB6,True,refs
66,FKH2,CLB2,True,refs
67,CDH1,YOX1,False,refs
68,SWI4,PLM2,True,refs
69,SWI6,NRM1,True,refs
70,NDD1,CDC20,True,refs
71,CLN2,STB1,False,refs
72,NDD1,CLB2,True,refs
73,FKH2,SWI5,True,refs
74,SWI6,CLN1,True,refs
75,MBP1,NRM1,True,refs
76,FKH1,SWI5,True,refs
77,SWI6,PLM2,True,refs
78,FKH1,CDC20,True,refs
79,PLM2,MCM1,True,refs
80,SWI6,CLB5,True,refs
81,STB1,MBP1,False,refs
82,NRM1,SWI4,False,refs
83,CDH1,NDD1,False,refs
84,YHP1,SWI4,False,refs
85,MBP1,YHP1,True,refs
86,SWI4,YOX1,True,refs
87,SWI4,CLB5,True,refs
88,MCM1,ACE2,True,refs
89,MBP1,CLN1,True,refs
90,MBP1,PLM2,True,refs
91,SWI6,YOX1,True,refs
92,CDC20,SWI5,True,refs
93,CDH1,MCM1,False,refs
94,NRM1,HCM1,True,grns
95,STB1,YHP1,True,grns
96,FKH1,CLB6,True,grns
97,FKH1,STB1,True,grns
98,FKH2,YOX1,True,grns
99,NRM1,STB1,True,grns
100,YHP1,YOX1,True,grns
