,reg,target,act,group
0,MBP1,CLB6,True,both
1,SWI6,CLB5,True,both
2,HCM1,FKH1,True,both
3,SWI6,YOX1,True,both
4,STB1,SWI4,False,both
5,SWI6,HCM1,True,both
6,NRM1,SWI4,False,both
7,SWI6,CLN2,True,both
8,HCM1,FKH2,True,both
9,SWI6,PLM2,True,both
10,HCM1,NDD1,True,both
11,SWI6,CLN1,True,both
12,SWI6,CLB6,True,both
13,MBP1,CLB5,True,refs
14,CLN3,STB1,False,refs
15,CDH1,ACE2,True,refs
16,SWI6,YHP1,True,refs
17,WHI5,SWI6,False,refs
18,MBP1,YOX1,True,refs
19,MBP1,YHP1,True,refs
20,SWI4,NRM1,True,refs
21,SWI4,CLN2,True,refs
22,FKH1,CLB2,True,refs
23,MCM1,ACE2,True,refs
24,NDD1,ACE2,True,refs
25,YOX1,MBP1,False,refs
26,SWI4,HCM1,True,refs
27,SWI5,CLN3,True,refs
28,TOS4,MCM1,True,refs
29,YHP1,MBP1,False,refs
30,PLM2,MCM1,True,refs
31,MCM1,CDC20,True,refs
32,MCM1,SWI5,True,refs
33,SWI4,CLB6,True,refs
34,SWI4,TOS4,True,refs
35,CDH1,NDD1,False,refs
36,WHI5,MBP1,False,refs
37,MBP1,CLN2,True,refs
38,CLN2,WHI5,False,refs
39,PLM2,FKH1,True,refs
40,NRM1,MBP1,False,refs
41,CLN1,STB1,False,refs
42,CDH1,YOX1,False,refs
43,TOS4,FKH2,True,refs
44,CDC20,ACE2,True,refs
45,CDH1,FKH1,False,refs
46,TOS4,FKH1,True,refs
47,CDH1,FKH2,False,refs
48,MCM1,CLB2,True,refs
49,FKH2,CLB2,True,refs
50,NDD1,CLB2,True,refs
51,CDH1,YHP1,False,refs
52,STB1,SWI6,False,refs
53,FKH2,CDC20,True,refs
54,NDD1,CDC20,True,refs
55,CLN3,WHI5,False,refs
56,CDH1,SWI5,True,refs
57,ACE2,CLN3,True,refs
58,SWI6,TOS4,True,refs
59,CDC20,SWI5,True,refs
60,TOS4,NDD1,True,refs
61,YHP1,SWI4,False,refs
62,SWI4,PLM2,True,refs
63,MBP1,CLN1,True,refs
64,SWI6,NRM1,True,refs
65,SWI4,YHP1,True,refs
66,NDD1,SWI5,True,refs
67,MBP1,NRM1,True,refs
68,PLM2,FKH2,True,refs
69,CLN1,CDH1,False,refs
70,FKH2,ACE2,True,refs
71,FKH1,CDC20,True,refs
72,YOX1,SWI4,False,refs
73,SWI4,CLB5,True,refs
74,CLN1,WHI5,False,refs
75,MBP1,HCM1,True,refs
76,YHP1,SWI6,False,refs
77,MBP1,PLM2,True,refs
78,MBP1,TOS4,True,refs
79,FKH2,SWI5,True,refs
80,SWI4,CLN1,True,refs
81,FKH1,ACE2,True,refs
82,SWI4,YOX1,True,refs
83,PLM2,NDD1,True,refs
84,WHI5,SWI4,False,refs
85,HCM1,MCM1,True,refs
86,CLN2,STB1,False,refs
87,STB1,MBP1,False,refs
88,NRM1,SWI6,False,refs
89,YOX1,SWI6,False,refs
90,CDH1,NRM1,False,refs
91,CLN2,CDH1,False,refs
92,CDH1,MCM1,False,refs
93,FKH1,SWI5,True,refs
94,HCM1,WHI5,True,grns
95,HCM1,SWI4,False,grns
96,FKH2,CLB1,False,grns
97,WHI5,TOS4,False,grns
98,FKH2,CLN3,False,grns
99,FKH1,FKH1,True,grns
100,NRM1,YOX1,False,grns
101,NRM1,CDH1,True,grns
102,HCM1,YHP1,True,grns
103,WHI5,CLB1,False,grns
104,HCM1,CLB4,True,grns
105,HCM1,NRM1,True,grns
106,ACE2,SWI5,False,grns
107,SWI5,CLB1,False,grns
108,NRM1,WHI5,False,grns
109,WHI5,NRM1,False,grns
110,HCM1,MBP1,True,grns
111,NRM1,CLB6,False,grns
112,ACE2,PLM2,False,grns
113,NRM1,YHP1,False,grns
114,NRM1,CLB3,False,grns
115,HCM1,CLB3,True,grns
116,NRM1,STB1,False,grns
117,HCM1,CLB5,False,grns
118,ACE2,NRM1,False,grns
119,HCM1,SWI6,True,grns
120,SWI5,CLB5,True,grns
121,YHP1,CDC20,False,grns
122,YOX1,TOS4,False,grns
123,FKH2,FKH2,True,grns
124,SWI6,SWI6,True,grns
125,WHI5,WHI5,True,grns
126,SWI5,SWI5,True,grns
127,YOX1,CLB2,False,grns
128,FKH1,YHP1,False,grns
129,SWI5,FKH1,True,grns
130,STB1,CLB6,True,grns
131,WHI5,YOX1,False,grns
132,STB1,PLM2,True,grns
133,MBP1,PLM2,False,grns
134,FKH2,NDD1,False,grns
135,ACE2,SWI4,False,grns
136,HCM1,CLN2,False,grns
137,HCM1,TOS4,False,grns
138,SWI5,CDC20,False,grns
139,NRM1,NRM1,True,grns
140,WHI5,HCM1,False,grns
141,FKH1,MBP1,False,grns
142,YOX1,YOX1,True,grns
143,STB1,CLN1,True,grns
144,MBP1,CLN1,False,grns
145,NRM1,HCM1,False,grns
146,HCM1,HCM1,True,grns
147,YHP1,YOX1,False,grns
148,ACE2,ACE2,True,grns
149,MBP1,CLB4,False,grns
150,NRM1,NDD1,False,grns
151,STB1,NRM1,True,grns
152,FKH2,CLB6,False,grns
153,FKH2,TOS4,False,grns
154,FKH2,MBP1,False,grns
155,YHP1,CLB1,False,grns
156,WHI5,YHP1,False,grns
