,reg,target,act,group
0,MBP1,YOX1,True,both
1,MBP1,CLB6,True,both
2,MBP1,CLB5,True,both
3,MBP1,NRM1,True,refs
4,SWI6,CLB6,True,refs
5,CLN1,STB1,False,refs
6,FKH1,SWI5,True,refs
7,PLM2,MCM1,True,refs
8,YOX1,SWI6,False,refs
9,FKH1,CDC20,True,refs
10,SWI6,CLN1,True,refs
11,SWI4,NRM1,True,refs
12,SWI4,TOS4,True,refs
13,CDC20,ACE2,True,refs
14,CDH1,YOX1,False,refs
15,CDH1,NDD1,False,refs
16,SWI4,YOX1,True,refs
17,NRM1,MBP1,False,refs
18,MCM1,CDC20,True,refs
19,YHP1,SWI4,False,refs
20,MBP1,CLN1,True,refs
21,WHI5,SWI4,False,refs
22,NDD1,CLB2,True,refs
23,PLM2,FKH2,True,refs
24,MBP1,YHP1,True,refs
25,YOX1,MBP1,False,refs
26,FKH1,ACE2,True,refs
27,HCM1,MCM1,True,refs
28,SWI4,CLB6,True,refs
29,PLM2,FKH1,True,refs
30,FKH1,CLB2,True,refs
31,MBP1,HCM1,True,refs
32,SWI4,CLN1,True,refs
33,SWI4,PLM2,True,refs
34,MCM1,CLB2,True,refs
35,SWI6,YOX1,True,refs
36,TOS4,FKH1,True,refs
37,CDH1,YHP1,False,refs
38,MBP1,TOS4,True,refs
39,NDD1,CDC20,True,refs
40,FKH2,CLB2,True,refs
41,STB1,MBP1,False,refs
42,SWI4,CLN2,True,refs
43,YOX1,SWI4,False,refs
44,CLN3,STB1,False,refs
45,WHI5,MBP1,False,refs
46,SWI4,HCM1,True,refs
47,CLN2,CDH1,False,refs
48,ACE2,CLN3,True,refs
49,SWI6,PLM2,True,refs
50,NDD1,ACE2,True,refs
51,SWI4,CLB5,True,refs
52,CLN1,CDH1,False,refs
53,HCM1,NDD1,True,refs
54,YHP1,SWI6,False,refs
55,CDH1,ACE2,True,refs
56,CDH1,FKH1,False,refs
57,SWI5,CLN3,True,refs
58,HCM1,FKH1,True,refs
59,CDH1,NRM1,False,refs
60,TOS4,MCM1,True,refs
61,MCM1,SWI5,True,refs
62,STB1,SWI4,False,refs
63,STB1,SWI6,False,refs
64,MBP1,PLM2,True,refs
65,WHI5,SWI6,False,refs
66,SWI6,CLN2,True,refs
67,SWI6,YHP1,True,refs
68,MCM1,ACE2,True,refs
69,FKH2,SWI5,True,refs
70,PLM2,NDD1,True,refs
71,NRM1,SWI4,False,refs
72,FKH2,CDC20,True,refs
73,NRM1,SWI6,False,refs
74,CDH1,MCM1,False,refs
75,MBP1,CLN2,True,refs
76,SWI6,HCM1,True,refs
77,SWI6,TOS4,True,refs
78,CLN2,WHI5,False,refs
79,SWI6,CLB5,True,refs
80,TOS4,FKH2,True,refs
81,CDC20,SWI5,True,refs
82,NDD1,SWI5,True,refs
83,FKH2,ACE2,True,refs
84,YHP1,MBP1,False,refs
85,SWI6,NRM1,True,refs
86,CLN3,WHI5,False,refs
87,CDH1,SWI5,True,refs
88,TOS4,NDD1,True,refs
89,CDH1,FKH2,False,refs
90,HCM1,FKH2,True,refs
91,CLN2,STB1,False,refs
92,CLN1,WHI5,False,refs
93,SWI4,YHP1,True,refs
94,MBP1,SWI4,True,grns
95,STB1,YHP1,True,grns
96,MBP1,CDC20,False,grns
97,YHP1,YOX1,False,grns
98,FKH2,YOX1,False,grns
99,FKH1,CLB6,False,grns
100,NRM1,STB1,False,grns
101,MBP1,NDD1,False,grns
