,reg,target,act,group
0,MBP1,CLB5,True,both
1,FKH2,CLB2,True,both
2,MBP1,TOS4,True,both
3,MBP1,YOX1,True,both
4,MBP1,CLB6,True,both
5,SWI6,NRM1,True,refs
6,SWI6,YHP1,True,refs
7,CDH1,SWI5,True,refs
8,CLN2,STB1,False,refs
9,FKH1,CDC20,True,refs
10,SWI5,CLN3,True,refs
11,FKH1,CLB2,True,refs
12,SWI6,YOX1,True,refs
13,MBP1,HCM1,True,refs
14,SWI4,YHP1,True,refs
15,SWI4,CLB6,True,refs
16,PLM2,FKH2,True,refs
17,MCM1,CDC20,True,refs
18,YHP1,SWI4,False,refs
19,MCM1,CLB2,True,refs
20,FKH1,SWI5,True,refs
21,TOS4,FKH1,True,refs
22,NDD1,ACE2,True,refs
23,MCM1,SWI5,True,refs
24,NRM1,SWI6,False,refs
25,SWI4,CLB5,True,refs
26,HCM1,MCM1,True,refs
27,WHI5,SWI6,False,refs
28,WHI5,MBP1,False,refs
29,SWI6,CLN1,True,refs
30,CLN3,WHI5,False,refs
31,SWI6,CLB6,True,refs
32,SWI4,CLN1,True,refs
33,FKH2,CDC20,True,refs
34,SWI6,CLN2,True,refs
35,SWI4,YOX1,True,refs
36,CLN1,CDH1,False,refs
37,FKH2,SWI5,True,refs
38,SWI4,CLN2,True,refs
39,YHP1,SWI6,False,refs
40,HCM1,NDD1,True,refs
41,CDC20,ACE2,True,refs
42,YHP1,MBP1,False,refs
43,MBP1,NRM1,True,refs
44,MBP1,YHP1,True,refs
45,CLN1,WHI5,False,refs
46,PLM2,NDD1,True,refs
47,NRM1,MBP1,False,refs
48,PLM2,MCM1,True,refs
49,TOS4,FKH2,True,refs
50,SWI6,PLM2,True,refs
51,SWI6,TOS4,True,refs
52,STB1,SWI6,False,refs
53,STB1,MBP1,False,refs
54,CDH1,YHP1,False,refs
55,CDH1,ACE2,True,refs
56,CDH1,NDD1,False,refs
57,CDH1,MCM1,False,refs
58,CLN1,STB1,False,refs
59,CDH1,NRM1,False,refs
60,SWI4,TOS4,True,refs
61,CDH1,FKH1,False,refs
62,CLN2,CDH1,False,refs
63,FKH1,ACE2,True,refs
64,CLN3,STB1,False,refs
65,CDH1,YOX1,False,refs
66,NDD1,CLB2,True,refs
67,SWI6,HCM1,True,refs
68,NDD1,CDC20,True,refs
69,WHI5,SWI4,False,refs
70,MCM1,ACE2,True,refs
71,NDD1,SWI5,True,refs
72,SWI4,HCM1,True,refs
73,CLN2,WHI5,False,refs
74,MBP1,CLN1,True,refs
75,STB1,SWI4,False,refs
76,HCM1,FKH1,True,refs
77,YOX1,SWI4,False,refs
78,ACE2,CLN3,True,refs
79,SWI4,NRM1,True,refs
80,SWI4,PLM2,True,refs
81,PLM2,FKH1,True,refs
82,YOX1,SWI6,False,refs
83,HCM1,FKH2,True,refs
84,MBP1,CLN2,True,refs
85,YOX1,MBP1,False,refs
86,TOS4,NDD1,True,refs
87,TOS4,MCM1,True,refs
88,FKH2,ACE2,True,refs
89,SWI6,CLB5,True,refs
90,CDC20,SWI5,True,refs
91,CDH1,FKH2,False,refs
92,NRM1,SWI4,False,refs
93,MBP1,PLM2,True,refs
94,MBP1,SWI4,True,grns
95,MBP1,CLB4,False,grns
96,YOX1,YHP1,False,grns
97,YHP1,CLB1,False,grns
98,NRM1,HCM1,False,grns
99,STB1,YHP1,True,grns
100,ACE2,SWI4,False,grns
101,WHI5,CLN2,False,grns
102,WHI5,HCM1,False,grns
103,SWI5,MBP1,False,grns
104,MBP1,CLB1,False,grns
105,FKH2,SWI5,False,grns
106,FKH2,ACE2,False,grns
107,MBP1,CDC20,False,grns
108,MBP1,NDD1,False,grns
109,FKH2,CLN3,False,grns
110,FKH2,WHI5,True,grns
111,FKH1,NDD1,True,grns
112,FKH2,SWI6,False,grns
113,YHP1,PLM2,False,grns
114,MBP1,NRM1,False,grns
115,WHI5,NRM1,False,grns
116,MBP1,PLM2,False,grns
117,NRM1,FKH1,False,grns
118,MBP1,CLN1,False,grns
119,FKH1,STB1,True,grns
120,FKH1,CLB6,True,grns
121,YHP1,YOX1,False,grns
122,MBP1,SWI6,False,grns
123,WHI5,YHP1,False,grns
124,FKH2,STB1,True,grns
125,NRM1,STB1,False,grns
126,FKH2,MBP1,False,grns
127,FKH1,FKH2,False,grns
