,reg,target,act,group
0,MBP1,CLB6,True,both
1,STB1,SWI4,False,both
2,SWI6,CLB5,True,both
3,SWI6,CLN1,True,both
4,HCM1,FKH2,True,both
5,SWI6,CLN2,True,both
6,SWI6,HCM1,True,both
7,SWI6,YOX1,True,both
8,NRM1,SWI4,False,both
9,HCM1,NDD1,True,both
10,SWI6,PLM2,True,both
11,SWI6,CLB6,True,both
12,HCM1,FKH1,True,both
13,PLM2,MCM1,True,refs
14,CLN2,WHI5,False,refs
15,SWI4,TOS4,True,refs
16,TOS4,NDD1,True,refs
17,SWI6,YHP1,True,refs
18,NRM1,MBP1,False,refs
19,FKH2,CLB2,True,refs
20,MCM1,CDC20,True,refs
21,TOS4,FKH1,True,refs
22,WHI5,SWI6,False,refs
23,MBP1,TOS4,True,refs
24,FKH2,ACE2,True,refs
25,CDH1,MCM1,False,refs
26,FKH2,SWI5,True,refs
27,SWI5,CLN3,True,refs
28,PLM2,NDD1,True,refs
29,SWI4,NRM1,True,refs
30,NDD1,SWI5,True,refs
31,YOX1,MBP1,False,refs
32,YHP1,MBP1,False,refs
33,SWI4,HCM1,True,refs
34,MBP1,NRM1,True,refs
35,HCM1,MCM1,True,refs
36,SWI4,CLB5,True,refs
37,CDH1,NDD1,False,refs
38,SWI4,CLB6,True,refs
39,SWI4,YHP1,True,refs
40,CLN2,STB1,False,refs
41,MCM1,ACE2,True,refs
42,CLN1,CDH1,False,refs
43,ACE2,CLN3,True,refs
44,FKH1,CDC20,True,refs
45,STB1,MBP1,False,refs
46,CDH1,NRM1,False,refs
47,CLN3,WHI5,False,refs
48,SWI4,YOX1,True,refs
49,PLM2,FKH2,True,refs
50,MBP1,YHP1,True,refs
51,MBP1,CLB5,True,refs
52,NDD1,ACE2,True,refs
53,CLN3,STB1,False,refs
54,CDC20,SWI5,True,refs
55,MCM1,CLB2,True,refs
56,SWI4,PLM2,True,refs
57,NDD1,CDC20,True,refs
58,TOS4,MCM1,True,refs
59,CDH1,YHP1,False,refs
60,WHI5,MBP1,False,refs
61,MBP1,YOX1,True,refs
62,SWI4,CLN1,True,refs
63,CDH1,ACE2,True,refs
64,CDH1,FKH2,False,refs
65,MBP1,HCM1,True,refs
66,PLM2,FKH1,True,refs
67,YOX1,SWI4,False,refs
68,YHP1,SWI4,False,refs
69,MBP1,PLM2,True,refs
70,NRM1,SWI6,False,refs
71,CDH1,YOX1,False,refs
72,SWI4,CLN2,True,refs
73,FKH2,CDC20,True,refs
74,CDC20,ACE2,True,refs
75,SWI6,TOS4,True,refs
76,CDH1,FKH1,False,refs
77,CLN1,WHI5,False,refs
78,FKH1,CLB2,True,refs
79,MBP1,CLN2,True,refs
80,CLN1,STB1,False,refs
81,CDH1,SWI5,True,refs
82,MCM1,SWI5,True,refs
83,YOX1,SWI6,False,refs
84,YHP1,SWI6,False,refs
85,CLN2,CDH1,False,refs
86,FKH1,ACE2,True,refs
87,FKH1,SWI5,True,refs
88,MBP1,CLN1,True,refs
89,SWI6,NRM1,True,refs
90,NDD1,CLB2,True,refs
91,TOS4,FKH2,True,refs
92,STB1,SWI6,False,refs
93,WHI5,SWI4,False,refs
94,HCM1,CLB3,True,grns
95,SWI5,CLB1,False,grns
96,HCM1,WHI5,True,grns
97,HCM1,CLB5,False,grns
98,ACE2,PLM2,False,grns
99,HCM1,SWI6,True,grns
100,HCM1,NRM1,True,grns
101,MBP1,CLB4,False,grns
102,WHI5,YHP1,False,grns
103,STB1,CLB6,True,grns
104,YHP1,YOX1,False,grns
105,WHI5,CLB1,False,grns
106,HCM1,CLN2,False,grns
107,YHP1,CDC20,False,grns
108,HCM1,HCM1,True,grns
109,NRM1,CLB6,False,grns
110,NRM1,YHP1,False,grns
111,WHI5,WHI5,True,grns
112,ACE2,SWI4,False,grns
113,SWI5,CDC20,False,grns
114,FKH2,FKH2,True,grns
115,STB1,NRM1,True,grns
116,WHI5,YOX1,False,grns
117,NRM1,NRM1,True,grns
118,NRM1,YOX1,False,grns
119,SWI5,FKH1,True,grns
120,NRM1,NDD1,False,grns
121,FKH2,TOS4,False,grns
122,ACE2,CLB6,False,grns
123,YOX1,TOS4,False,grns
124,WHI5,NRM1,False,grns
125,HCM1,CLB4,True,grns
126,HCM1,MBP1,True,grns
127,FKH2,CLB6,False,grns
128,SWI5,CLB5,True,grns
129,FKH1,MBP1,False,grns
130,NRM1,HCM1,False,grns
131,ACE2,ACE2,True,grns
132,FKH2,CLB1,False,grns
133,HCM1,YHP1,True,grns
134,NRM1,WHI5,False,grns
135,WHI5,HCM1,False,grns
136,SWI6,SWI6,True,grns
137,ACE2,NDD1,False,grns
138,STB1,PLM2,True,grns
139,FKH1,FKH1,True,grns
140,FKH2,MBP1,False,grns
141,FKH2,NDD1,False,grns
142,HCM1,SWI4,False,grns
143,MBP1,PLM2,False,grns
144,STB1,CLN1,True,grns
145,YOX1,YOX1,True,grns
146,FKH2,CLN3,False,grns
147,HCM1,TOS4,False,grns
148,ACE2,SWI5,False,grns
149,MBP1,CLN1,False,grns
150,WHI5,TOS4,False,grns
151,SWI5,SWI5,True,grns
152,NRM1,STB1,False,grns
153,YOX1,CLB2,False,grns
154,YHP1,CLB1,False,grns
155,ACE2,NRM1,False,grns
