,reg,target,act,group
0,MBP1,CLB6,True,both
1,HCM1,FKH1,True,both
2,HCM1,FKH2,True,both
3,SWI6,PLM2,True,both
4,SWI6,HCM1,True,both
5,SWI6,YOX1,True,both
6,STB1,SWI4,False,both
7,NRM1,SWI4,False,both
8,SWI6,CLB6,True,both
9,SWI6,CLN2,True,both
10,HCM1,NDD1,True,both
11,SWI6,CLB5,True,both
12,SWI6,CLN1,True,both
13,MCM1,SWI5,True,refs
14,SWI4,YHP1,True,refs
15,FKH1,ACE2,True,refs
16,SWI5,CLN3,True,refs
17,CDH1,YHP1,False,refs
18,SWI4,CLN2,True,refs
19,SWI4,TOS4,True,refs
20,NRM1,SWI6,False,refs
21,CDH1,NRM1,False,refs
22,MBP1,CLN1,True,refs
23,TOS4,NDD1,True,refs
24,FKH1,CDC20,True,refs
25,MBP1,TOS4,True,refs
26,CLN3,WHI5,False,refs
27,SWI4,PLM2,True,refs
28,MBP1,HCM1,True,refs
29,NRM1,MBP1,False,refs
30,TOS4,FKH1,True,refs
31,TOS4,MCM1,True,refs
32,MBP1,PLM2,True,refs
33,MCM1,CLB2,True,refs
34,TOS4,FKH2,True,refs
35,NDD1,CLB2,True,refs
36,CDC20,ACE2,True,refs
37,CDH1,MCM1,False,refs
38,STB1,MBP1,False,refs
39,CLN1,CDH1,False,refs
40,SWI4,CLN1,True,refs
41,FKH2,CDC20,True,refs
42,SWI6,NRM1,True,refs
43,CLN3,STB1,False,refs
44,SWI4,HCM1,True,refs
45,SWI4,YOX1,True,refs
46,NDD1,ACE2,True,refs
47,YOX1,MBP1,False,refs
48,CLN2,CDH1,False,refs
49,STB1,SWI6,False,refs
50,FKH2,ACE2,True,refs
51,MBP1,CLB5,True,refs
52,MBP1,YOX1,True,refs
53,CLN1,WHI5,False,refs
54,MCM1,CDC20,True,refs
55,ACE2,CLN3,True,refs
56,YHP1,SWI6,False,refs
57,NDD1,CDC20,True,refs
58,SWI6,YHP1,True,refs
59,WHI5,MBP1,False,refs
60,MBP1,YHP1,True,refs
61,FKH2,SWI5,True,refs
62,YHP1,MBP1,False,refs
63,FKH1,SWI5,True,refs
64,CLN2,WHI5,False,refs
65,YHP1,SWI4,False,refs
66,SWI6,TOS4,True,refs
67,SWI4,CLB6,True,refs
68,MBP1,NRM1,True,refs
69,MCM1,ACE2,True,refs
70,YOX1,SWI4,False,refs
71,HCM1,MCM1,True,refs
72,CDH1,YOX1,False,refs
73,CLN1,STB1,False,refs
74,WHI5,SWI6,False,refs
75,SWI4,CLB5,True,refs
76,PLM2,NDD1,True,refs
77,WHI5,SWI4,False,refs
78,NDD1,SWI5,True,refs
79,CDH1,FKH2,False,refs
80,PLM2,FKH1,True,refs
81,CLN2,STB1,False,refs
82,CDH1,ACE2,True,refs
83,PLM2,MCM1,True,refs
84,SWI4,NRM1,True,refs
85,YOX1,SWI6,False,refs
86,PLM2,FKH2,True,refs
87,FKH2,CLB2,True,refs
88,FKH1,CLB2,True,refs
89,CDH1,NDD1,False,refs
90,CDC20,SWI5,True,refs
91,MBP1,CLN2,True,refs
92,CDH1,SWI5,True,refs
93,CDH1,FKH1,False,refs
94,FKH2,CLB1,False,grns
95,MBP1,CLB4,False,grns
96,HCM1,MBP1,True,grns
97,YHP1,YOX1,False,grns
98,HCM1,CLN2,False,grns
99,HCM1,TOS4,False,grns
100,SWI6,SWI6,True,grns
101,ACE2,NRM1,False,grns
102,FKH2,FKH2,True,grns
103,HCM1,NRM1,True,grns
104,NRM1,CLB3,False,grns
105,NRM1,NDD1,False,grns
106,NRM1,NRM1,True,grns
107,MBP1,PLM2,False,grns
108,FKH1,MBP1,False,grns
109,NRM1,WHI5,False,grns
110,FKH1,YHP1,False,grns
111,WHI5,YHP1,False,grns
112,HCM1,WHI5,True,grns
113,FKH2,MBP1,False,grns
114,HCM1,CLB3,True,grns
115,NRM1,YOX1,False,grns
116,FKH2,CLN3,False,grns
117,WHI5,CLB1,False,grns
118,FKH2,TOS4,False,grns
119,YOX1,CLB2,False,grns
120,ACE2,SWI5,False,grns
121,YHP1,CLB1,False,grns
122,YOX1,YOX1,True,grns
123,SWI5,CDC20,False,grns
124,NRM1,HCM1,False,grns
125,WHI5,TOS4,False,grns
126,NRM1,CDH1,True,grns
127,FKH2,NDD1,False,grns
128,NRM1,CLB6,False,grns
129,HCM1,HCM1,True,grns
130,SWI5,SWI5,True,grns
131,SWI5,CLB1,False,grns
132,HCM1,SWI6,True,grns
133,MBP1,CLN1,False,grns
134,HCM1,CLB4,True,grns
135,STB1,CLN1,True,grns
136,HCM1,CLB5,False,grns
137,STB1,NRM1,True,grns
138,SWI5,FKH1,True,grns
139,WHI5,NRM1,False,grns
140,WHI5,WHI5,True,grns
141,ACE2,PLM2,False,grns
142,FKH2,CLB6,False,grns
143,WHI5,HCM1,False,grns
144,WHI5,YOX1,False,grns
145,ACE2,ACE2,True,grns
146,SWI5,CLB5,True,grns
147,FKH1,FKH1,True,grns
148,NRM1,YHP1,False,grns
149,ACE2,SWI4,False,grns
150,HCM1,SWI4,False,grns
151,HCM1,YHP1,True,grns
152,NRM1,STB1,False,grns
153,STB1,CLB6,True,grns
154,YHP1,CDC20,False,grns
155,STB1,PLM2,True,grns
156,YOX1,TOS4,False,grns
