,reg,target,act,group
0,HCM1,FKH1,True,both
1,NRM1,SWI4,False,both
2,SWI6,CLB5,True,both
3,MBP1,CLB6,True,both
4,HCM1,FKH2,True,both
5,SWI6,YOX1,True,both
6,SWI6,CLB6,True,both
7,STB1,SWI4,False,both
8,SWI6,HCM1,True,both
9,SWI6,CLN2,True,both
10,SWI6,CLN1,True,both
11,HCM1,NDD1,True,both
12,SWI6,PLM2,True,both
13,CLN1,CDH1,False,refs
14,WHI5,MBP1,False,refs
15,SWI4,CLB5,True,refs
16,SWI4,TOS4,True,refs
17,WHI5,SWI4,False,refs
18,PLM2,FKH1,True,refs
19,TOS4,FKH1,True,refs
20,YOX1,MBP1,False,refs
21,MBP1,TOS4,True,refs
22,SWI4,YOX1,True,refs
23,MBP1,PLM2,True,refs
24,CLN2,STB1,False,refs
25,SWI4,NRM1,True,refs
26,MBP1,NRM1,True,refs
27,MCM1,CLB2,True,refs
28,TOS4,NDD1,True,refs
29,MCM1,SWI5,True,refs
30,CLN3,STB1,False,refs
31,PLM2,NDD1,True,refs
32,FKH1,CDC20,True,refs
33,CLN1,STB1,False,refs
34,CLN1,WHI5,False,refs
35,CDH1,NRM1,False,refs
36,FKH2,SWI5,True,refs
37,SWI6,NRM1,True,refs
38,PLM2,MCM1,True,refs
39,FKH1,ACE2,True,refs
40,SWI6,YHP1,True,refs
41,PLM2,FKH2,True,refs
42,MBP1,CLB5,True,refs
43,MBP1,YOX1,True,refs
44,CLN2,WHI5,False,refs
45,CLN2,CDH1,False,refs
46,YHP1,SWI6,False,refs
47,SWI4,CLB6,True,refs
48,YHP1,SWI4,False,refs
49,FKH1,CLB2,True,refs
50,FKH1,SWI5,True,refs
51,CDH1,YOX1,False,refs
52,SWI4,CLN1,True,refs
53,STB1,MBP1,False,refs
54,YOX1,SWI6,False,refs
55,CDC20,ACE2,True,refs
56,CDH1,ACE2,True,refs
57,NDD1,CLB2,True,refs
58,CDH1,NDD1,False,refs
59,MBP1,CLN1,True,refs
60,ACE2,CLN3,True,refs
61,MBP1,HCM1,True,refs
62,NDD1,CDC20,True,refs
63,NRM1,SWI6,False,refs
64,TOS4,MCM1,True,refs
65,SWI4,CLN2,True,refs
66,SWI4,YHP1,True,refs
67,MCM1,CDC20,True,refs
68,SWI5,CLN3,True,refs
69,TOS4,FKH2,True,refs
70,CDC20,SWI5,True,refs
71,CDH1,FKH1,False,refs
72,NDD1,ACE2,True,refs
73,FKH2,CLB2,True,refs
74,FKH2,CDC20,True,refs
75,SWI6,TOS4,True,refs
76,CLN3,WHI5,False,refs
77,WHI5,SWI6,False,refs
78,MCM1,ACE2,True,refs
79,SWI4,PLM2,True,refs
80,SWI4,HCM1,True,refs
81,YOX1,SWI4,False,refs
82,NDD1,SWI5,True,refs
83,FKH2,ACE2,True,refs
84,HCM1,MCM1,True,refs
85,NRM1,MBP1,False,refs
86,STB1,SWI6,False,refs
87,CDH1,SWI5,True,refs
88,CDH1,MCM1,False,refs
89,MBP1,CLN2,True,refs
90,MBP1,YHP1,True,refs
91,YHP1,MBP1,False,refs
92,CDH1,FKH2,False,refs
93,CDH1,YHP1,False,refs
94,ACE2,NDD1,False,grns
95,NRM1,HCM1,False,grns
96,FKH1,FKH1,True,grns
97,WHI5,WHI5,True,grns
98,NRM1,STB1,False,grns
99,STB1,CLB6,True,grns
100,ACE2,CLB6,False,grns
101,FKH1,CLN2,True,grns
102,FKH2,CLB1,False,grns
103,HCM1,HCM1,True,grns
104,MBP1,CLN1,False,grns
105,WHI5,YHP1,False,grns
106,SWI6,SWI6,True,grns
107,HCM1,CLB5,False,grns
108,FKH1,MBP1,False,grns
109,HCM1,TOS4,False,grns
110,NRM1,YOX1,False,grns
111,NRM1,NRM1,True,grns
112,FKH2,FKH2,True,grns
113,FKH2,MBP1,False,grns
114,HCM1,SWI6,True,grns
115,MBP1,PLM2,False,grns
116,YHP1,CDC20,False,grns
117,HCM1,NRM1,True,grns
118,FKH2,NDD1,False,grns
119,HCM1,WHI5,True,grns
120,NRM1,WHI5,False,grns
121,ACE2,PLM2,False,grns
122,NRM1,YHP1,False,grns
123,STB1,PLM2,True,grns
124,FKH2,CLB6,False,grns
125,HCM1,SWI4,False,grns
126,YHP1,YOX1,False,grns
127,HCM1,CLB4,True,grns
128,ACE2,SWI5,False,grns
129,HCM1,YHP1,True,grns
130,NRM1,ACE2,True,grns
131,STB1,NRM1,True,grns
132,ACE2,NRM1,False,grns
133,WHI5,HCM1,False,grns
134,NRM1,NDD1,False,grns
135,YHP1,CLB1,False,grns
136,HCM1,CLN2,False,grns
137,SWI5,CDC20,False,grns
138,YOX1,CLB2,False,grns
139,YOX1,TOS4,False,grns
140,NRM1,CLB6,False,grns
141,FKH2,CLN3,False,grns
142,SWI5,CLB5,True,grns
143,HCM1,MBP1,True,grns
144,SWI5,SWI5,True,grns
145,MBP1,CLB4,False,grns
146,ACE2,ACE2,True,grns
147,WHI5,YOX1,False,grns
148,WHI5,CLB1,False,grns
149,YOX1,YOX1,True,grns
150,ACE2,SWI4,False,grns
151,WHI5,NRM1,False,grns
152,HCM1,CLB3,True,grns
153,SWI5,CLB1,False,grns
154,FKH2,TOS4,False,grns
