,reg,target,act,group
0,STB1,SWI4,False,both
1,HCM1,NDD1,True,both
2,SWI6,YOX1,True,both
3,SWI6,HCM1,True,both
4,SWI6,CLB5,True,both
5,SWI6,CLN1,True,both
6,SWI6,PLM2,True,both
7,SWI6,CLN2,True,both
8,NRM1,SWI4,False,both
9,HCM1,FKH1,True,both
10,SWI6,CLB6,True,both
11,HCM1,FKH2,True,both
12,MBP1,CLB6,True,both
13,WHI5,MBP1,False,refs
14,PLM2,MCM1,True,refs
15,SWI6,NRM1,True,refs
16,MBP1,TOS4,True,refs
17,FKH2,CDC20,True,refs
18,FKH2,SWI5,True,refs
19,CDH1,SWI5,True,refs
20,MBP1,CLN2,True,refs
21,TOS4,NDD1,True,refs
22,NDD1,ACE2,True,refs
23,NDD1,CLB2,True,refs
24,CDH1,FKH1,False,refs
25,SWI4,CLN2,True,refs
26,SWI4,CLB5,True,refs
27,STB1,SWI6,False,refs
28,YOX1,SWI4,False,refs
29,STB1,MBP1,False,refs
30,NDD1,CDC20,True,refs
31,NDD1,SWI5,True,refs
32,SWI4,PLM2,True,refs
33,TOS4,FKH2,True,refs
34,MCM1,CDC20,True,refs
35,NRM1,SWI6,False,refs
36,MCM1,SWI5,True,refs
37,SWI5,CLN3,True,refs
38,CDH1,NRM1,False,refs
39,WHI5,SWI4,False,refs
40,ACE2,CLN3,True,refs
41,CLN3,STB1,False,refs
42,HCM1,MCM1,True,refs
43,CLN3,WHI5,False,refs
44,MBP1,CLN1,True,refs
45,TOS4,MCM1,True,refs
46,TOS4,FKH1,True,refs
47,YOX1,SWI6,False,refs
48,YHP1,MBP1,False,refs
49,FKH1,CLB2,True,refs
50,MBP1,NRM1,True,refs
51,SWI4,YHP1,True,refs
52,CDH1,NDD1,False,refs
53,MBP1,YOX1,True,refs
54,SWI4,TOS4,True,refs
55,CLN1,CDH1,False,refs
56,MBP1,CLB5,True,refs
57,SWI4,CLB6,True,refs
58,CLN1,WHI5,False,refs
59,CDH1,YHP1,False,refs
60,NRM1,MBP1,False,refs
61,CDH1,YOX1,False,refs
62,CLN1,STB1,False,refs
63,PLM2,NDD1,True,refs
64,CLN2,STB1,False,refs
65,YHP1,SWI6,False,refs
66,CDH1,FKH2,False,refs
67,CLN2,WHI5,False,refs
68,FKH2,ACE2,True,refs
69,SWI4,CLN1,True,refs
70,FKH1,ACE2,True,refs
71,CDC20,ACE2,True,refs
72,SWI6,TOS4,True,refs
73,PLM2,FKH2,True,refs
74,FKH1,CDC20,True,refs
75,YOX1,MBP1,False,refs
76,SWI4,YOX1,True,refs
77,SWI4,HCM1,True,refs
78,YHP1,SWI4,False,refs
79,MBP1,HCM1,True,refs
80,FKH1,SWI5,True,refs
81,SWI4,NRM1,True,refs
82,CDC20,SWI5,True,refs
83,CDH1,MCM1,False,refs
84,CLN2,CDH1,False,refs
85,MBP1,PLM2,True,refs
86,MCM1,ACE2,True,refs
87,PLM2,FKH1,True,refs
88,FKH2,CLB2,True,refs
89,MCM1,CLB2,True,refs
90,CDH1,ACE2,True,refs
91,WHI5,SWI6,False,refs
92,MBP1,YHP1,True,refs
93,SWI6,YHP1,True,refs
94,SWI5,CLB5,True,grns
95,YHP1,CDC20,False,grns
96,ACE2,ACE2,True,grns
97,FKH2,CLB1,False,grns
98,NRM1,CLB6,False,grns
99,NRM1,HCM1,False,grns
100,NRM1,WHI5,False,grns
101,FKH2,NDD1,False,grns
102,NRM1,STB1,False,grns
103,FKH2,CLN3,False,grns
104,HCM1,CLB5,False,grns
105,YOX1,CLB2,False,grns
106,YHP1,CLB1,False,grns
107,HCM1,CLN2,False,grns
108,STB1,NRM1,True,grns
109,MBP1,CLB4,False,grns
110,FKH1,MBP1,False,grns
111,FKH2,MBP1,False,grns
112,STB1,CLB6,True,grns
113,HCM1,MBP1,True,grns
114,NRM1,CLB3,False,grns
115,WHI5,CLB1,False,grns
116,HCM1,CLB3,True,grns
117,YHP1,YOX1,False,grns
118,ACE2,PLM2,False,grns
119,FKH1,FKH1,True,grns
120,SWI6,SWI6,True,grns
121,FKH1,YHP1,False,grns
122,FKH2,FKH2,True,grns
123,SWI5,SWI5,True,grns
124,FKH2,TOS4,False,grns
125,YOX1,YOX1,True,grns
126,WHI5,YHP1,False,grns
127,NRM1,NDD1,False,grns
128,SWI5,CLB1,False,grns
129,WHI5,NRM1,False,grns
130,WHI5,TOS4,False,grns
131,FKH2,CLB6,False,grns
132,SWI5,CDC20,False,grns
133,ACE2,SWI5,False,grns
134,WHI5,YOX1,False,grns
135,HCM1,YHP1,True,grns
136,NRM1,YHP1,False,grns
137,ACE2,SWI4,False,grns
138,SWI5,FKH1,True,grns
139,WHI5,HCM1,False,grns
140,HCM1,NRM1,True,grns
141,ACE2,NRM1,False,grns
142,STB1,CLN1,True,grns
143,HCM1,SWI4,False,grns
144,NRM1,NRM1,True,grns
145,WHI5,WHI5,True,grns
146,HCM1,HCM1,True,grns
147,MBP1,PLM2,False,grns
148,YOX1,TOS4,False,grns
149,HCM1,CLB4,True,grns
150,STB1,PLM2,True,grns
151,MBP1,CLN1,False,grns
152,HCM1,TOS4,False,grns
153,NRM1,YOX1,False,grns
154,HCM1,WHI5,True,grns
155,NRM1,CDH1,True,grns
156,HCM1,SWI6,True,grns
