,reg,target,act,group
0,MBP1,CLB6,True,both
1,NRM1,SWI4,False,both
2,SWI6,CLN1,True,both
3,STB1,SWI4,False,both
4,SWI6,YOX1,True,both
5,SWI6,PLM2,True,both
6,HCM1,NDD1,True,both
7,SWI6,CLB5,True,both
8,SWI6,HCM1,True,both
9,SWI6,CLB6,True,both
10,HCM1,FKH2,True,both
11,SWI6,CLN2,True,both
12,HCM1,FKH1,True,both
13,ACE2,CLN3,True,refs
14,CDH1,ACE2,True,refs
15,MCM1,CDC20,True,refs
16,MBP1,TOS4,True,refs
17,CLN2,STB1,False,refs
18,SWI4,CLB5,True,refs
19,FKH1,CLB2,True,refs
20,FKH2,ACE2,True,refs
21,MBP1,NRM1,True,refs
22,STB1,SWI6,False,refs
23,CDC20,ACE2,True,refs
24,MBP1,CLN1,True,refs
25,FKH1,ACE2,True,refs
26,YOX1,MBP1,False,refs
27,CDH1,FKH2,False,refs
28,FKH1,CDC20,True,refs
29,SWI4,CLN2,True,refs
30,MCM1,SWI5,True,refs
31,WHI5,SWI4,False,refs
32,TOS4,NDD1,True,refs
33,WHI5,SWI6,False,refs
34,SWI4,CLB6,True,refs
35,MBP1,CLB5,True,refs
36,NDD1,CLB2,True,refs
37,NDD1,SWI5,True,refs
38,PLM2,NDD1,True,refs
39,SWI6,TOS4,True,refs
40,CDH1,FKH1,False,refs
41,YHP1,SWI6,False,refs
42,MBP1,PLM2,True,refs
43,YOX1,SWI6,False,refs
44,SWI4,YOX1,True,refs
45,SWI4,HCM1,True,refs
46,NDD1,ACE2,True,refs
47,CDH1,YOX1,False,refs
48,MCM1,CLB2,True,refs
49,CDH1,NDD1,False,refs
50,CLN1,CDH1,False,refs
51,CLN1,WHI5,False,refs
52,FKH2,SWI5,True,refs
53,NDD1,CDC20,True,refs
54,SWI4,TOS4,True,refs
55,FKH1,SWI5,True,refs
56,MBP1,YHP1,True,refs
57,WHI5,MBP1,False,refs
58,MCM1,ACE2,True,refs
59,YHP1,SWI4,False,refs
60,NRM1,MBP1,False,refs
61,YOX1,SWI4,False,refs
62,CLN1,STB1,False,refs
63,MBP1,HCM1,True,refs
64,CLN3,STB1,False,refs
65,SWI4,CLN1,True,refs
66,FKH2,CLB2,True,refs
67,SWI6,NRM1,True,refs
68,MBP1,CLN2,True,refs
69,CDH1,MCM1,False,refs
70,SWI5,CLN3,True,refs
71,TOS4,FKH1,True,refs
72,CLN3,WHI5,False,refs
73,SWI4,YHP1,True,refs
74,NRM1,SWI6,False,refs
75,SWI4,NRM1,True,refs
76,CDC20,SWI5,True,refs
77,CDH1,YHP1,False,refs
78,PLM2,FKH1,True,refs
79,CLN2,CDH1,False,refs
80,HCM1,MCM1,True,refs
81,CDH1,NRM1,False,refs
82,TOS4,MCM1,True,refs
83,TOS4,FKH2,True,refs
84,CDH1,SWI5,True,refs
85,MBP1,YOX1,True,refs
86,YHP1,MBP1,False,refs
87,PLM2,MCM1,True,refs
88,STB1,MBP1,False,refs
89,CLN2,WHI5,False,refs
90,SWI4,PLM2,True,refs
91,PLM2,FKH2,True,refs
92,SWI6,YHP1,True,refs
93,FKH2,CDC20,True,refs
94,NRM1,YOX1,False,grns
95,STB1,NRM1,True,grns
96,HCM1,MBP1,True,grns
97,HCM1,TOS4,False,grns
98,HCM1,YHP1,True,grns
99,NRM1,CLB3,False,grns
100,NRM1,HCM1,False,grns
101,NRM1,WHI5,False,grns
102,YHP1,YOX1,False,grns
103,FKH2,CLB6,False,grns
104,MBP1,CLB4,False,grns
105,SWI5,CDC20,False,grns
106,HCM1,CLB5,False,grns
107,HCM1,SWI6,True,grns
108,YOX1,YOX1,True,grns
109,ACE2,SWI5,False,grns
110,STB1,CLN1,True,grns
111,ACE2,NRM1,False,grns
112,YHP1,CLB1,False,grns
113,HCM1,NRM1,True,grns
114,STB1,PLM2,True,grns
115,WHI5,YOX1,False,grns
116,WHI5,TOS4,False,grns
117,FKH1,YHP1,False,grns
118,HCM1,WHI5,True,grns
119,ACE2,PLM2,False,grns
120,FKH2,NDD1,False,grns
121,ACE2,ACE2,True,grns
122,FKH1,MBP1,False,grns
123,NRM1,YHP1,False,grns
124,SWI5,CLB5,True,grns
125,FKH1,FKH1,True,grns
126,FKH2,CLB1,False,grns
127,HCM1,HCM1,True,grns
128,NRM1,STB1,False,grns
129,HCM1,CLB3,True,grns
130,SWI5,SWI5,True,grns
131,WHI5,YHP1,False,grns
132,WHI5,NRM1,False,grns
133,SWI5,FKH1,True,grns
134,NRM1,CLB6,False,grns
135,NRM1,NRM1,True,grns
136,FKH2,FKH2,True,grns
137,NRM1,CDH1,True,grns
138,YHP1,CDC20,False,grns
139,HCM1,SWI4,False,grns
140,MBP1,CLN1,False,grns
141,FKH2,TOS4,False,grns
142,MBP1,PLM2,False,grns
143,SWI5,CLB1,False,grns
144,WHI5,HCM1,False,grns
145,YOX1,CLB2,False,grns
146,STB1,CLB6,True,grns
147,YOX1,TOS4,False,grns
148,HCM1,CLB4,True,grns
149,HCM1,CLN2,False,grns
150,ACE2,SWI4,False,grns
151,SWI6,SWI6,True,grns
152,WHI5,CLB1,False,grns
153,NRM1,NDD1,False,grns
154,FKH2,MBP1,False,grns
155,WHI5,WHI5,True,grns
156,FKH2,CLN3,False,grns
