,reg,target,act,group
0,SWI6,YOX1,True,both
1,SWI6,CLB6,True,both
2,SWI6,CLN1,True,both
3,HCM1,FKH2,True,both
4,HCM1,NDD1,True,both
5,SWI6,CLB5,True,both
6,SWI6,HCM1,True,both
7,NRM1,SWI4,False,both
8,SWI6,CLN2,True,both
9,MBP1,CLB6,True,both
10,SWI6,PLM2,True,both
11,STB1,SWI4,False,both
12,HCM1,FKH1,True,both
13,FKH1,SWI5,True,refs
14,CLN3,WHI5,False,refs
15,MBP1,CLB5,True,refs
16,PLM2,FKH2,True,refs
17,CDH1,NDD1,False,refs
18,NRM1,MBP1,False,refs
19,TOS4,FKH1,True,refs
20,MBP1,PLM2,True,refs
21,CDC20,ACE2,True,refs
22,SWI4,TOS4,True,refs
23,CDH1,YHP1,False,refs
24,YOX1,SWI4,False,refs
25,CDH1,YOX1,False,refs
26,CLN3,STB1,False,refs
27,STB1,MBP1,False,refs
28,YHP1,SWI6,False,refs
29,MBP1,TOS4,True,refs
30,FKH2,ACE2,True,refs
31,PLM2,FKH1,True,refs
32,FKH2,CLB2,True,refs
33,CDC20,SWI5,True,refs
34,MBP1,CLN2,True,refs
35,CLN1,WHI5,False,refs
36,SWI4,PLM2,True,refs
37,CLN2,CDH1,False,refs
38,MCM1,CDC20,True,refs
39,FKH2,SWI5,True,refs
40,ACE2,CLN3,True,refs
41,MCM1,CLB2,True,refs
42,YHP1,SWI4,False,refs
43,SWI4,NRM1,True,refs
44,NDD1,CDC20,True,refs
45,SWI4,YHP1,True,refs
46,SWI6,YHP1,True,refs
47,SWI4,YOX1,True,refs
48,SWI4,CLN2,True,refs
49,MCM1,SWI5,True,refs
50,NDD1,ACE2,True,refs
51,SWI4,CLB6,True,refs
52,CDH1,ACE2,True,refs
53,MBP1,NRM1,True,refs
54,MBP1,YHP1,True,refs
55,NDD1,CLB2,True,refs
56,MBP1,YOX1,True,refs
57,YHP1,MBP1,False,refs
58,FKH1,CDC20,True,refs
59,YOX1,MBP1,False,refs
60,CDH1,MCM1,False,refs
61,SWI5,CLN3,True,refs
62,MCM1,ACE2,True,refs
63,SWI4,HCM1,True,refs
64,TOS4,FKH2,True,refs
65,FKH2,CDC20,True,refs
66,PLM2,NDD1,True,refs
67,CDH1,SWI5,True,refs
68,CDH1,FKH2,False,refs
69,MBP1,HCM1,True,refs
70,TOS4,NDD1,True,refs
71,SWI4,CLN1,True,refs
72,NRM1,SWI6,False,refs
73,CLN2,WHI5,False,refs
74,TOS4,MCM1,True,refs
75,CLN1,STB1,False,refs
76,WHI5,SWI4,False,refs
77,MBP1,CLN1,True,refs
78,NDD1,SWI5,True,refs
79,WHI5,SWI6,False,refs
80,STB1,SWI6,False,refs
81,SWI6,TOS4,True,refs
82,CDH1,FKH1,False,refs
83,FKH1,ACE2,True,refs
84,CLN2,STB1,False,refs
85,SWI4,CLB5,True,refs
86,FKH1,CLB2,True,refs
87,HCM1,MCM1,True,refs
88,CDH1,NRM1,False,refs
89,SWI6,NRM1,True,refs
90,YOX1,SWI6,False,refs
91,CLN1,CDH1,False,refs
92,PLM2,MCM1,True,refs
93,WHI5,MBP1,False,refs
94,SWI5,SWI5,True,grns
95,FKH2,FKH2,True,grns
96,WHI5,YOX1,False,grns
97,HCM1,YHP1,True,grns
98,ACE2,NRM1,False,grns
99,NRM1,CDH1,True,grns
100,NRM1,CLB3,False,grns
101,WHI5,YHP1,False,grns
102,NRM1,HCM1,False,grns
103,NRM1,STB1,False,grns
104,FKH1,MBP1,False,grns
105,HCM1,NRM1,True,grns
106,WHI5,WHI5,True,grns
107,YHP1,CDC20,False,grns
108,SWI5,CLB5,True,grns
109,SWI5,CLB1,False,grns
110,STB1,NRM1,True,grns
111,MBP1,CLN1,False,grns
112,SWI5,FKH1,True,grns
113,HCM1,MBP1,True,grns
114,FKH1,YHP1,False,grns
115,FKH1,FKH1,True,grns
116,YOX1,TOS4,False,grns
117,NRM1,WHI5,False,grns
118,MBP1,CLB4,False,grns
119,STB1,CLB6,True,grns
120,HCM1,SWI4,False,grns
121,STB1,CLN1,True,grns
122,MBP1,PLM2,False,grns
123,YHP1,CLB1,False,grns
124,ACE2,SWI4,False,grns
125,NRM1,YOX1,False,grns
126,SWI6,SWI6,True,grns
127,FKH2,CLB1,False,grns
128,ACE2,PLM2,False,grns
129,NRM1,CLB6,False,grns
130,YHP1,YOX1,False,grns
131,ACE2,ACE2,True,grns
132,FKH2,MBP1,False,grns
133,FKH2,TOS4,False,grns
134,FKH2,CLN3,False,grns
135,NRM1,YHP1,False,grns
136,HCM1,CLB5,False,grns
137,NRM1,NRM1,True,grns
138,WHI5,HCM1,False,grns
139,YOX1,CLB2,False,grns
140,HCM1,CLB4,True,grns
141,HCM1,SWI6,True,grns
142,FKH2,CLB6,False,grns
143,HCM1,CLB3,True,grns
144,ACE2,SWI5,False,grns
145,HCM1,TOS4,False,grns
146,STB1,PLM2,True,grns
147,WHI5,TOS4,False,grns
148,YOX1,YOX1,True,grns
149,NRM1,NDD1,False,grns
150,WHI5,NRM1,False,grns
151,HCM1,CLN2,False,grns
152,SWI5,CDC20,False,grns
153,HCM1,HCM1,True,grns
154,WHI5,CLB1,False,grns
155,FKH2,NDD1,False,grns
156,HCM1,WHI5,True,grns
