,reg,target,act,group
0,SWI6,HCM1,True,both
1,HCM1,NDD1,True,both
2,STB1,SWI4,False,both
3,SWI6,CLB5,True,both
4,SWI6,PLM2,True,both
5,NRM1,SWI4,False,both
6,SWI6,CLN2,True,both
7,SWI6,CLN1,True,both
8,SWI6,YOX1,True,both
9,HCM1,FKH2,True,both
10,HCM1,FKH1,True,both
11,MBP1,CLB6,True,both
12,SWI6,CLB6,True,both
13,MBP1,CLB5,True,refs
14,PLM2,FKH2,True,refs
15,SWI4,YHP1,True,refs
16,CLN3,WHI5,False,refs
17,FKH2,CLB2,True,refs
18,SWI4,NRM1,True,refs
19,CLN1,CDH1,False,refs
20,CDC20,ACE2,True,refs
21,MBP1,HCM1,True,refs
22,YOX1,SWI4,False,refs
23,MBP1,YOX1,True,refs
24,YHP1,SWI6,False,refs
25,CLN2,STB1,False,refs
26,CDH1,NRM1,False,refs
27,MBP1,YHP1,True,refs
28,CDC20,SWI5,True,refs
29,NRM1,SWI6,False,refs
30,CDH1,SWI5,True,refs
31,SWI4,TOS4,True,refs
32,FKH2,ACE2,True,refs
33,CDH1,YOX1,False,refs
34,MBP1,NRM1,True,refs
35,CLN2,WHI5,False,refs
36,SWI5,CLN3,True,refs
37,SWI6,YHP1,True,refs
38,FKH1,ACE2,True,refs
39,TOS4,FKH2,True,refs
40,CDH1,YHP1,False,refs
41,STB1,MBP1,False,refs
42,FKH2,CDC20,True,refs
43,NDD1,ACE2,True,refs
44,FKH1,SWI5,True,refs
45,SWI6,NRM1,True,refs
46,STB1,SWI6,False,refs
47,TOS4,NDD1,True,refs
48,NDD1,SWI5,True,refs
49,FKH1,CDC20,True,refs
50,YOX1,MBP1,False,refs
51,MBP1,TOS4,True,refs
52,FKH1,CLB2,True,refs
53,CDH1,ACE2,True,refs
54,NDD1,CLB2,True,refs
55,MCM1,ACE2,True,refs
56,NDD1,CDC20,True,refs
57,CLN2,CDH1,False,refs
58,PLM2,MCM1,True,refs
59,SWI6,TOS4,True,refs
60,WHI5,SWI4,False,refs
61,CDH1,FKH1,False,refs
62,MCM1,SWI5,True,refs
63,SWI4,CLN2,True,refs
64,YHP1,SWI4,False,refs
65,MCM1,CDC20,True,refs
66,PLM2,FKH1,True,refs
67,MCM1,CLB2,True,refs
68,WHI5,SWI6,False,refs
69,SWI4,CLN1,True,refs
70,HCM1,MCM1,True,refs
71,YHP1,MBP1,False,refs
72,CDH1,MCM1,False,refs
73,ACE2,CLN3,True,refs
74,CDH1,FKH2,False,refs
75,CDH1,NDD1,False,refs
76,NRM1,MBP1,False,refs
77,SWI4,PLM2,True,refs
78,MBP1,CLN2,True,refs
79,FKH2,SWI5,True,refs
80,MBP1,CLN1,True,refs
81,CLN1,STB1,False,refs
82,SWI4,CLB5,True,refs
83,TOS4,MCM1,True,refs
84,PLM2,NDD1,True,refs
85,SWI4,CLB6,True,refs
86,WHI5,MBP1,False,refs
87,TOS4,FKH1,True,refs
88,CLN3,STB1,False,refs
89,CLN1,WHI5,False,refs
90,MBP1,PLM2,True,refs
91,SWI4,HCM1,True,refs
92,SWI4,YOX1,True,refs
93,YOX1,SWI6,False,refs
94,NRM1,YOX1,False,grns
95,WHI5,CLB1,False,grns
96,SWI5,FKH1,True,grns
97,FKH1,YHP1,False,grns
98,NRM1,CDH1,True,grns
99,HCM1,MBP1,True,grns
100,HCM1,CLN2,False,grns
101,NRM1,CLB3,False,grns
102,FKH2,CLB6,False,grns
103,ACE2,PLM2,False,grns
104,FKH2,MBP1,False,grns
105,FKH2,NDD1,False,grns
106,HCM1,WHI5,True,grns
107,NRM1,HCM1,False,grns
108,SWI5,CLB1,False,grns
109,FKH1,FKH1,True,grns
110,YHP1,CLB1,False,grns
111,YOX1,TOS4,False,grns
112,HCM1,SWI6,True,grns
113,ACE2,SWI5,False,grns
114,SWI5,CDC20,False,grns
115,HCM1,SWI4,False,grns
116,NRM1,STB1,False,grns
117,MBP1,PLM2,False,grns
118,YHP1,CDC20,False,grns
119,WHI5,NRM1,False,grns
120,HCM1,HCM1,True,grns
121,FKH2,TOS4,False,grns
122,FKH2,CLN3,False,grns
123,NRM1,NRM1,True,grns
124,FKH2,FKH2,True,grns
125,FKH1,MBP1,False,grns
126,HCM1,CLB3,True,grns
127,NRM1,YHP1,False,grns
128,STB1,PLM2,True,grns
129,ACE2,SWI4,False,grns
130,YOX1,CLB2,False,grns
131,MBP1,CLB4,False,grns
132,SWI5,SWI5,True,grns
133,ACE2,NRM1,False,grns
134,STB1,CLB6,True,grns
135,WHI5,YOX1,False,grns
136,HCM1,YHP1,True,grns
137,SWI5,CLB5,True,grns
138,ACE2,ACE2,True,grns
139,WHI5,TOS4,False,grns
140,MBP1,CLN1,False,grns
141,YHP1,YOX1,False,grns
142,YOX1,YOX1,True,grns
143,WHI5,HCM1,False,grns
144,NRM1,NDD1,False,grns
145,FKH2,CLB1,False,grns
146,HCM1,CLB4,True,grns
147,HCM1,TOS4,False,grns
148,NRM1,WHI5,False,grns
149,SWI6,SWI6,True,grns
150,NRM1,CLB6,False,grns
151,HCM1,NRM1,True,grns
152,STB1,CLN1,True,grns
153,STB1,NRM1,True,grns
154,WHI5,WHI5,True,grns
155,WHI5,YHP1,False,grns
156,HCM1,CLB5,False,grns
