,reg,target,act,group
0,MBP1,CLB6,True,both
1,HCM1,FKH1,True,both
2,SWI6,YOX1,True,both
3,SWI6,CLB5,True,both
4,SWI6,HCM1,True,both
5,STB1,SWI4,False,both
6,NRM1,SWI4,False,both
7,HCM1,FKH2,True,both
8,SWI6,CLB6,True,both
9,SWI6,PLM2,True,both
10,HCM1,NDD1,True,both
11,SWI6,CLN2,True,both
12,SWI6,CLN1,True,both
13,NDD1,SWI5,True,refs
14,CLN1,CDH1,False,refs
15,ACE2,CLN3,True,refs
16,YOX1,SWI6,False,refs
17,MBP1,YHP1,True,refs
18,CDH1,SWI5,True,refs
19,SWI4,YHP1,True,refs
20,MBP1,YOX1,True,refs
21,NDD1,ACE2,True,refs
22,SWI6,NRM1,True,refs
23,YHP1,SWI6,False,refs
24,SWI6,TOS4,True,refs
25,YOX1,SWI4,False,refs
26,MCM1,SWI5,True,refs
27,NRM1,SWI6,False,refs
28,FKH2,CLB2,True,refs
29,MBP1,CLN2,True,refs
30,MBP1,CLB5,True,refs
31,TOS4,NDD1,True,refs
32,FKH2,ACE2,True,refs
33,WHI5,SWI4,False,refs
34,MCM1,ACE2,True,refs
35,MCM1,CLB2,True,refs
36,PLM2,FKH1,True,refs
37,CDH1,FKH1,False,refs
38,SWI4,CLB6,True,refs
39,SWI6,YHP1,True,refs
40,CDH1,NRM1,False,refs
41,CDC20,ACE2,True,refs
42,SWI4,TOS4,True,refs
43,NDD1,CLB2,True,refs
44,HCM1,MCM1,True,refs
45,STB1,MBP1,False,refs
46,WHI5,SWI6,False,refs
47,TOS4,MCM1,True,refs
48,SWI5,CLN3,True,refs
49,SWI4,YOX1,True,refs
50,MBP1,PLM2,True,refs
51,CDH1,YHP1,False,refs
52,PLM2,NDD1,True,refs
53,CDH1,NDD1,False,refs
54,CLN1,WHI5,False,refs
55,FKH1,SWI5,True,refs
56,CLN2,STB1,False,refs
57,SWI4,PLM2,True,refs
58,CLN2,CDH1,False,refs
59,FKH2,CDC20,True,refs
60,SWI4,CLN2,True,refs
61,MBP1,HCM1,True,refs
62,FKH1,ACE2,True,refs
63,STB1,SWI6,False,refs
64,YOX1,MBP1,False,refs
65,MBP1,CLN1,True,refs
66,SWI4,CLN1,True,refs
67,CLN3,STB1,False,refs
68,CDH1,FKH2,False,refs
69,YHP1,MBP1,False,refs
70,YHP1,SWI4,False,refs
71,PLM2,MCM1,True,refs
72,CDH1,MCM1,False,refs
73,NDD1,CDC20,True,refs
74,CDH1,ACE2,True,refs
75,CLN1,STB1,False,refs
76,CDC20,SWI5,True,refs
77,SWI4,NRM1,True,refs
78,FKH1,CLB2,True,refs
79,FKH2,SWI5,True,refs
80,SWI4,HCM1,True,refs
81,MCM1,CDC20,True,refs
82,CLN3,WHI5,False,refs
83,FKH1,CDC20,True,refs
84,MBP1,NRM1,True,refs
85,WHI5,MBP1,False,refs
86,TOS4,FKH2,True,refs
87,PLM2,FKH2,True,refs
88,TOS4,FKH1,True,refs
89,MBP1,TOS4,True,refs
90,NRM1,MBP1,False,refs
91,CDH1,YOX1,False,refs
92,SWI4,CLB5,True,refs
93,CLN2,WHI5,False,refs
94,FKH2,CLB1,False,grns
95,HCM1,SWI4,False,grns
96,HCM1,NRM1,True,grns
97,ACE2,NRM1,False,grns
98,YOX1,TOS4,False,grns
99,FKH1,FKH1,True,grns
100,STB1,CLN1,True,grns
101,WHI5,NRM1,False,grns
102,YOX1,YOX1,True,grns
103,ACE2,PLM2,False,grns
104,ACE2,CLB6,False,grns
105,NRM1,CLB6,False,grns
106,ACE2,SWI4,False,grns
107,HCM1,CLB3,True,grns
108,YOX1,CLB2,False,grns
109,FKH2,CLB6,False,grns
110,HCM1,CLB5,False,grns
111,WHI5,TOS4,False,grns
112,FKH1,MBP1,False,grns
113,HCM1,CLN2,False,grns
114,FKH2,CLN3,False,grns
115,SWI5,CLB1,False,grns
116,ACE2,SWI5,False,grns
117,STB1,NRM1,True,grns
118,YHP1,YOX1,False,grns
119,FKH2,FKH2,True,grns
120,WHI5,HCM1,False,grns
121,HCM1,TOS4,False,grns
122,SWI5,CLB5,True,grns
123,NRM1,CLB3,False,grns
124,HCM1,SWI6,True,grns
125,YHP1,CLB1,False,grns
126,WHI5,YHP1,False,grns
127,ACE2,ACE2,True,grns
128,STB1,CLB6,True,grns
129,WHI5,WHI5,True,grns
130,NRM1,HCM1,False,grns
131,FKH2,TOS4,False,grns
132,STB1,PLM2,True,grns
133,HCM1,YHP1,True,grns
134,HCM1,HCM1,True,grns
135,WHI5,YOX1,False,grns
136,WHI5,CLB1,False,grns
137,MBP1,CLN1,False,grns
138,HCM1,MBP1,True,grns
139,ACE2,NDD1,False,grns
140,NRM1,YHP1,False,grns
141,SWI5,CDC20,False,grns
142,NRM1,NDD1,False,grns
143,HCM1,WHI5,True,grns
144,NRM1,CDH1,True,grns
145,FKH2,NDD1,False,grns
146,SWI5,SWI5,True,grns
147,NRM1,YOX1,False,grns
148,NRM1,WHI5,False,grns
149,NRM1,NRM1,True,grns
150,FKH2,MBP1,False,grns
151,YHP1,CDC20,False,grns
152,SWI6,SWI6,True,grns
153,MBP1,PLM2,False,grns
154,NRM1,STB1,False,grns
155,HCM1,CLB4,True,grns
156,MBP1,CLB4,False,grns
157,SWI5,FKH1,True,grns
