,start,end,path,graph,sign,time
857,SWI6,YOX1,"['SWI6', 'YHP1', 'SWI4', 'YOX1']",ref,rep,
858,TOS4,ACE2,"['TOS4', 'NDD1', 'ACE2']",ref,act,
859,TOS4,ACE2,"['TOS4', 'NDD1', 'CDC20', 'ACE2']",ref,act,
860,TOS4,ACE2,"['TOS4', 'MCM1', 'ACE2']",ref,act,
861,TOS4,ACE2,"['TOS4', 'MCM1', 'CDC20', 'ACE2']",ref,act,
862,TOS4,CDC20,"['TOS4', 'NDD1', 'CDC20']",ref,act,
863,TOS4,CDC20,"['TOS4', 'MCM1', 'CDC20']",ref,act,
864,TOS4,CLB2,"['TOS4', 'NDD1', 'CLB2']",ref,act,
865,TOS4,CLB2,"['TOS4', 'MCM1', 'CLB2']",ref,act,
866,TOS4,FKH1,"['TOS4', 'FKH1']",ref,act,
867,TOS4,FKH2,"['TOS4', 'FKH2']",ref,act,
868,TOS4,MCM1,"['TOS4', 'MCM1']",ref,act,
869,TOS4,NDD1,"['TOS4', 'NDD1']",ref,act,
870,TOS4,SWI5,"['TOS4', 'NDD1', 'SWI5']",ref,act,
871,TOS4,SWI5,"['TOS4', 'NDD1', 'CDC20', 'SWI5']",ref,act,
872,TOS4,SWI5,"['TOS4', 'MCM1', 'SWI5']",ref,act,
873,TOS4,SWI5,"['TOS4', 'MCM1', 'CDC20', 'SWI5']",ref,act,
874,WHI5,CLB5,"['WHI5', 'SWI4', 'CLB5']",ref,rep,
875,WHI5,CLB5,"['WHI5', 'SWI6', 'CLB5']",ref,rep,
876,WHI5,CLB5,"['WHI5', 'MBP1', 'CLB5']",ref,rep,
877,WHI5,CLB6,"['WHI5', 'SWI4', 'CLB6']",ref,rep,
878,WHI5,CLB6,"['WHI5', 'SWI6', 'CLB6']",ref,rep,
879,WHI5,CLB6,"['WHI5', 'MBP1', 'CLB6']",ref,rep,
880,WHI5,CLN1,"['WHI5', 'SWI4', 'CLN1']",ref,rep,
881,WHI5,CLN1,"['WHI5', 'SWI6', 'CLN1']",ref,rep,
882,WHI5,CLN1,"['WHI5', 'MBP1', 'CLN1']",ref,act,
883,WHI5,CLN1,"['WHI5', 'MBP1', 'CLN1']",ref,rep,
884,WHI5,CLN2,"['WHI5', 'SWI4', 'CLN2']",ref,rep,
885,WHI5,CLN2,"['WHI5', 'SWI6', 'CLN2']",ref,rep,
886,WHI5,CLN2,"['WHI5', 'MBP1', 'CLN2']",ref,rep,
887,WHI5,FKH1,"['WHI5', 'SWI4', 'HCM1', 'FKH1']",ref,rep,
888,WHI5,FKH1,"['WHI5', 'SWI4', 'PLM2', 'FKH1']",ref,rep,
889,WHI5,FKH1,"['WHI5', 'SWI4', 'TOS4', 'FKH1']",ref,rep,
890,WHI5,FKH1,"['WHI5', 'SWI6', 'HCM1', 'FKH1']",ref,rep,
891,WHI5,FKH1,"['WHI5', 'SWI6', 'PLM2', 'FKH1']",ref,rep,
892,WHI5,FKH1,"['WHI5', 'MBP1', 'PLM2', 'FKH1']",ref,act,
893,WHI5,FKH1,"['WHI5', 'MBP1', 'HCM1', 'FKH1']",ref,rep,
894,WHI5,FKH1,"['WHI5', 'MBP1', 'PLM2', 'FKH1']",ref,rep,
895,WHI5,FKH1,"['WHI5', 'MBP1', 'TOS4', 'FKH1']",ref,rep,
896,WHI5,FKH2,"['WHI5', 'SWI4', 'HCM1', 'FKH2']",ref,rep,
897,WHI5,FKH2,"['WHI5', 'SWI4', 'PLM2', 'FKH2']",ref,rep,
898,WHI5,FKH2,"['WHI5', 'SWI4', 'TOS4', 'FKH2']",ref,rep,
899,WHI5,FKH2,"['WHI5', 'SWI6', 'HCM1', 'FKH2']",ref,rep,
900,WHI5,FKH2,"['WHI5', 'SWI6', 'PLM2', 'FKH2']",ref,rep,
901,WHI5,FKH2,"['WHI5', 'MBP1', 'PLM2', 'FKH2']",ref,act,
902,WHI5,FKH2,"['WHI5', 'MBP1', 'HCM1', 'FKH2']",ref,rep,
903,WHI5,FKH2,"['WHI5', 'MBP1', 'PLM2', 'FKH2']",ref,rep,
904,WHI5,FKH2,"['WHI5', 'MBP1', 'TOS4', 'FKH2']",ref,rep,
905,WHI5,HCM1,"['WHI5', 'SWI4', 'HCM1']",ref,rep,
906,WHI5,HCM1,"['WHI5', 'SWI6', 'HCM1']",ref,rep,
907,WHI5,HCM1,"['WHI5', 'MBP1', 'HCM1']",ref,rep,
908,WHI5,MBP1,"['WHI5', 'MBP1']",ref,rep,
909,WHI5,MCM1,"['WHI5', 'SWI4', 'PLM2', 'MCM1']",ref,rep,
910,WHI5,MCM1,"['WHI5', 'SWI4', 'TOS4', 'MCM1']",ref,rep,
911,WHI5,MCM1,"['WHI5', 'SWI6', 'PLM2', 'MCM1']",ref,rep,
912,WHI5,MCM1,"['WHI5', 'MBP1', 'PLM2', 'MCM1']",ref,act,
913,WHI5,MCM1,"['WHI5', 'MBP1', 'PLM2', 'MCM1']",ref,rep,
914,WHI5,MCM1,"['WHI5', 'MBP1', 'TOS4', 'MCM1']",ref,rep,
915,WHI5,NDD1,"['WHI5', 'SWI4', 'PLM2', 'NDD1']",ref,rep,
916,WHI5,NDD1,"['WHI5', 'SWI4', 'TOS4', 'NDD1']",ref,rep,
917,WHI5,NDD1,"['WHI5', 'SWI6', 'PLM2', 'NDD1']",ref,rep,
918,WHI5,NDD1,"['WHI5', 'MBP1', 'PLM2', 'NDD1']",ref,act,
919,WHI5,NDD1,"['WHI5', 'MBP1', 'PLM2', 'NDD1']",ref,rep,
920,WHI5,NDD1,"['WHI5', 'MBP1', 'TOS4', 'NDD1']",ref,rep,
921,WHI5,NRM1,"['WHI5', 'SWI4', 'NRM1']",ref,rep,
922,WHI5,NRM1,"['WHI5', 'MBP1', 'NRM1']",ref,rep,
923,WHI5,PLM2,"['WHI5', 'SWI4', 'PLM2']",ref,rep,
924,WHI5,PLM2,"['WHI5', 'SWI6', 'PLM2']",ref,rep,
925,WHI5,PLM2,"['WHI5', 'MBP1', 'PLM2']",ref,act,
926,WHI5,PLM2,"['WHI5', 'MBP1', 'PLM2']",ref,rep,
927,WHI5,SWI4,"['WHI5', 'SWI4']",ref,rep,
928,WHI5,SWI4,"['WHI5', 'MBP1', 'YHP1', 'SWI4']",ref,act,
929,WHI5,SWI6,"['WHI5', 'SWI6']",ref,rep,
930,WHI5,SWI6,"['WHI5', 'MBP1', 'YHP1', 'SWI6']",ref,act,
931,WHI5,TOS4,"['WHI5', 'SWI4', 'TOS4']",ref,rep,
932,WHI5,TOS4,"['WHI5', 'MBP1', 'TOS4']",ref,rep,
933,WHI5,YHP1,"['WHI5', 'SWI4', 'YHP1']",ref,rep,
934,WHI5,YHP1,"['WHI5', 'MBP1', 'YHP1']",ref,rep,
935,WHI5,YOX1,"['WHI5', 'SWI4', 'YOX1']",ref,rep,
936,WHI5,YOX1,"['WHI5', 'MBP1', 'YOX1']",ref,rep,
937,YHP1,CDH1,"['YHP1', 'SWI4', 'CLN1', 'CDH1']",ref,act,
938,YHP1,CDH1,"['YHP1', 'SWI4', 'CLN2', 'CDH1']",ref,act,
939,YHP1,CDH1,"['YHP1', 'SWI6', 'CLN1', 'CDH1']",ref,act,
940,YHP1,CDH1,"['YHP1', 'SWI6', 'CLN2', 'CDH1']",ref,act,
941,YHP1,CDH1,"['YHP1', 'MBP1', 'CLN1', 'CDH1']",ref,rep,
942,YHP1,CDH1,"['YHP1', 'MBP1', 'CLN1', 'CDH1']",ref,act,
943,YHP1,CDH1,"['YHP1', 'MBP1', 'CLN2', 'CDH1']",ref,act,
944,YHP1,CLB5,"['YHP1', 'SWI4', 'CLB5']",ref,rep,
945,YHP1,CLB5,"['YHP1', 'SWI6', 'CLB5']",ref,rep,
946,YHP1,CLB5,"['YHP1', 'MBP1', 'CLB5']",ref,rep,
947,YHP1,CLB6,"['YHP1', 'SWI4', 'CLB6']",ref,rep,
948,YHP1,CLB6,"['YHP1', 'SWI6', 'CLB6']",ref,rep,
949,YHP1,CLB6,"['YHP1', 'MBP1', 'CLB6']",ref,rep,
950,YHP1,CLN1,"['YHP1', 'SWI4', 'CLN1']",ref,rep,
951,YHP1,CLN1,"['YHP1', 'SWI6', 'CLN1']",ref,rep,
952,YHP1,CLN1,"['YHP1', 'MBP1', 'CLN1']",ref,act,
953,YHP1,CLN1,"['YHP1', 'MBP1', 'CLN1']",ref,rep,
954,YHP1,CLN2,"['YHP1', 'SWI4', 'CLN2']",ref,rep,
955,YHP1,CLN2,"['YHP1', 'SWI6', 'CLN2']",ref,rep,
956,YHP1,CLN2,"['YHP1', 'MBP1', 'CLN2']",ref,rep,
957,YHP1,FKH1,"['YHP1', 'SWI4', 'HCM1', 'FKH1']",ref,rep,
958,YHP1,FKH1,"['YHP1', 'SWI4', 'PLM2', 'FKH1']",ref,rep,
959,YHP1,FKH1,"['YHP1', 'SWI4', 'TOS4', 'FKH1']",ref,rep,
960,YHP1,FKH1,"['YHP1', 'SWI6', 'HCM1', 'FKH1']",ref,rep,
961,YHP1,FKH1,"['YHP1', 'SWI6', 'PLM2', 'FKH1']",ref,rep,
962,YHP1,FKH1,"['YHP1', 'MBP1', 'PLM2', 'FKH1']",ref,act,
963,YHP1,FKH1,"['YHP1', 'MBP1', 'HCM1', 'FKH1']",ref,rep,
964,YHP1,FKH1,"['YHP1', 'MBP1', 'PLM2', 'FKH1']",ref,rep,
965,YHP1,FKH1,"['YHP1', 'MBP1', 'TOS4', 'FKH1']",ref,rep,
966,YHP1,FKH2,"['YHP1', 'SWI4', 'HCM1', 'FKH2']",ref,rep,
967,YHP1,FKH2,"['YHP1', 'SWI4', 'PLM2', 'FKH2']",ref,rep,
968,YHP1,FKH2,"['YHP1', 'SWI4', 'TOS4', 'FKH2']",ref,rep,
969,YHP1,FKH2,"['YHP1', 'SWI6', 'HCM1', 'FKH2']",ref,rep,
970,YHP1,FKH2,"['YHP1', 'SWI6', 'PLM2', 'FKH2']",ref,rep,
971,YHP1,FKH2,"['YHP1', 'MBP1', 'PLM2', 'FKH2']",ref,act,
972,YHP1,FKH2,"['YHP1', 'MBP1', 'HCM1', 'FKH2']",ref,rep,
973,YHP1,FKH2,"['YHP1', 'MBP1', 'PLM2', 'FKH2']",ref,rep,
974,YHP1,FKH2,"['YHP1', 'MBP1', 'TOS4', 'FKH2']",ref,rep,
975,YHP1,HCM1,"['YHP1', 'SWI4', 'HCM1']",ref,rep,
976,YHP1,HCM1,"['YHP1', 'SWI6', 'HCM1']",ref,rep,
977,YHP1,HCM1,"['YHP1', 'MBP1', 'HCM1']",ref,rep,
978,YHP1,MBP1,"['YHP1', 'MBP1']",ref,rep,
979,YHP1,MCM1,"['YHP1', 'SWI4', 'PLM2', 'MCM1']",ref,rep,
980,YHP1,MCM1,"['YHP1', 'SWI4', 'TOS4', 'MCM1']",ref,rep,
981,YHP1,MCM1,"['YHP1', 'SWI6', 'PLM2', 'MCM1']",ref,rep,
982,YHP1,MCM1,"['YHP1', 'MBP1', 'PLM2', 'MCM1']",ref,act,
983,YHP1,MCM1,"['YHP1', 'MBP1', 'PLM2', 'MCM1']",ref,rep,
984,YHP1,MCM1,"['YHP1', 'MBP1', 'TOS4', 'MCM1']",ref,rep,
985,YHP1,NDD1,"['YHP1', 'SWI4', 'PLM2', 'NDD1']",ref,rep,
986,YHP1,NDD1,"['YHP1', 'SWI4', 'TOS4', 'NDD1']",ref,rep,
987,YHP1,NDD1,"['YHP1', 'SWI6', 'PLM2', 'NDD1']",ref,rep,
988,YHP1,NDD1,"['YHP1', 'MBP1', 'PLM2', 'NDD1']",ref,act,
989,YHP1,NDD1,"['YHP1', 'MBP1', 'PLM2', 'NDD1']",ref,rep,
990,YHP1,NDD1,"['YHP1', 'MBP1', 'TOS4', 'NDD1']",ref,rep,
991,YHP1,PLM2,"['YHP1', 'SWI4', 'PLM2']",ref,rep,
992,YHP1,PLM2,"['YHP1', 'SWI6', 'PLM2']",ref,rep,
993,YHP1,PLM2,"['YHP1', 'MBP1', 'PLM2']",ref,act,
994,YHP1,PLM2,"['YHP1', 'MBP1', 'PLM2']",ref,rep,
995,YHP1,STB1,"['YHP1', 'SWI4', 'CLN1', 'STB1']",ref,act,
996,YHP1,STB1,"['YHP1', 'SWI4', 'CLN2', 'STB1']",ref,act,
997,YHP1,STB1,"['YHP1', 'SWI6', 'CLN1', 'STB1']",ref,act,
998,YHP1,STB1,"['YHP1', 'SWI6', 'CLN2', 'STB1']",ref,act,
999,YHP1,STB1,"['YHP1', 'MBP1', 'CLN1', 'STB1']",ref,rep,
1000,YHP1,STB1,"['YHP1', 'MBP1', 'CLN1', 'STB1']",ref,act,
1001,YHP1,STB1,"['YHP1', 'MBP1', 'CLN2', 'STB1']",ref,act,
1002,YHP1,SWI4,"['YHP1', 'SWI4']",ref,rep,
1003,YHP1,SWI6,"['YHP1', 'SWI6']",ref,rep,
1004,YHP1,TOS4,"['YHP1', 'SWI4', 'TOS4']",ref,rep,
1005,YHP1,TOS4,"['YHP1', 'MBP1', 'TOS4']",ref,rep,
1006,YHP1,WHI5,"['YHP1', 'SWI4', 'CLN1', 'WHI5']",ref,act,
1007,YHP1,WHI5,"['YHP1', 'SWI4', 'CLN2', 'WHI5']",ref,act,
1008,YHP1,WHI5,"['YHP1', 'SWI6', 'CLN1', 'WHI5']",ref,act,
1009,YHP1,WHI5,"['YHP1', 'SWI6', 'CLN2', 'WHI5']",ref,act,
1010,YHP1,WHI5,"['YHP1', 'MBP1', 'CLN1', 'WHI5']",ref,rep,
1011,YHP1,WHI5,"['YHP1', 'MBP1', 'CLN1', 'WHI5']",ref,act,
1012,YHP1,WHI5,"['YHP1', 'MBP1', 'CLN2', 'WHI5']",ref,act,
1013,YHP1,YOX1,"['YHP1', 'SWI4', 'YOX1']",ref,rep,
1014,YHP1,YOX1,"['YHP1', 'MBP1', 'YOX1']",ref,rep,
1015,YOX1,CDH1,"['YOX1', 'SWI4', 'CLN1', 'CDH1']",ref,act,
1016,YOX1,CDH1,"['YOX1', 'SWI4', 'CLN2', 'CDH1']",ref,act,
1017,YOX1,CDH1,"['YOX1', 'SWI6', 'CLN1', 'CDH1']",ref,act,
1018,YOX1,CDH1,"['YOX1', 'SWI6', 'CLN2', 'CDH1']",ref,act,
1019,YOX1,CDH1,"['YOX1', 'MBP1', 'CLN1', 'CDH1']",ref,rep,
1020,YOX1,CDH1,"['YOX1', 'MBP1', 'CLN1', 'CDH1']",ref,act,
1021,YOX1,CDH1,"['YOX1', 'MBP1', 'CLN2', 'CDH1']",ref,act,
1022,YOX1,CLB5,"['YOX1', 'SWI4', 'CLB5']",ref,rep,
1023,YOX1,CLB5,"['YOX1', 'SWI6', 'CLB5']",ref,rep,
1024,YOX1,CLB5,"['YOX1', 'MBP1', 'CLB5']",ref,rep,
1025,YOX1,CLB6,"['YOX1', 'SWI4', 'CLB6']",ref,rep,
1026,YOX1,CLB6,"['YOX1', 'SWI6', 'CLB6']",ref,rep,
1027,YOX1,CLB6,"['YOX1', 'MBP1', 'CLB6']",ref,rep,
1028,YOX1,CLN1,"['YOX1', 'SWI4', 'CLN1']",ref,rep,
1029,YOX1,CLN1,"['YOX1', 'SWI6', 'CLN1']",ref,rep,
1030,YOX1,CLN1,"['YOX1', 'MBP1', 'CLN1']",ref,act,
1031,YOX1,CLN1,"['YOX1', 'MBP1', 'CLN1']",ref,rep,
1032,YOX1,CLN2,"['YOX1', 'SWI4', 'CLN2']",ref,rep,
1033,YOX1,CLN2,"['YOX1', 'SWI6', 'CLN2']",ref,rep,
1034,YOX1,CLN2,"['YOX1', 'MBP1', 'CLN2']",ref,rep,
1035,YOX1,FKH1,"['YOX1', 'SWI4', 'HCM1', 'FKH1']",ref,rep,
1036,YOX1,FKH1,"['YOX1', 'SWI4', 'PLM2', 'FKH1']",ref,rep,
1037,YOX1,FKH1,"['YOX1', 'SWI4', 'TOS4', 'FKH1']",ref,rep,
1038,YOX1,FKH1,"['YOX1', 'SWI6', 'HCM1', 'FKH1']",ref,rep,
1039,YOX1,FKH1,"['YOX1', 'SWI6', 'PLM2', 'FKH1']",ref,rep,
1040,YOX1,FKH1,"['YOX1', 'MBP1', 'PLM2', 'FKH1']",ref,act,
1041,YOX1,FKH1,"['YOX1', 'MBP1', 'HCM1', 'FKH1']",ref,rep,
1042,YOX1,FKH1,"['YOX1', 'MBP1', 'PLM2', 'FKH1']",ref,rep,
1043,YOX1,FKH1,"['YOX1', 'MBP1', 'TOS4', 'FKH1']",ref,rep,
1044,YOX1,FKH2,"['YOX1', 'SWI4', 'HCM1', 'FKH2']",ref,rep,
1045,YOX1,FKH2,"['YOX1', 'SWI4', 'PLM2', 'FKH2']",ref,rep,
1046,YOX1,FKH2,"['YOX1', 'SWI4', 'TOS4', 'FKH2']",ref,rep,
1047,YOX1,FKH2,"['YOX1', 'SWI6', 'HCM1', 'FKH2']",ref,rep,
1048,YOX1,FKH2,"['YOX1', 'SWI6', 'PLM2', 'FKH2']",ref,rep,
1049,YOX1,FKH2,"['YOX1', 'MBP1', 'PLM2', 'FKH2']",ref,act,
1050,YOX1,FKH2,"['YOX1', 'MBP1', 'HCM1', 'FKH2']",ref,rep,
1051,YOX1,FKH2,"['YOX1', 'MBP1', 'PLM2', 'FKH2']",ref,rep,
1052,YOX1,FKH2,"['YOX1', 'MBP1', 'TOS4', 'FKH2']",ref,rep,
1053,YOX1,HCM1,"['YOX1', 'SWI4', 'HCM1']",ref,rep,
1054,YOX1,HCM1,"['YOX1', 'SWI6', 'HCM1']",ref,rep,
1055,YOX1,HCM1,"['YOX1', 'MBP1', 'HCM1']",ref,rep,
1056,YOX1,MBP1,"['YOX1', 'MBP1']",ref,rep,
1057,YOX1,MCM1,"['YOX1', 'SWI4', 'PLM2', 'MCM1']",ref,rep,
1058,YOX1,MCM1,"['YOX1', 'SWI4', 'TOS4', 'MCM1']",ref,rep,
1059,YOX1,MCM1,"['YOX1', 'SWI6', 'PLM2', 'MCM1']",ref,rep,
1060,YOX1,MCM1,"['YOX1', 'MBP1', 'PLM2', 'MCM1']",ref,act,
1061,YOX1,MCM1,"['YOX1', 'MBP1', 'PLM2', 'MCM1']",ref,rep,
1062,YOX1,MCM1,"['YOX1', 'MBP1', 'TOS4', 'MCM1']",ref,rep,
1063,YOX1,NDD1,"['YOX1', 'SWI4', 'PLM2', 'NDD1']",ref,rep,
1064,YOX1,NDD1,"['YOX1', 'SWI4', 'TOS4', 'NDD1']",ref,rep,
1065,YOX1,NDD1,"['YOX1', 'SWI6', 'PLM2', 'NDD1']",ref,rep,
1066,YOX1,NDD1,"['YOX1', 'MBP1', 'PLM2', 'NDD1']",ref,act,
1067,YOX1,NDD1,"['YOX1', 'MBP1', 'PLM2', 'NDD1']",ref,rep,
1068,YOX1,NDD1,"['YOX1', 'MBP1', 'TOS4', 'NDD1']",ref,rep,
1069,YOX1,PLM2,"['YOX1', 'SWI4', 'PLM2']",ref,rep,
1070,YOX1,PLM2,"['YOX1', 'SWI6', 'PLM2']",ref,rep,
1071,YOX1,PLM2,"['YOX1', 'MBP1', 'PLM2']",ref,act,
1072,YOX1,PLM2,"['YOX1', 'MBP1', 'PLM2']",ref,rep,
1073,YOX1,STB1,"['YOX1', 'SWI4', 'CLN1', 'STB1']",ref,act,
1074,YOX1,STB1,"['YOX1', 'SWI4', 'CLN2', 'STB1']",ref,act,
1075,YOX1,STB1,"['YOX1', 'SWI6', 'CLN1', 'STB1']",ref,act,
1076,YOX1,STB1,"['YOX1', 'SWI6', 'CLN2', 'STB1']",ref,act,
1077,YOX1,STB1,"['YOX1', 'MBP1', 'CLN1', 'STB1']",ref,rep,
1078,YOX1,STB1,"['YOX1', 'MBP1', 'CLN1', 'STB1']",ref,act,
1079,YOX1,STB1,"['YOX1', 'MBP1', 'CLN2', 'STB1']",ref,act,
1080,YOX1,SWI4,"['YOX1', 'SWI4']",ref,rep,
1081,YOX1,SWI6,"['YOX1', 'SWI6']",ref,rep,
1082,YOX1,TOS4,"['YOX1', 'SWI4', 'TOS4']",ref,rep,
1083,YOX1,TOS4,"['YOX1', 'MBP1', 'TOS4']",ref,rep,
1084,YOX1,WHI5,"['YOX1', 'SWI4', 'CLN1', 'WHI5']",ref,act,
1085,YOX1,WHI5,"['YOX1', 'SWI4', 'CLN2', 'WHI5']",ref,act,
1086,YOX1,WHI5,"['YOX1', 'SWI6', 'CLN1', 'WHI5']",ref,act,
1087,YOX1,WHI5,"['YOX1', 'SWI6', 'CLN2', 'WHI5']",ref,act,
1088,YOX1,WHI5,"['YOX1', 'MBP1', 'CLN1', 'WHI5']",ref,rep,
1089,YOX1,WHI5,"['YOX1', 'MBP1', 'CLN1', 'WHI5']",ref,act,
1090,YOX1,WHI5,"['YOX1', 'MBP1', 'CLN2', 'WHI5']",ref,act,
