,start,end,path,graph,sign,time
85,CLN1,PLM2,"['CLN1', 'STB1', 'SWI4', 'PLM2']",ref,act,
86,CLN1,STB1,"['CLN1', 'STB1']",ref,rep,
87,CLN1,SWI4,"['CLN1', 'STB1', 'SWI4']",ref,act,
88,CLN1,SWI4,"['CLN1', 'CDH1', 'YHP1', 'SWI4']",ref,rep,
89,CLN1,SWI5,"['CLN1', 'CDH1', 'SWI5']",ref,rep,
90,CLN1,SWI5,"['CLN1', 'CDH1', 'NDD1', 'SWI5']",ref,act,
91,CLN1,SWI5,"['CLN1', 'CDH1', 'MCM1', 'SWI5']",ref,act,
92,CLN1,SWI6,"['CLN1', 'STB1', 'SWI6']",ref,act,
93,CLN1,SWI6,"['CLN1', 'CDH1', 'YHP1', 'SWI6']",ref,rep,
94,CLN1,TOS4,"['CLN1', 'STB1', 'SWI4', 'TOS4']",ref,act,
95,CLN1,WHI5,"['CLN1', 'WHI5']",ref,rep,
96,CLN1,YHP1,"['CLN1', 'CDH1', 'YHP1']",ref,act,
97,CLN1,YOX1,"['CLN1', 'CDH1', 'YOX1']",ref,act,
98,CLN2,ACE2,"['CLN2', 'CDH1', 'ACE2']",ref,rep,
99,CLN2,ACE2,"['CLN2', 'CDH1', 'NDD1', 'ACE2']",ref,act,
100,CLN2,ACE2,"['CLN2', 'CDH1', 'MCM1', 'ACE2']",ref,act,
101,CLN2,CDC20,"['CLN2', 'CDH1', 'NDD1', 'CDC20']",ref,act,
102,CLN2,CDC20,"['CLN2', 'CDH1', 'MCM1', 'CDC20']",ref,act,
103,CLN2,CDH1,"['CLN2', 'CDH1']",ref,rep,
104,CLN2,CLB2,"['CLN2', 'CDH1', 'NDD1', 'CLB2']",ref,act,
105,CLN2,CLB2,"['CLN2', 'CDH1', 'MCM1', 'CLB2']",ref,act,
106,CLN2,CLB5,"['CLN2', 'STB1', 'SWI6', 'CLB5']",ref,act,
107,CLN2,CLB6,"['CLN2', 'STB1', 'SWI6', 'CLB6']",ref,act,
108,CLN2,CLB6,"['CLN2', 'STB1', 'MBP1', 'CLB6']",ref,act,
109,CLN2,CLN1,"['CLN2', 'STB1', 'SWI4', 'CLN1']",ref,act,
110,CLN2,CLN1,"['CLN2', 'STB1', 'SWI6', 'CLN1']",ref,act,
111,CLN2,CLN1,"['CLN2', 'STB1', 'MBP1', 'CLN1']",ref,rep,
112,CLN2,CLN1,"['CLN2', 'STB1', 'MBP1', 'CLN1']",ref,act,
113,CLN2,FKH1,"['CLN2', 'CDH1', 'FKH1']",ref,act,
114,CLN2,FKH2,"['CLN2', 'CDH1', 'FKH2']",ref,act,
115,CLN2,HCM1,"['CLN2', 'STB1', 'SWI4', 'HCM1']",ref,act,
116,CLN2,HCM1,"['CLN2', 'STB1', 'MBP1', 'HCM1']",ref,act,
117,CLN2,MBP1,"['CLN2', 'STB1', 'MBP1']",ref,act,
118,CLN2,MBP1,"['CLN2', 'CDH1', 'YHP1', 'MBP1']",ref,rep,
119,CLN2,MCM1,"['CLN2', 'CDH1', 'MCM1']",ref,act,
120,CLN2,NDD1,"['CLN2', 'CDH1', 'NDD1']",ref,act,
121,CLN2,NRM1,"['CLN2', 'CDH1', 'NRM1']",ref,act,
122,CLN2,PLM2,"['CLN2', 'STB1', 'SWI4', 'PLM2']",ref,act,
123,CLN2,PLM2,"['CLN2', 'STB1', 'MBP1', 'PLM2']",ref,rep,
124,CLN2,PLM2,"['CLN2', 'STB1', 'MBP1', 'PLM2']",ref,act,
125,CLN2,STB1,"['CLN2', 'STB1']",ref,rep,
126,CLN2,SWI4,"['CLN2', 'STB1', 'SWI4']",ref,act,
127,CLN2,SWI4,"['CLN2', 'CDH1', 'YHP1', 'SWI4']",ref,rep,
128,CLN2,SWI5,"['CLN2', 'CDH1', 'SWI5']",ref,rep,
129,CLN2,SWI5,"['CLN2', 'CDH1', 'NDD1', 'SWI5']",ref,act,
130,CLN2,SWI5,"['CLN2', 'CDH1', 'MCM1', 'SWI5']",ref,act,
131,CLN2,SWI6,"['CLN2', 'STB1', 'SWI6']",ref,act,
132,CLN2,SWI6,"['CLN2', 'CDH1', 'YHP1', 'SWI6']",ref,rep,
133,CLN2,TOS4,"['CLN2', 'STB1', 'SWI4', 'TOS4']",ref,act,
134,CLN2,TOS4,"['CLN2', 'STB1', 'MBP1', 'TOS4']",ref,act,
135,CLN2,WHI5,"['CLN2', 'WHI5']",ref,rep,
136,CLN2,YHP1,"['CLN2', 'CDH1', 'YHP1']",ref,act,
137,CLN2,YOX1,"['CLN2', 'CDH1', 'YOX1']",ref,act,
138,CLN3,CLB5,"['CLN3', 'STB1', 'SWI4', 'CLB5']",ref,act,
139,CLN3,CLB5,"['CLN3', 'STB1', 'SWI6', 'CLB5']",ref,act,
140,CLN3,CLB5,"['CLN3', 'STB1', 'MBP1', 'CLB5']",ref,act,
141,CLN3,CLB6,"['CLN3', 'STB1', 'SWI4', 'CLB6']",ref,act,
142,CLN3,CLB6,"['CLN3', 'STB1', 'SWI6', 'CLB6']",ref,act,
143,CLN3,CLB6,"['CLN3', 'STB1', 'MBP1', 'CLB6']",ref,act,
144,CLN3,CLN1,"['CLN3', 'STB1', 'SWI4', 'CLN1']",ref,act,
145,CLN3,CLN1,"['CLN3', 'STB1', 'SWI6', 'CLN1']",ref,act,
146,CLN3,CLN1,"['CLN3', 'STB1', 'MBP1', 'CLN1']",ref,rep,
147,CLN3,CLN1,"['CLN3', 'STB1', 'MBP1', 'CLN1']",ref,act,
148,CLN3,CLN2,"['CLN3', 'STB1', 'SWI4', 'CLN2']",ref,act,
149,CLN3,CLN2,"['CLN3', 'STB1', 'SWI6', 'CLN2']",ref,act,
150,CLN3,CLN2,"['CLN3', 'STB1', 'MBP1', 'CLN2']",ref,act,
151,CLN3,HCM1,"['CLN3', 'STB1', 'SWI4', 'HCM1']",ref,act,
152,CLN3,HCM1,"['CLN3', 'STB1', 'SWI6', 'HCM1']",ref,act,
153,CLN3,HCM1,"['CLN3', 'STB1', 'MBP1', 'HCM1']",ref,act,
154,CLN3,MBP1,"['CLN3', 'STB1', 'MBP1']",ref,act,
155,CLN3,NRM1,"['CLN3', 'STB1', 'SWI4', 'NRM1']",ref,act,
156,CLN3,NRM1,"['CLN3', 'STB1', 'MBP1', 'NRM1']",ref,act,
157,CLN3,PLM2,"['CLN3', 'STB1', 'SWI4', 'PLM2']",ref,act,
158,CLN3,PLM2,"['CLN3', 'STB1', 'SWI6', 'PLM2']",ref,act,
159,CLN3,PLM2,"['CLN3', 'STB1', 'MBP1', 'PLM2']",ref,rep,
160,CLN3,PLM2,"['CLN3', 'STB1', 'MBP1', 'PLM2']",ref,act,
161,CLN3,STB1,"['CLN3', 'STB1']",ref,rep,
162,CLN3,SWI4,"['CLN3', 'STB1', 'SWI4']",ref,act,
163,CLN3,SWI6,"['CLN3', 'STB1', 'SWI6']",ref,act,
164,CLN3,TOS4,"['CLN3', 'STB1', 'SWI4', 'TOS4']",ref,act,
165,CLN3,TOS4,"['CLN3', 'STB1', 'MBP1', 'TOS4']",ref,act,
166,CLN3,WHI5,"['CLN3', 'WHI5']",ref,rep,
167,CLN3,YHP1,"['CLN3', 'STB1', 'SWI4', 'YHP1']",ref,act,
168,CLN3,YHP1,"['CLN3', 'STB1', 'MBP1', 'YHP1']",ref,act,
169,CLN3,YOX1,"['CLN3', 'STB1', 'SWI4', 'YOX1']",ref,act,
170,CLN3,YOX1,"['CLN3', 'STB1', 'MBP1', 'YOX1']",ref,act,
171,FKH1,ACE2,"['FKH1', 'ACE2']",ref,act,
172,FKH1,ACE2,"['FKH1', 'CDC20', 'ACE2']",ref,act,
173,FKH1,CDC20,"['FKH1', 'CDC20']",ref,act,
174,FKH1,CLB2,"['FKH1', 'CLB2']",ref,act,
175,FKH1,CLB4,"['FKH1', 'MBP1', 'CLB4']",grn,act,8.47386288566129
176,FKH1,CLB6,"['FKH1', 'MBP1', 'CLB6']",grn,rep,7.846347650389826
177,FKH1,CLN1,"['FKH1', 'MBP1', 'CLN1']",grn,act,6.900783726708226
178,FKH1,CLN1,"['FKH1', 'MBP1', 'CLN1']",grn,rep,
179,FKH1,CLN2,"['FKH1', 'CLN2']",grn,act,4.525134081226116
180,FKH1,CLN2,"['FKH1', 'FKH1', 'CLN2']",grn,act,5.349309995209313
181,FKH1,FKH1,"['FKH1', 'FKH1']",grn,act,0.8241759139831972
182,FKH1,MBP1,"['FKH1', 'MBP1']",grn,rep,0.633517073803923
183,FKH1,PLM2,"['FKH1', 'MBP1', 'PLM2']",grn,act,13.161979943051541
184,FKH1,PLM2,"['FKH1', 'MBP1', 'PLM2']",grn,rep,
185,FKH1,SWI5,"['FKH1', 'SWI5']",ref,act,
186,FKH1,SWI5,"['FKH1', 'CDC20', 'SWI5']",ref,act,
187,FKH2,ACE2,"['FKH2', 'ACE2']",ref,act,
188,FKH2,ACE2,"['FKH2', 'CDC20', 'ACE2']",ref,act,
189,FKH2,CDC20,"['FKH2', 'CDC20']",ref,act,
190,FKH2,CLB1,"['FKH2', 'CLB1']",grn,rep,6.8718680771282745e-09
191,FKH2,CLB1,"['FKH2', 'FKH2', 'CLB1']",grn,rep,4.781404010540778
192,FKH2,CLB2,"['FKH2', 'CLB2']",ref,act,
193,FKH2,CLB4,"['FKH2', 'MBP1', 'CLB4']",grn,act,20.566294516060886
194,FKH2,CLB6,"['FKH2', 'CLB6']",grn,rep,14.944552504787712
195,FKH2,CLB6,"['FKH2', 'FKH2', 'CLB6']",grn,rep,19.725956508456623
196,FKH2,CLB6,"['FKH2', 'MBP1', 'CLB6']",grn,rep,19.93877928078942
197,FKH2,CLN1,"['FKH2', 'MBP1', 'CLN1']",grn,act,18.99321535710782
198,FKH2,CLN1,"['FKH2', 'MBP1', 'CLN1']",grn,rep,
199,FKH2,CLN3,"['FKH2', 'CLN3']",grn,rep,4.981702077884284
200,FKH2,CLN3,"['FKH2', 'FKH2', 'CLN3']",grn,rep,9.763106081553193
201,FKH2,FKH2,"['FKH2', 'FKH2']",grn,act,4.78140400366891
202,FKH2,MBP1,"['FKH2', 'MBP1']",grn,rep,12.725948704203518
203,FKH2,NDD1,"['FKH2', 'NDD1']",grn,rep,10.673076677706765
204,FKH2,PLM2,"['FKH2', 'MBP1', 'PLM2']",grn,act,25.254411573451137
205,FKH2,PLM2,"['FKH2', 'MBP1', 'PLM2']",grn,rep,
206,FKH2,SWI5,"['FKH2', 'SWI5']",ref,act,
207,FKH2,SWI5,"['FKH2', 'CDC20', 'SWI5']",ref,act,
208,FKH2,TOS4,"['FKH2', 'TOS4']",grn,rep,15.171012720327973
209,HCM1,ACE2,"['HCM1', 'NRM1', 'ACE2']",grn,act,19.718430515735406
210,HCM1,ACE2,"['HCM1', 'NDD1', 'ACE2']",ref,act,
211,HCM1,ACE2,"['HCM1', 'NDD1', 'CDC20', 'ACE2']",ref,act,
212,HCM1,ACE2,"['HCM1', 'MCM1', 'ACE2']",ref,act,
213,HCM1,ACE2,"['HCM1', 'MCM1', 'CDC20', 'ACE2']",ref,act,
214,HCM1,CDC20,"['HCM1', 'YHP1', 'CDC20']",grn,rep,18.323426965438763
215,HCM1,CDC20,"['HCM1', 'NDD1', 'CDC20']",ref,act,
216,HCM1,CDC20,"['HCM1', 'MCM1', 'CDC20']",ref,act,
217,HCM1,CLB1,"['HCM1', 'FKH2', 'CLB1']",grn,rep,14.389806296200302
218,HCM1,CLB1,"['HCM1', 'HCM1', 'FKH2', 'CLB1']",grn,rep,16.805697420611473
219,HCM1,CLB1,"['HCM1', 'WHI5', 'CLB1']",grn,rep,20.28038885581068
220,HCM1,CLB1,"['HCM1', 'YHP1', 'CLB1']",grn,rep,27.926750271898435
221,HCM1,CLB2,"['HCM1', 'YHP1', 'YOX1', 'CLB2']",grn,act,23.670436554967402
222,HCM1,CLB2,"['HCM1', 'NDD1', 'CLB2']",ref,act,
223,HCM1,CLB2,"['HCM1', 'MCM1', 'CLB2']",ref,act,
224,HCM1,CLB3,"['HCM1', 'CLB3']",grn,act,12.007738235763078
225,HCM1,CLB3,"['HCM1', 'HCM1', 'CLB3']",grn,act,14.423629360174248
226,HCM1,CLB4,"['HCM1', 'CLB4']",grn,act,12.659507021349746
227,HCM1,CLB4,"['HCM1', 'HCM1', 'CLB4']",grn,act,15.075398145760916
228,HCM1,CLB4,"['HCM1', 'MBP1', 'CLB4']",grn,rep,22.776805770552173
229,HCM1,CLB5,"['HCM1', 'CLB5']",grn,rep,0.18496599774237868
230,HCM1,CLB5,"['HCM1', 'HCM1', 'CLB5']",grn,rep,2.6008571221535486
231,HCM1,CLB5,"['HCM1', 'SWI6', 'CLB5']",grn,act,27.834662571683253
232,HCM1,CLB6,"['HCM1', 'FKH2', 'CLB6']",grn,rep,29.334358794116145
233,HCM1,CLB6,"['HCM1', 'HCM1', 'FKH2', 'CLB6']",grn,rep,31.750249918527317
234,HCM1,CLB6,"['HCM1', 'MBP1', 'CLB6']",grn,act,22.14929053528071
235,HCM1,CLB6,"['HCM1', 'NRM1', 'CLB6']",grn,rep,24.19947079902169
236,HCM1,CLB6,"['HCM1', 'SWI6', 'CLB6']",grn,act,26.697818135912804
237,HCM1,CLN1,"['HCM1', 'MBP1', 'CLN1']",grn,rep,21.20372661159911
238,HCM1,CLN1,"['HCM1', 'SWI6', 'CLN1']",grn,act,27.693574202712917
239,HCM1,CLN2,"['HCM1', 'CLN2']",grn,rep,0.08966007023370717
240,HCM1,CLN2,"['HCM1', 'FKH1', 'CLN2']",grn,act,18.97796768474857
241,HCM1,CLN2,"['HCM1', 'HCM1', 'CLN2']",grn,rep,2.505551194644877
242,HCM1,CLN2,"['HCM1', 'HCM1', 'FKH1', 'CLN2']",grn,act,21.39385880915974
243,HCM1,CLN2,"['HCM1', 'SWI6', 'CLN2']",grn,act,25.91389901335303
244,HCM1,CLN3,"['HCM1', 'FKH2', 'CLN3']",grn,rep,19.37150836721272
245,HCM1,CLN3,"['HCM1', 'HCM1', 'FKH2', 'CLN3']",grn,rep,21.787399491623887
246,HCM1,FKH1,"['HCM1', 'FKH1']",grn,act,14.452833603522453
247,HCM1,FKH1,"['HCM1', 'HCM1', 'FKH1']",grn,act,16.868724727933625
248,HCM1,FKH1,"['HCM1', 'FKH1']",ref,act,
249,HCM1,FKH2,"['HCM1', 'FKH2']",grn,act,14.389806289328433
250,HCM1,FKH2,"['HCM1', 'HCM1', 'FKH2']",grn,act,16.805697413739605
251,HCM1,FKH2,"['HCM1', 'FKH2']",ref,act,
252,HCM1,HCM1,"['HCM1', 'HCM1']",grn,act,2.41589112441117
253,HCM1,MBP1,"['HCM1', 'MBP1']",grn,act,14.936459958694806
254,HCM1,MCM1,"['HCM1', 'MCM1']",ref,act,
255,HCM1,NDD1,"['HCM1', 'NDD1']",grn,act,13.097450647183113
256,HCM1,NDD1,"['HCM1', 'NDD1']",ref,act,
257,HCM1,NRM1,"['HCM1', 'NRM1']",grn,act,12.062666394551314
258,HCM1,PLM2,"['HCM1', 'MBP1', 'PLM2']",grn,rep,27.464922827942424
259,HCM1,SWI4,"['HCM1', 'SWI4']",grn,rep,0.09341602807189962
260,HCM1,SWI5,"['HCM1', 'NDD1', 'SWI5']",ref,act,
261,HCM1,SWI5,"['HCM1', 'NDD1', 'CDC20', 'SWI5']",ref,act,
262,HCM1,SWI5,"['HCM1', 'MCM1', 'SWI5']",ref,act,
263,HCM1,SWI5,"['HCM1', 'MCM1', 'CDC20', 'SWI5']",ref,act,
264,HCM1,SWI6,"['HCM1', 'SWI6']",grn,act,14.586330893839891
265,HCM1,TOS4,"['HCM1', 'TOS4']",grn,rep,0.09031765992663425
266,HCM1,TOS4,"['HCM1', 'YHP1', 'YOX1', 'TOS4']",grn,act,38.80054190108228
267,HCM1,WHI5,"['HCM1', 'WHI5']",grn,act,13.018882770513228
268,HCM1,YHP1,"['HCM1', 'YHP1']",grn,act,13.687647276498751
269,HCM1,YOX1,"['HCM1', 'YHP1', 'YOX1']",grn,rep,23.64225562650205
270,MBP1,ACE2,"['MBP1', 'CLN1', 'CDH1', 'ACE2']",ref,act,
271,MBP1,ACE2,"['MBP1', 'PLM2', 'NDD1', 'ACE2']",ref,rep,
272,MBP1,ACE2,"['MBP1', 'PLM2', 'MCM1', 'ACE2']",ref,rep,
273,MBP1,ACE2,"['MBP1', 'PLM2', 'NDD1', 'ACE2']",ref,act,
274,MBP1,ACE2,"['MBP1', 'PLM2', 'MCM1', 'ACE2']",ref,act,
275,MBP1,ACE2,"['MBP1', 'TOS4', 'NDD1', 'ACE2']",ref,act,
276,MBP1,ACE2,"['MBP1', 'TOS4', 'MCM1', 'ACE2']",ref,act,
277,MBP1,ACE2,"['MBP1', 'CLN1', 'CDH1', 'ACE2']",ref,rep,
278,MBP1,ACE2,"['MBP1', 'CLN2', 'CDH1', 'ACE2']",ref,rep,
279,MBP1,CDC20,"['MBP1', 'PLM2', 'NDD1', 'CDC20']",ref,rep,
280,MBP1,CDC20,"['MBP1', 'PLM2', 'MCM1', 'CDC20']",ref,rep,
281,MBP1,CDC20,"['MBP1', 'PLM2', 'NDD1', 'CDC20']",ref,act,
282,MBP1,CDC20,"['MBP1', 'PLM2', 'MCM1', 'CDC20']",ref,act,
283,MBP1,CDC20,"['MBP1', 'TOS4', 'NDD1', 'CDC20']",ref,act,
284,MBP1,CDC20,"['MBP1', 'TOS4', 'MCM1', 'CDC20']",ref,act,
285,MBP1,CDH1,"['MBP1', 'CLN1', 'CDH1']",ref,act,
286,MBP1,CDH1,"['MBP1', 'CLN1', 'CDH1']",ref,rep,
287,MBP1,CDH1,"['MBP1', 'CLN2', 'CDH1']",ref,rep,
288,MBP1,CLB2,"['MBP1', 'PLM2', 'NDD1', 'CLB2']",ref,rep,
289,MBP1,CLB2,"['MBP1', 'PLM2', 'MCM1', 'CLB2']",ref,rep,
290,MBP1,CLB2,"['MBP1', 'PLM2', 'NDD1', 'CLB2']",ref,act,
291,MBP1,CLB2,"['MBP1', 'PLM2', 'MCM1', 'CLB2']",ref,act,
292,MBP1,CLB2,"['MBP1', 'TOS4', 'NDD1', 'CLB2']",ref,act,
293,MBP1,CLB2,"['MBP1', 'TOS4', 'MCM1', 'CLB2']",ref,act,
294,MBP1,CLB4,"['MBP1', 'CLB4']",grn,rep,7.840345811857368
295,MBP1,CLB5,"['MBP1', 'CLB5']",ref,act,
296,MBP1,CLB5,"['MBP1', 'YHP1', 'SWI4', 'CLB5']",ref,rep,
297,MBP1,CLB5,"['MBP1', 'YHP1', 'SWI6', 'CLB5']",ref,rep,
298,MBP1,CLB6,"['MBP1', 'CLB6']",grn,act,7.212830576585903
299,MBP1,CLB6,"['MBP1', 'CLB6']",ref,act,
300,MBP1,CLB6,"['MBP1', 'YHP1', 'SWI4', 'CLB6']",ref,rep,
301,MBP1,CLB6,"['MBP1', 'YHP1', 'SWI6', 'CLB6']",ref,rep,
302,MBP1,CLN1,"['MBP1', 'CLN1']",grn,rep,6.267266652904302
303,MBP1,CLN1,"['MBP1', 'CLN1']",grn,act,
304,MBP1,CLN1,"['MBP1', 'CLN1']",ref,rep,
305,MBP1,CLN1,"['MBP1', 'CLN1']",ref,act,
306,MBP1,CLN1,"['MBP1', 'YHP1', 'SWI4', 'CLN1']",ref,rep,
307,MBP1,CLN1,"['MBP1', 'YHP1', 'SWI6', 'CLN1']",ref,rep,
308,MBP1,CLN2,"['MBP1', 'CLN2']",ref,act,
309,MBP1,CLN2,"['MBP1', 'YHP1', 'SWI4', 'CLN2']",ref,rep,
310,MBP1,CLN2,"['MBP1', 'YHP1', 'SWI6', 'CLN2']",ref,rep,
311,MBP1,FKH1,"['MBP1', 'CLN1', 'CDH1', 'FKH1']",ref,rep,
312,MBP1,FKH1,"['MBP1', 'PLM2', 'FKH1']",ref,rep,
313,MBP1,FKH1,"['MBP1', 'HCM1', 'FKH1']",ref,act,
314,MBP1,FKH1,"['MBP1', 'PLM2', 'FKH1']",ref,act,
315,MBP1,FKH1,"['MBP1', 'TOS4', 'FKH1']",ref,act,
316,MBP1,FKH1,"['MBP1', 'CLN1', 'CDH1', 'FKH1']",ref,act,
317,MBP1,FKH1,"['MBP1', 'CLN2', 'CDH1', 'FKH1']",ref,act,
318,MBP1,FKH2,"['MBP1', 'CLN1', 'CDH1', 'FKH2']",ref,rep,
319,MBP1,FKH2,"['MBP1', 'PLM2', 'FKH2']",ref,rep,
320,MBP1,FKH2,"['MBP1', 'HCM1', 'FKH2']",ref,act,
