,start,end,path,graph,sign,time
99,CDH1,FKH2,"['CDH1', 'YHP1', 'MBP1', 'TOS4', 'FKH2']",ref,act,
100,CDH1,HCM1,"['CDH1', 'YHP1', 'SWI4', 'HCM1']",ref,act,
101,CDH1,HCM1,"['CDH1', 'YHP1', 'SWI6', 'HCM1']",ref,act,
102,CDH1,HCM1,"['CDH1', 'YHP1', 'MBP1', 'HCM1']",ref,act,
103,CDH1,MBP1,"['CDH1', 'YHP1', 'MBP1']",ref,act,
104,CDH1,MCM1,"['CDH1', 'MCM1']",ref,rep,
105,CDH1,MCM1,"['CDH1', 'YHP1', 'SWI4', 'PLM2', 'MCM1']",ref,act,
106,CDH1,MCM1,"['CDH1', 'YHP1', 'SWI4', 'TOS4', 'MCM1']",ref,act,
107,CDH1,MCM1,"['CDH1', 'YHP1', 'SWI6', 'PLM2', 'MCM1']",ref,act,
108,CDH1,MCM1,"['CDH1', 'YHP1', 'MBP1', 'PLM2', 'MCM1']",ref,rep,
109,CDH1,MCM1,"['CDH1', 'YHP1', 'MBP1', 'PLM2', 'MCM1']",ref,act,
110,CDH1,MCM1,"['CDH1', 'YHP1', 'MBP1', 'TOS4', 'MCM1']",ref,act,
111,CDH1,NDD1,"['CDH1', 'NDD1']",ref,rep,
112,CDH1,NDD1,"['CDH1', 'YHP1', 'SWI4', 'PLM2', 'NDD1']",ref,act,
113,CDH1,NDD1,"['CDH1', 'YHP1', 'SWI4', 'TOS4', 'NDD1']",ref,act,
114,CDH1,NDD1,"['CDH1', 'YHP1', 'SWI6', 'PLM2', 'NDD1']",ref,act,
115,CDH1,NDD1,"['CDH1', 'YHP1', 'MBP1', 'PLM2', 'NDD1']",ref,rep,
116,CDH1,NDD1,"['CDH1', 'YHP1', 'MBP1', 'PLM2', 'NDD1']",ref,act,
117,CDH1,NDD1,"['CDH1', 'YHP1', 'MBP1', 'TOS4', 'NDD1']",ref,act,
118,CDH1,NRM1,"['CDH1', 'NRM1']",ref,rep,
119,CDH1,PLM2,"['CDH1', 'YHP1', 'SWI4', 'PLM2']",ref,act,
120,CDH1,PLM2,"['CDH1', 'YHP1', 'SWI6', 'PLM2']",ref,act,
121,CDH1,PLM2,"['CDH1', 'YHP1', 'MBP1', 'PLM2']",ref,rep,
122,CDH1,PLM2,"['CDH1', 'YHP1', 'MBP1', 'PLM2']",ref,act,
123,CDH1,STB1,"['CDH1', 'YHP1', 'SWI4', 'CLN1', 'STB1']",ref,rep,
124,CDH1,STB1,"['CDH1', 'YHP1', 'SWI4', 'CLN2', 'STB1']",ref,rep,
125,CDH1,STB1,"['CDH1', 'YHP1', 'SWI6', 'CLN1', 'STB1']",ref,rep,
126,CDH1,STB1,"['CDH1', 'YHP1', 'SWI6', 'CLN2', 'STB1']",ref,rep,
127,CDH1,STB1,"['CDH1', 'YHP1', 'MBP1', 'CLN1', 'STB1']",ref,act,
128,CDH1,STB1,"['CDH1', 'YHP1', 'MBP1', 'CLN1', 'STB1']",ref,rep,
129,CDH1,STB1,"['CDH1', 'YHP1', 'MBP1', 'CLN2', 'STB1']",ref,rep,
130,CDH1,SWI4,"['CDH1', 'YHP1', 'SWI4']",ref,act,
131,CDH1,SWI5,"['CDH1', 'SWI5']",ref,act,
132,CDH1,SWI5,"['CDH1', 'NDD1', 'SWI5']",ref,rep,
133,CDH1,SWI5,"['CDH1', 'NDD1', 'CDC20', 'SWI5']",ref,rep,
134,CDH1,SWI5,"['CDH1', 'MCM1', 'SWI5']",ref,rep,
135,CDH1,SWI5,"['CDH1', 'MCM1', 'CDC20', 'SWI5']",ref,rep,
136,CDH1,SWI6,"['CDH1', 'YHP1', 'SWI6']",ref,act,
137,CDH1,TOS4,"['CDH1', 'YHP1', 'SWI4', 'TOS4']",ref,act,
138,CDH1,TOS4,"['CDH1', 'YHP1', 'MBP1', 'TOS4']",ref,act,
139,CDH1,WHI5,"['CDH1', 'YHP1', 'SWI4', 'CLN1', 'WHI5']",ref,rep,
140,CDH1,WHI5,"['CDH1', 'YHP1', 'SWI4', 'CLN2', 'WHI5']",ref,rep,
141,CDH1,WHI5,"['CDH1', 'YHP1', 'SWI6', 'CLN1', 'WHI5']",ref,rep,
142,CDH1,WHI5,"['CDH1', 'YHP1', 'SWI6', 'CLN2', 'WHI5']",ref,rep,
143,CDH1,WHI5,"['CDH1', 'YHP1', 'MBP1', 'CLN1', 'WHI5']",ref,act,
144,CDH1,WHI5,"['CDH1', 'YHP1', 'MBP1', 'CLN1', 'WHI5']",ref,rep,
145,CDH1,WHI5,"['CDH1', 'YHP1', 'MBP1', 'CLN2', 'WHI5']",ref,rep,
146,CDH1,YHP1,"['CDH1', 'YHP1']",ref,rep,
147,CDH1,YOX1,"['CDH1', 'YOX1']",ref,rep,
148,CDH1,YOX1,"['CDH1', 'YHP1', 'SWI4', 'YOX1']",ref,act,
149,CDH1,YOX1,"['CDH1', 'YHP1', 'MBP1', 'YOX1']",ref,act,
150,CLN1,ACE2,"['CLN1', 'CDH1', 'ACE2']",ref,rep,
151,CLN1,ACE2,"['CLN1', 'CDH1', 'NDD1', 'ACE2']",ref,act,
152,CLN1,ACE2,"['CLN1', 'CDH1', 'NDD1', 'CDC20', 'ACE2']",ref,act,
153,CLN1,ACE2,"['CLN1', 'CDH1', 'MCM1', 'ACE2']",ref,act,
154,CLN1,ACE2,"['CLN1', 'CDH1', 'MCM1', 'CDC20', 'ACE2']",ref,act,
155,CLN1,CDC20,"['CLN1', 'CDH1', 'NDD1', 'CDC20']",ref,act,
156,CLN1,CDC20,"['CLN1', 'CDH1', 'MCM1', 'CDC20']",ref,act,
157,CLN1,CDH1,"['CLN1', 'CDH1']",ref,rep,
158,CLN1,CLB2,"['CLN1', 'CDH1', 'NDD1', 'CLB2']",ref,act,
159,CLN1,CLB2,"['CLN1', 'CDH1', 'MCM1', 'CLB2']",ref,act,
160,CLN1,CLB5,"['CLN1', 'CDH1', 'YHP1', 'SWI6', 'CLB5']",ref,rep,
161,CLN1,CLB6,"['CLN1', 'CDH1', 'YHP1', 'SWI6', 'CLB6']",ref,rep,
162,CLN1,CLB6,"['CLN1', 'CDH1', 'YHP1', 'MBP1', 'CLB6']",ref,rep,
163,CLN1,FKH1,"['CLN1', 'CDH1', 'FKH1']",ref,act,
164,CLN1,FKH2,"['CLN1', 'CDH1', 'FKH2']",ref,act,
165,CLN1,HCM1,"['CLN1', 'CDH1', 'YHP1', 'SWI4', 'HCM1']",ref,rep,
166,CLN1,MBP1,"['CLN1', 'CDH1', 'YHP1', 'MBP1']",ref,rep,
167,CLN1,MCM1,"['CLN1', 'CDH1', 'MCM1']",ref,act,
168,CLN1,NDD1,"['CLN1', 'CDH1', 'NDD1']",ref,act,
169,CLN1,NRM1,"['CLN1', 'CDH1', 'NRM1']",ref,act,
170,CLN1,PLM2,"['CLN1', 'CDH1', 'YHP1', 'SWI4', 'PLM2']",ref,rep,
171,CLN1,STB1,"['CLN1', 'STB1']",ref,rep,
172,CLN1,SWI4,"['CLN1', 'CDH1', 'YHP1', 'SWI4']",ref,rep,
173,CLN1,SWI5,"['CLN1', 'CDH1', 'SWI5']",ref,rep,
174,CLN1,SWI5,"['CLN1', 'CDH1', 'NDD1', 'SWI5']",ref,act,
175,CLN1,SWI5,"['CLN1', 'CDH1', 'NDD1', 'CDC20', 'SWI5']",ref,act,
176,CLN1,SWI5,"['CLN1', 'CDH1', 'MCM1', 'SWI5']",ref,act,
177,CLN1,SWI5,"['CLN1', 'CDH1', 'MCM1', 'CDC20', 'SWI5']",ref,act,
178,CLN1,SWI6,"['CLN1', 'CDH1', 'YHP1', 'SWI6']",ref,rep,
179,CLN1,TOS4,"['CLN1', 'CDH1', 'YHP1', 'SWI4', 'TOS4']",ref,rep,
180,CLN1,WHI5,"['CLN1', 'WHI5']",ref,rep,
181,CLN1,YHP1,"['CLN1', 'CDH1', 'YHP1']",ref,act,
182,CLN1,YOX1,"['CLN1', 'CDH1', 'YOX1']",ref,act,
183,CLN2,ACE2,"['CLN2', 'CDH1', 'ACE2']",ref,rep,
184,CLN2,ACE2,"['CLN2', 'CDH1', 'NDD1', 'ACE2']",ref,act,
185,CLN2,ACE2,"['CLN2', 'CDH1', 'NDD1', 'CDC20', 'ACE2']",ref,act,
186,CLN2,ACE2,"['CLN2', 'CDH1', 'MCM1', 'ACE2']",ref,act,
187,CLN2,ACE2,"['CLN2', 'CDH1', 'MCM1', 'CDC20', 'ACE2']",ref,act,
188,CLN2,CDC20,"['CLN2', 'CDH1', 'NDD1', 'CDC20']",ref,act,
189,CLN2,CDC20,"['CLN2', 'CDH1', 'MCM1', 'CDC20']",ref,act,
190,CLN2,CDH1,"['CLN2', 'CDH1']",ref,rep,
191,CLN2,CLB2,"['CLN2', 'CDH1', 'NDD1', 'CLB2']",ref,act,
192,CLN2,CLB2,"['CLN2', 'CDH1', 'MCM1', 'CLB2']",ref,act,
193,CLN2,CLB5,"['CLN2', 'STB1', 'SWI6', 'CLB5']",ref,act,
194,CLN2,CLB5,"['CLN2', 'CDH1', 'YHP1', 'SWI6', 'CLB5']",ref,rep,
195,CLN2,CLB6,"['CLN2', 'STB1', 'SWI6', 'CLB6']",ref,act,
196,CLN2,CLB6,"['CLN2', 'STB1', 'MBP1', 'CLB6']",ref,act,
197,CLN2,CLB6,"['CLN2', 'CDH1', 'YHP1', 'SWI6', 'CLB6']",ref,rep,
198,CLN2,CLB6,"['CLN2', 'CDH1', 'YHP1', 'MBP1', 'CLB6']",ref,rep,
199,CLN2,CLN1,"['CLN2', 'STB1', 'SWI4', 'CLN1']",ref,act,
200,CLN2,CLN1,"['CLN2', 'STB1', 'SWI6', 'CLN1']",ref,act,
201,CLN2,CLN1,"['CLN2', 'STB1', 'MBP1', 'CLN1']",ref,rep,
202,CLN2,CLN1,"['CLN2', 'STB1', 'MBP1', 'CLN1']",ref,act,
203,CLN2,CLN1,"['CLN2', 'CDH1', 'YHP1', 'SWI4', 'CLN1']",ref,rep,
204,CLN2,CLN1,"['CLN2', 'CDH1', 'YHP1', 'SWI6', 'CLN1']",ref,rep,
205,CLN2,CLN1,"['CLN2', 'CDH1', 'YHP1', 'MBP1', 'CLN1']",ref,act,
206,CLN2,CLN1,"['CLN2', 'CDH1', 'YHP1', 'MBP1', 'CLN1']",ref,rep,
207,CLN2,FKH1,"['CLN2', 'STB1', 'SWI4', 'PLM2', 'FKH1']",ref,act,
208,CLN2,FKH1,"['CLN2', 'STB1', 'SWI4', 'TOS4', 'FKH1']",ref,act,
209,CLN2,FKH1,"['CLN2', 'STB1', 'MBP1', 'PLM2', 'FKH1']",ref,rep,
210,CLN2,FKH1,"['CLN2', 'STB1', 'MBP1', 'PLM2', 'FKH1']",ref,act,
211,CLN2,FKH1,"['CLN2', 'STB1', 'MBP1', 'TOS4', 'FKH1']",ref,act,
212,CLN2,FKH1,"['CLN2', 'CDH1', 'FKH1']",ref,act,
213,CLN2,FKH2,"['CLN2', 'STB1', 'SWI4', 'PLM2', 'FKH2']",ref,act,
214,CLN2,FKH2,"['CLN2', 'STB1', 'SWI4', 'TOS4', 'FKH2']",ref,act,
215,CLN2,FKH2,"['CLN2', 'STB1', 'MBP1', 'PLM2', 'FKH2']",ref,rep,
216,CLN2,FKH2,"['CLN2', 'STB1', 'MBP1', 'PLM2', 'FKH2']",ref,act,
217,CLN2,FKH2,"['CLN2', 'STB1', 'MBP1', 'TOS4', 'FKH2']",ref,act,
218,CLN2,FKH2,"['CLN2', 'CDH1', 'FKH2']",ref,act,
219,CLN2,HCM1,"['CLN2', 'STB1', 'SWI4', 'HCM1']",ref,act,
220,CLN2,HCM1,"['CLN2', 'STB1', 'MBP1', 'HCM1']",ref,act,
221,CLN2,HCM1,"['CLN2', 'CDH1', 'YHP1', 'SWI4', 'HCM1']",ref,rep,
222,CLN2,HCM1,"['CLN2', 'CDH1', 'YHP1', 'MBP1', 'HCM1']",ref,rep,
223,CLN2,MBP1,"['CLN2', 'STB1', 'MBP1']",ref,act,
224,CLN2,MBP1,"['CLN2', 'CDH1', 'YHP1', 'MBP1']",ref,rep,
225,CLN2,MCM1,"['CLN2', 'STB1', 'SWI4', 'PLM2', 'MCM1']",ref,act,
226,CLN2,MCM1,"['CLN2', 'STB1', 'SWI4', 'TOS4', 'MCM1']",ref,act,
227,CLN2,MCM1,"['CLN2', 'STB1', 'MBP1', 'PLM2', 'MCM1']",ref,rep,
228,CLN2,MCM1,"['CLN2', 'STB1', 'MBP1', 'PLM2', 'MCM1']",ref,act,
229,CLN2,MCM1,"['CLN2', 'STB1', 'MBP1', 'TOS4', 'MCM1']",ref,act,
230,CLN2,MCM1,"['CLN2', 'CDH1', 'MCM1']",ref,act,
231,CLN2,NDD1,"['CLN2', 'STB1', 'SWI4', 'PLM2', 'NDD1']",ref,act,
232,CLN2,NDD1,"['CLN2', 'STB1', 'SWI4', 'TOS4', 'NDD1']",ref,act,
233,CLN2,NDD1,"['CLN2', 'STB1', 'MBP1', 'PLM2', 'NDD1']",ref,rep,
234,CLN2,NDD1,"['CLN2', 'STB1', 'MBP1', 'PLM2', 'NDD1']",ref,act,
235,CLN2,NDD1,"['CLN2', 'STB1', 'MBP1', 'TOS4', 'NDD1']",ref,act,
236,CLN2,NDD1,"['CLN2', 'CDH1', 'NDD1']",ref,act,
237,CLN2,NRM1,"['CLN2', 'CDH1', 'NRM1']",ref,act,
238,CLN2,PLM2,"['CLN2', 'STB1', 'SWI4', 'PLM2']",ref,act,
239,CLN2,PLM2,"['CLN2', 'STB1', 'MBP1', 'PLM2']",ref,rep,
240,CLN2,PLM2,"['CLN2', 'STB1', 'MBP1', 'PLM2']",ref,act,
241,CLN2,PLM2,"['CLN2', 'CDH1', 'YHP1', 'SWI4', 'PLM2']",ref,rep,
242,CLN2,PLM2,"['CLN2', 'CDH1', 'YHP1', 'MBP1', 'PLM2']",ref,act,
243,CLN2,PLM2,"['CLN2', 'CDH1', 'YHP1', 'MBP1', 'PLM2']",ref,rep,
244,CLN2,STB1,"['CLN2', 'STB1']",ref,rep,
245,CLN2,SWI4,"['CLN2', 'STB1', 'SWI4']",ref,act,
246,CLN2,SWI4,"['CLN2', 'CDH1', 'YHP1', 'SWI4']",ref,rep,
247,CLN2,SWI5,"['CLN2', 'CDH1', 'SWI5']",ref,rep,
248,CLN2,SWI5,"['CLN2', 'CDH1', 'NDD1', 'SWI5']",ref,act,
249,CLN2,SWI5,"['CLN2', 'CDH1', 'NDD1', 'CDC20', 'SWI5']",ref,act,
250,CLN2,SWI5,"['CLN2', 'CDH1', 'MCM1', 'SWI5']",ref,act,
251,CLN2,SWI5,"['CLN2', 'CDH1', 'MCM1', 'CDC20', 'SWI5']",ref,act,
252,CLN2,SWI6,"['CLN2', 'STB1', 'SWI6']",ref,act,
253,CLN2,SWI6,"['CLN2', 'CDH1', 'YHP1', 'SWI6']",ref,rep,
254,CLN2,TOS4,"['CLN2', 'STB1', 'SWI4', 'TOS4']",ref,act,
255,CLN2,TOS4,"['CLN2', 'STB1', 'MBP1', 'TOS4']",ref,act,
256,CLN2,TOS4,"['CLN2', 'CDH1', 'YHP1', 'SWI4', 'TOS4']",ref,rep,
257,CLN2,TOS4,"['CLN2', 'CDH1', 'YHP1', 'MBP1', 'TOS4']",ref,rep,
258,CLN2,WHI5,"['CLN2', 'WHI5']",ref,rep,
259,CLN2,WHI5,"['CLN2', 'STB1', 'SWI4', 'CLN1', 'WHI5']",ref,rep,
260,CLN2,WHI5,"['CLN2', 'STB1', 'SWI6', 'CLN1', 'WHI5']",ref,rep,
261,CLN2,WHI5,"['CLN2', 'STB1', 'MBP1', 'CLN1', 'WHI5']",ref,act,
262,CLN2,WHI5,"['CLN2', 'STB1', 'MBP1', 'CLN1', 'WHI5']",ref,rep,
263,CLN2,YHP1,"['CLN2', 'CDH1', 'YHP1']",ref,act,
264,CLN2,YOX1,"['CLN2', 'CDH1', 'YOX1']",ref,act,
265,CLN3,CLB5,"['CLN3', 'STB1', 'SWI4', 'CLB5']",ref,act,
266,CLN3,CLB5,"['CLN3', 'STB1', 'SWI6', 'CLB5']",ref,act,
267,CLN3,CLB5,"['CLN3', 'STB1', 'MBP1', 'CLB5']",ref,act,
268,CLN3,CLB6,"['CLN3', 'STB1', 'SWI4', 'CLB6']",ref,act,
269,CLN3,CLB6,"['CLN3', 'STB1', 'SWI6', 'CLB6']",ref,act,
270,CLN3,CLB6,"['CLN3', 'STB1', 'MBP1', 'CLB6']",ref,act,
271,CLN3,CLN1,"['CLN3', 'STB1', 'SWI4', 'CLN1']",ref,act,
272,CLN3,CLN1,"['CLN3', 'STB1', 'SWI6', 'CLN1']",ref,act,
273,CLN3,CLN1,"['CLN3', 'STB1', 'MBP1', 'CLN1']",ref,rep,
274,CLN3,CLN1,"['CLN3', 'STB1', 'MBP1', 'CLN1']",ref,act,
275,CLN3,CLN2,"['CLN3', 'STB1', 'SWI4', 'CLN2']",ref,act,
276,CLN3,CLN2,"['CLN3', 'STB1', 'SWI6', 'CLN2']",ref,act,
277,CLN3,CLN2,"['CLN3', 'STB1', 'MBP1', 'CLN2']",ref,act,
278,CLN3,FKH1,"['CLN3', 'STB1', 'SWI4', 'HCM1', 'FKH1']",ref,act,
279,CLN3,FKH1,"['CLN3', 'STB1', 'SWI4', 'PLM2', 'FKH1']",ref,act,
280,CLN3,FKH1,"['CLN3', 'STB1', 'SWI4', 'TOS4', 'FKH1']",ref,act,
281,CLN3,FKH1,"['CLN3', 'STB1', 'SWI6', 'HCM1', 'FKH1']",ref,act,
282,CLN3,FKH1,"['CLN3', 'STB1', 'SWI6', 'PLM2', 'FKH1']",ref,act,
283,CLN3,FKH1,"['CLN3', 'STB1', 'MBP1', 'PLM2', 'FKH1']",ref,rep,
284,CLN3,FKH1,"['CLN3', 'STB1', 'MBP1', 'HCM1', 'FKH1']",ref,act,
285,CLN3,FKH1,"['CLN3', 'STB1', 'MBP1', 'PLM2', 'FKH1']",ref,act,
286,CLN3,FKH1,"['CLN3', 'STB1', 'MBP1', 'TOS4', 'FKH1']",ref,act,
