,reg,target,act,group
0,STB1,SWI4,False,both
1,SWI6,HCM1,True,both
2,NRM1,SWI4,False,both
3,HCM1,FKH1,True,both
4,SWI6,CLB6,True,both
5,SWI6,CLN2,True,both
6,HCM1,NDD1,True,both
7,SWI6,YOX1,True,both
8,HCM1,FKH2,True,both
9,SWI6,CLN1,True,both
10,MBP1,CLB6,True,both
11,SWI6,CLB5,True,both
12,SWI6,PLM2,True,both
13,CDH1,MCM1,False,refs
14,TOS4,FKH2,True,refs
15,CDH1,ACE2,True,refs
16,NDD1,CDC20,True,refs
17,PLM2,FKH1,True,refs
18,MCM1,ACE2,True,refs
19,WHI5,MBP1,False,refs
20,SWI5,CLN3,True,refs
21,NDD1,ACE2,True,refs
22,MCM1,SWI5,True,refs
23,MBP1,YHP1,True,refs
24,YHP1,SWI4,False,refs
25,TOS4,FKH1,True,refs
26,CDH1,NRM1,False,refs
27,MBP1,TOS4,True,refs
28,YOX1,SWI6,False,refs
29,PLM2,FKH2,True,refs
30,SWI4,CLN2,True,refs
31,TOS4,MCM1,True,refs
32,CDH1,SWI5,True,refs
33,SWI4,CLN1,True,refs
34,MCM1,CDC20,True,refs
35,STB1,SWI6,False,refs
36,FKH1,CLB2,True,refs
37,CLN1,WHI5,False,refs
38,FKH2,SWI5,True,refs
39,PLM2,NDD1,True,refs
40,CDH1,YHP1,False,refs
41,SWI4,YOX1,True,refs
42,NRM1,SWI6,False,refs
43,FKH2,ACE2,True,refs
44,FKH1,ACE2,True,refs
45,NDD1,CLB2,True,refs
46,MBP1,HCM1,True,refs
47,CDH1,FKH1,False,refs
48,YHP1,SWI6,False,refs
49,CLN3,STB1,False,refs
50,NRM1,MBP1,False,refs
51,CLN2,CDH1,False,refs
52,FKH1,CDC20,True,refs
53,FKH2,CDC20,True,refs
54,SWI6,YHP1,True,refs
55,SWI4,PLM2,True,refs
56,WHI5,SWI4,False,refs
57,SWI4,YHP1,True,refs
58,PLM2,MCM1,True,refs
59,CLN2,STB1,False,refs
60,YOX1,MBP1,False,refs
61,SWI6,TOS4,True,refs
62,CLN3,WHI5,False,refs
63,HCM1,MCM1,True,refs
64,SWI4,TOS4,True,refs
65,MBP1,YOX1,True,refs
66,FKH1,SWI5,True,refs
67,YHP1,MBP1,False,refs
68,MCM1,CLB2,True,refs
69,WHI5,SWI6,False,refs
70,MBP1,CLN1,True,refs
71,STB1,MBP1,False,refs
72,CLN2,WHI5,False,refs
73,MBP1,CLN2,True,refs
74,CDC20,SWI5,True,refs
75,TOS4,NDD1,True,refs
76,CDC20,ACE2,True,refs
77,CLN1,CDH1,False,refs
78,YOX1,SWI4,False,refs
79,NDD1,SWI5,True,refs
80,MBP1,PLM2,True,refs
81,CDH1,NDD1,False,refs
82,SWI6,NRM1,True,refs
83,MBP1,NRM1,True,refs
84,SWI4,NRM1,True,refs
85,ACE2,CLN3,True,refs
86,CLN1,STB1,False,refs
87,CDH1,FKH2,False,refs
88,CDH1,YOX1,False,refs
89,SWI4,HCM1,True,refs
90,SWI4,CLB6,True,refs
91,FKH2,CLB2,True,refs
92,MBP1,CLB5,True,refs
93,SWI4,CLB5,True,refs
94,STB1,NRM1,True,grns
95,ACE2,SWI4,False,grns
96,SWI5,CLB5,True,grns
97,MBP1,PLM2,False,grns
98,FKH1,YHP1,False,grns
99,FKH2,TOS4,False,grns
100,HCM1,CLB5,False,grns
101,FKH2,FKH2,True,grns
102,HCM1,SWI4,False,grns
103,YOX1,CLB2,False,grns
104,ACE2,PLM2,False,grns
105,MBP1,CLB4,False,grns
106,FKH2,CLB6,False,grns
107,SWI6,SWI6,True,grns
108,ACE2,NRM1,False,grns
109,SWI5,CLB1,False,grns
110,STB1,CLB6,True,grns
111,NRM1,NDD1,False,grns
112,HCM1,MBP1,True,grns
113,STB1,CLN1,True,grns
114,SWI5,CDC20,False,grns
115,HCM1,HCM1,True,grns
116,NRM1,WHI5,False,grns
117,NRM1,YHP1,False,grns
118,MBP1,CLN1,False,grns
119,FKH1,FKH1,True,grns
120,HCM1,TOS4,False,grns
121,HCM1,WHI5,True,grns
122,NRM1,NRM1,True,grns
123,WHI5,NRM1,False,grns
124,FKH2,MBP1,False,grns
125,YOX1,TOS4,False,grns
126,NRM1,CLB3,False,grns
127,ACE2,SWI5,False,grns
128,FKH1,MBP1,False,grns
129,HCM1,YHP1,True,grns
130,WHI5,YOX1,False,grns
131,NRM1,HCM1,False,grns
132,NRM1,YOX1,False,grns
133,HCM1,NRM1,True,grns
134,WHI5,CLB1,False,grns
135,WHI5,YHP1,False,grns
136,FKH2,CLN3,False,grns
137,SWI5,SWI5,True,grns
138,HCM1,CLB3,True,grns
139,HCM1,SWI6,True,grns
140,WHI5,TOS4,False,grns
141,WHI5,WHI5,True,grns
142,YHP1,CDC20,False,grns
143,STB1,PLM2,True,grns
144,NRM1,CDH1,True,grns
145,HCM1,CLB4,True,grns
146,NRM1,CLB6,False,grns
147,FKH2,NDD1,False,grns
148,HCM1,CLN2,False,grns
149,YHP1,CLB1,False,grns
150,SWI5,FKH1,True,grns
151,YHP1,YOX1,False,grns
152,ACE2,ACE2,True,grns
153,YOX1,YOX1,True,grns
154,NRM1,STB1,False,grns
155,WHI5,HCM1,False,grns
156,FKH2,CLB1,False,grns
