,reg,target,act,group
0,STB1,SWI4,False,both
1,CDH1,MCM1,False,refs
2,CDH1,NRM1,False,refs
3,STB1,SWI6,False,refs
4,FKH1,SWI5,True,refs
5,CDH1,ACE2,True,refs
6,CDH1,YOX1,False,refs
7,CLN2,WHI5,False,refs
8,CDH1,FKH2,False,refs
9,WHI5,MBP1,False,refs
10,MCM1,ACE2,True,refs
11,WHI5,SWI4,False,refs
12,CLN3,WHI5,False,refs
13,FKH2,CDC20,True,refs
14,CDC20,SWI5,True,refs
15,CLN1,STB1,False,refs
16,CDH1,FKH1,False,refs
17,NDD1,SWI5,True,refs
18,FKH1,CLB2,True,refs
19,WHI5,SWI6,False,refs
20,MCM1,CDC20,True,refs
21,CDH1,SWI5,True,refs
22,CDH1,NDD1,False,refs
23,FKH2,SWI5,True,refs
24,MCM1,SWI5,True,refs
25,FKH1,ACE2,True,refs
26,NDD1,CLB2,True,refs
27,CLN2,CDH1,False,refs
28,CLN3,STB1,False,refs
29,CLN1,WHI5,False,refs
30,CLN2,STB1,False,refs
31,STB1,MBP1,False,refs
32,FKH2,CLB2,True,refs
33,CDC20,ACE2,True,refs
34,NDD1,ACE2,True,refs
35,FKH1,CDC20,True,refs
36,FKH2,ACE2,True,refs
37,MCM1,CLB2,True,refs
38,CDH1,YHP1,False,refs
39,CLN1,CDH1,False,refs
40,NDD1,CDC20,True,refs
41,NRM1,WHI5,False,grns
42,YOX1,CLB2,False,grns
43,ACE2,SWI5,False,grns
44,SWI5,CLB1,False,grns
45,MBP1,PLM2,False,grns
46,SWI5,CLB5,True,grns
47,HCM1,CLN2,False,grns
48,NRM1,CLB3,False,grns
49,STB1,NRM1,True,grns
50,WHI5,TOS4,False,grns
51,FKH2,CLB6,False,grns
52,FKH2,CLB1,False,grns
53,FKH1,MBP1,False,grns
54,HCM1,YHP1,True,grns
55,SWI6,CLN2,True,grns
56,HCM1,SWI6,True,grns
57,SWI6,SWI6,True,grns
58,ACE2,SWI4,False,grns
59,SWI5,FKH1,True,grns
60,SWI6,CLN1,True,grns
61,STB1,CLB6,True,grns
62,NRM1,CDH1,True,grns
63,HCM1,HCM1,True,grns
64,YHP1,YOX1,False,grns
65,MBP1,CLB4,False,grns
66,NRM1,NDD1,False,grns
67,SWI5,CDC20,False,grns
68,HCM1,FKH2,True,grns
69,HCM1,NRM1,True,grns
70,YHP1,CLB1,False,grns
71,SWI6,CLB6,True,grns
72,HCM1,CLB5,False,grns
73,NRM1,SWI4,False,grns
74,STB1,PLM2,True,grns
75,SWI6,HCM1,True,grns
76,WHI5,YHP1,False,grns
77,NRM1,YHP1,False,grns
78,SWI6,CLB5,True,grns
79,FKH2,MBP1,False,grns
80,MBP1,CLN1,False,grns
81,FKH2,CLN3,False,grns
82,HCM1,FKH1,True,grns
83,SWI5,SWI5,True,grns
84,SWI6,YOX1,True,grns
85,WHI5,YOX1,False,grns
86,FKH1,YHP1,False,grns
87,FKH2,TOS4,False,grns
88,HCM1,WHI5,True,grns
89,WHI5,CLB1,False,grns
90,ACE2,ACE2,True,grns
91,FKH2,FKH2,True,grns
92,WHI5,HCM1,False,grns
93,FKH2,NDD1,False,grns
94,NRM1,HCM1,False,grns
95,ACE2,NRM1,False,grns
96,ACE2,PLM2,False,grns
97,NRM1,STB1,False,grns
98,WHI5,NRM1,False,grns
99,YOX1,TOS4,False,grns
100,SWI6,PLM2,True,grns
101,HCM1,CLB3,True,grns
102,NRM1,CLB6,False,grns
103,HCM1,NDD1,True,grns
104,NRM1,NRM1,True,grns
105,HCM1,CLB4,True,grns
106,YHP1,CDC20,False,grns
107,WHI5,WHI5,True,grns
108,FKH1,FKH1,True,grns
109,MBP1,CLB6,True,grns
110,STB1,CLN1,True,grns
111,NRM1,YOX1,False,grns
112,HCM1,MBP1,True,grns
113,HCM1,TOS4,False,grns
114,YOX1,YOX1,True,grns
115,HCM1,SWI4,False,grns
