,reg,target,act,group
0,STB1,SWI4,False,both
1,HCM1,FKH2,True,both
2,HCM1,NDD1,True,both
3,SWI6,CLB6,True,both
4,SWI6,HCM1,True,both
5,NRM1,SWI4,False,both
6,SWI6,YOX1,True,both
7,SWI6,CLN2,True,both
8,SWI6,PLM2,True,both
9,HCM1,FKH1,True,both
10,SWI6,CLN1,True,both
11,MBP1,CLB6,True,both
12,SWI6,CLB5,True,both
13,CDH1,MCM1,False,refs
14,SWI4,NRM1,True,refs
15,SWI4,PLM2,True,refs
16,FKH2,ACE2,True,refs
17,NDD1,SWI5,True,refs
18,FKH2,CDC20,True,refs
19,CDH1,SWI5,True,refs
20,MBP1,YHP1,True,refs
21,HCM1,MCM1,True,refs
22,SWI6,TOS4,True,refs
23,CDH1,FKH1,False,refs
24,MBP1,YOX1,True,refs
25,MBP1,NRM1,True,refs
26,MCM1,SWI5,True,refs
27,WHI5,SWI4,False,refs
28,YOX1,SWI4,False,refs
29,CLN2,STB1,False,refs
30,SWI4,YOX1,True,refs
31,FKH2,CLB2,True,refs
32,CDC20,SWI5,True,refs
33,FKH1,CLB2,True,refs
34,ACE2,CLN3,True,refs
35,SWI4,CLN2,True,refs
36,MBP1,CLN1,True,refs
37,PLM2,FKH1,True,refs
38,TOS4,NDD1,True,refs
39,YOX1,MBP1,False,refs
40,CLN1,CDH1,False,refs
41,CDH1,ACE2,True,refs
42,NDD1,CLB2,True,refs
43,FKH1,SWI5,True,refs
44,CLN2,WHI5,False,refs
45,SWI4,CLN1,True,refs
46,TOS4,MCM1,True,refs
47,FKH1,ACE2,True,refs
48,SWI4,YHP1,True,refs
49,WHI5,SWI6,False,refs
50,SWI4,TOS4,True,refs
51,NRM1,MBP1,False,refs
52,CDH1,FKH2,False,refs
53,TOS4,FKH2,True,refs
54,PLM2,NDD1,True,refs
55,CDC20,ACE2,True,refs
56,WHI5,MBP1,False,refs
57,STB1,SWI6,False,refs
58,CLN3,WHI5,False,refs
59,CDH1,YOX1,False,refs
60,SWI4,HCM1,True,refs
61,NDD1,ACE2,True,refs
62,YHP1,SWI4,False,refs
63,SWI6,NRM1,True,refs
64,CDH1,NRM1,False,refs
65,MBP1,TOS4,True,refs
66,YHP1,SWI6,False,refs
67,CLN3,STB1,False,refs
68,NRM1,SWI6,False,refs
69,FKH2,SWI5,True,refs
70,PLM2,MCM1,True,refs
71,MBP1,CLB5,True,refs
72,MCM1,ACE2,True,refs
73,NDD1,CDC20,True,refs
74,MBP1,HCM1,True,refs
75,PLM2,FKH2,True,refs
76,CLN2,CDH1,False,refs
77,TOS4,FKH1,True,refs
78,CLN1,STB1,False,refs
79,SWI6,YHP1,True,refs
80,CDH1,YHP1,False,refs
81,FKH1,CDC20,True,refs
82,SWI5,CLN3,True,refs
83,SWI4,CLB5,True,refs
84,MCM1,CDC20,True,refs
85,SWI4,CLB6,True,refs
86,CDH1,NDD1,False,refs
87,MBP1,PLM2,True,refs
88,MBP1,CLN2,True,refs
89,STB1,MBP1,False,refs
90,CLN1,WHI5,False,refs
91,MCM1,CLB2,True,refs
92,YOX1,SWI6,False,refs
93,YHP1,MBP1,False,refs
94,WHI5,CLB1,False,grns
95,HCM1,CLB4,True,grns
96,ACE2,NRM1,False,grns
97,YOX1,YOX1,True,grns
98,STB1,CLN1,True,grns
99,ACE2,SWI5,False,grns
100,YOX1,TOS4,False,grns
101,FKH2,MBP1,False,grns
102,HCM1,CLB5,False,grns
103,NRM1,CDH1,True,grns
104,HCM1,CLN2,False,grns
105,SWI5,CLB1,False,grns
106,SWI5,FKH1,True,grns
107,FKH2,CLB6,False,grns
108,YHP1,CDC20,False,grns
109,SWI5,CLB5,True,grns
110,NRM1,CLB6,False,grns
111,ACE2,ACE2,True,grns
112,FKH1,MBP1,False,grns
113,ACE2,PLM2,False,grns
114,HCM1,HCM1,True,grns
115,STB1,NRM1,True,grns
116,FKH2,NDD1,False,grns
117,FKH2,CLN3,False,grns
118,STB1,PLM2,True,grns
119,WHI5,HCM1,False,grns
120,MBP1,CLN1,False,grns
121,NRM1,YHP1,False,grns
122,HCM1,MBP1,True,grns
123,YOX1,CLB2,False,grns
124,SWI6,SWI6,True,grns
125,YHP1,CLB1,False,grns
126,NRM1,NRM1,True,grns
127,STB1,CLB6,True,grns
128,NRM1,WHI5,False,grns
129,FKH2,FKH2,True,grns
130,MBP1,PLM2,False,grns
131,NRM1,CLB3,False,grns
132,MBP1,CLB4,False,grns
133,WHI5,YHP1,False,grns
134,YHP1,YOX1,False,grns
135,FKH1,YHP1,False,grns
136,NRM1,YOX1,False,grns
137,NRM1,HCM1,False,grns
138,SWI5,CDC20,False,grns
139,HCM1,SWI4,False,grns
140,FKH1,FKH1,True,grns
141,NRM1,NDD1,False,grns
142,FKH2,TOS4,False,grns
143,ACE2,SWI4,False,grns
144,HCM1,WHI5,True,grns
145,HCM1,YHP1,True,grns
146,WHI5,NRM1,False,grns
147,NRM1,STB1,False,grns
148,FKH2,CLB1,False,grns
149,HCM1,SWI6,True,grns
150,HCM1,CLB3,True,grns
151,SWI5,SWI5,True,grns
152,WHI5,TOS4,False,grns
153,WHI5,YOX1,False,grns
154,HCM1,TOS4,False,grns
155,HCM1,NRM1,True,grns
156,WHI5,WHI5,True,grns
