,reg,target,act,group
0,HCM1,NDD1,True,both
1,MBP1,CLB6,True,both
2,NRM1,SWI4,False,both
3,SWI6,CLN2,True,both
4,SWI6,CLB6,True,both
5,SWI6,CLB5,True,both
6,HCM1,FKH1,True,both
7,SWI6,HCM1,True,both
8,STB1,SWI4,False,both
9,SWI6,YOX1,True,both
10,HCM1,FKH2,True,both
11,SWI6,CLN1,True,both
12,TOS4,MCM1,True,refs
13,CDH1,YOX1,False,refs
14,WHI5,SWI6,False,refs
15,SWI6,TOS4,True,refs
16,YHP1,SWI4,False,refs
17,CLN2,STB1,False,refs
18,MBP1,CLN1,True,refs
19,STB1,SWI6,False,refs
20,CDH1,FKH2,False,refs
21,CLN1,CDH1,False,refs
22,SWI4,CLN1,True,refs
23,FKH2,CDC20,True,refs
24,SWI4,YHP1,True,refs
25,MCM1,CDC20,True,refs
26,MBP1,TOS4,True,refs
27,MBP1,CLN2,True,refs
28,MBP1,PLM2,True,refs
29,PLM2,MCM1,True,refs
30,MCM1,SWI5,True,refs
31,SWI4,NRM1,True,refs
32,SWI5,CLN3,True,refs
33,SWI4,CLN2,True,refs
34,PLM2,FKH2,True,refs
35,CLN2,WHI5,False,refs
36,CDH1,FKH1,False,refs
37,NDD1,CDC20,True,refs
38,PLM2,NDD1,True,refs
39,FKH1,ACE2,True,refs
40,CLN3,STB1,False,refs
41,MBP1,YHP1,True,refs
42,YOX1,MBP1,False,refs
43,MBP1,YOX1,True,refs
44,SWI4,YOX1,True,refs
45,CDH1,MCM1,False,refs
46,CDC20,ACE2,True,refs
47,MBP1,NRM1,True,refs
48,FKH1,CLB2,True,refs
49,CLN1,STB1,False,refs
50,YOX1,SWI4,False,refs
51,CLN3,WHI5,False,refs
52,SWI6,PLM2,True,refs
53,YOX1,SWI6,False,refs
54,CDH1,SWI5,True,refs
55,FKH2,CLB2,True,refs
56,TOS4,FKH1,True,refs
57,MBP1,CLB5,True,refs
58,CDC20,SWI5,True,refs
59,NDD1,SWI5,True,refs
60,NRM1,MBP1,False,refs
61,SWI6,YHP1,True,refs
62,SWI4,CLB5,True,refs
63,CDH1,YHP1,False,refs
64,MCM1,CLB2,True,refs
65,CLN1,WHI5,False,refs
66,FKH2,ACE2,True,refs
67,FKH1,SWI5,True,refs
68,ACE2,CLN3,True,refs
69,MBP1,HCM1,True,refs
70,SWI6,NRM1,True,refs
71,MCM1,ACE2,True,refs
72,CDH1,NRM1,False,refs
73,SWI4,TOS4,True,refs
74,TOS4,NDD1,True,refs
75,SWI4,PLM2,True,refs
76,WHI5,MBP1,False,refs
77,NDD1,CLB2,True,refs
78,SWI4,HCM1,True,refs
79,NDD1,ACE2,True,refs
80,STB1,MBP1,False,refs
81,CDH1,ACE2,True,refs
82,SWI4,CLB6,True,refs
83,PLM2,FKH1,True,refs
84,NRM1,SWI6,False,refs
85,YHP1,SWI6,False,refs
86,YHP1,MBP1,False,refs
87,FKH2,SWI5,True,refs
88,WHI5,SWI4,False,refs
89,CDH1,NDD1,False,refs
90,HCM1,MCM1,True,refs
91,CLN2,CDH1,False,refs
92,FKH1,CDC20,True,refs
93,TOS4,FKH2,True,refs
94,HCM1,YHP1,True,grns
95,NRM1,NDD1,False,grns
96,NRM1,YHP1,False,grns
97,NRM1,YOX1,False,grns
98,YHP1,YOX1,False,grns
99,ACE2,SWI5,False,grns
100,WHI5,HCM1,False,grns
101,HCM1,TOS4,False,grns
102,WHI5,TOS4,False,grns
103,HCM1,WHI5,True,grns
104,WHI5,CLB1,False,grns
105,HCM1,CLB3,True,grns
106,FKH2,NDD1,False,grns
107,NRM1,WHI5,False,grns
108,FKH2,CLB6,False,grns
109,WHI5,WHI5,True,grns
110,STB1,CLN1,True,grns
111,HCM1,NRM1,True,grns
112,ACE2,NRM1,False,grns
113,STB1,CLB6,True,grns
114,FKH1,FKH1,True,grns
115,MBP1,CLB4,False,grns
116,WHI5,YHP1,False,grns
117,HCM1,CLB5,False,grns
118,YHP1,CLB1,False,grns
119,FKH1,MBP1,False,grns
120,MBP1,PLM2,False,grns
121,YOX1,YOX1,True,grns
122,SWI5,SWI5,True,grns
123,SWI6,SWI6,True,grns
124,HCM1,CLB4,True,grns
125,NRM1,STB1,False,grns
126,ACE2,PLM2,False,grns
127,HCM1,HCM1,True,grns
128,NRM1,HCM1,False,grns
129,YOX1,CLB2,False,grns
130,FKH2,FKH2,True,grns
131,WHI5,YOX1,False,grns
132,STB1,NRM1,True,grns
133,NRM1,CDH1,True,grns
134,HCM1,SWI6,True,grns
135,NRM1,NRM1,True,grns
136,WHI5,NRM1,False,grns
137,FKH2,CLB1,False,grns
138,ACE2,ACE2,True,grns
139,FKH2,CLN3,False,grns
140,HCM1,SWI4,False,grns
141,SWI5,FKH1,True,grns
142,YHP1,CDC20,False,grns
143,MBP1,CLN1,False,grns
144,STB1,PLM2,True,grns
145,HCM1,MBP1,True,grns
146,HCM1,CLN2,False,grns
147,FKH2,MBP1,False,grns
148,NRM1,CLB6,False,grns
