,reg,target,act,group
0,NRM1,SWI4,False,both
1,HCM1,FKH1,True,both
2,STB1,SWI4,False,both
3,SWI6,CLB5,True,both
4,SWI6,CLN1,True,both
5,SWI6,YOX1,True,both
6,MBP1,CLB6,True,both
7,SWI6,HCM1,True,both
8,SWI6,CLB6,True,both
9,SWI6,CLN2,True,both
10,SWI6,PLM2,True,both
11,HCM1,FKH2,True,both
12,HCM1,NDD1,True,both
13,FKH1,CLB2,True,refs
14,NDD1,ACE2,True,refs
15,NDD1,CLB2,True,refs
16,NRM1,MBP1,False,refs
17,SWI4,CLN1,True,refs
18,YHP1,SWI6,False,refs
19,TOS4,FKH2,True,refs
20,FKH2,CLB2,True,refs
21,CLN1,WHI5,False,refs
22,WHI5,MBP1,False,refs
23,NDD1,SWI5,True,refs
24,CLN3,WHI5,False,refs
25,MCM1,CLB2,True,refs
26,SWI4,NRM1,True,refs
27,SWI4,PLM2,True,refs
28,CDH1,YHP1,False,refs
29,NRM1,SWI6,False,refs
30,MBP1,NRM1,True,refs
31,CLN2,WHI5,False,refs
32,CDH1,FKH1,False,refs
33,SWI6,TOS4,True,refs
34,HCM1,MCM1,True,refs
35,WHI5,SWI6,False,refs
36,YOX1,SWI6,False,refs
37,FKH2,ACE2,True,refs
38,PLM2,MCM1,True,refs
39,MBP1,TOS4,True,refs
40,STB1,MBP1,False,refs
41,PLM2,NDD1,True,refs
42,MBP1,YOX1,True,refs
43,MCM1,ACE2,True,refs
44,ACE2,CLN3,True,refs
45,CDH1,FKH2,False,refs
46,YHP1,SWI4,False,refs
47,CDC20,ACE2,True,refs
48,FKH1,CDC20,True,refs
49,NDD1,CDC20,True,refs
50,CLN2,CDH1,False,refs
51,MBP1,CLB5,True,refs
52,MBP1,HCM1,True,refs
53,SWI4,TOS4,True,refs
54,YOX1,MBP1,False,refs
55,FKH2,CDC20,True,refs
56,SWI4,YOX1,True,refs
57,MBP1,YHP1,True,refs
58,TOS4,MCM1,True,refs
59,TOS4,NDD1,True,refs
60,MCM1,CDC20,True,refs
61,FKH1,SWI5,True,refs
62,CDH1,ACE2,True,refs
63,CLN3,STB1,False,refs
64,TOS4,FKH1,True,refs
65,YHP1,MBP1,False,refs
66,PLM2,FKH1,True,refs
67,CLN1,CDH1,False,refs
68,MBP1,CLN2,True,refs
69,CLN2,STB1,False,refs
70,FKH2,SWI5,True,refs
71,STB1,SWI6,False,refs
72,CDH1,SWI5,True,refs
73,SWI6,YHP1,True,refs
74,SWI5,CLN3,True,refs
75,SWI4,HCM1,True,refs
76,SWI4,YHP1,True,refs
77,MCM1,SWI5,True,refs
78,CDH1,NRM1,False,refs
79,CDC20,SWI5,True,refs
80,SWI4,CLB6,True,refs
81,SWI6,NRM1,True,refs
82,WHI5,SWI4,False,refs
83,YOX1,SWI4,False,refs
84,MBP1,CLN1,True,refs
85,PLM2,FKH2,True,refs
86,CLN1,STB1,False,refs
87,CDH1,YOX1,False,refs
88,CDH1,MCM1,False,refs
89,CDH1,NDD1,False,refs
90,SWI4,CLN2,True,refs
91,MBP1,PLM2,True,refs
92,FKH1,ACE2,True,refs
93,SWI4,CLB5,True,refs
94,HCM1,CLB3,True,grns
95,ACE2,ACE2,True,grns
96,SWI5,SWI5,True,grns
97,YHP1,CLB1,False,grns
98,FKH2,CLB1,False,grns
99,HCM1,CLN2,False,grns
100,HCM1,CLB4,True,grns
101,HCM1,CLB5,False,grns
102,FKH2,CLN3,False,grns
103,SWI5,CLB5,True,grns
104,STB1,CLN1,True,grns
105,HCM1,HCM1,True,grns
106,SWI5,CLB1,False,grns
107,WHI5,YHP1,False,grns
108,WHI5,YOX1,False,grns
109,STB1,CLB6,True,grns
110,FKH1,MBP1,False,grns
111,YHP1,CDC20,False,grns
112,NRM1,NRM1,True,grns
113,MBP1,CLB4,False,grns
114,FKH1,FKH1,True,grns
115,HCM1,SWI6,True,grns
116,YOX1,YOX1,True,grns
117,YOX1,CLB2,False,grns
118,YOX1,TOS4,False,grns
119,SWI5,CDC20,False,grns
120,HCM1,YHP1,True,grns
121,FKH2,FKH2,True,grns
122,HCM1,TOS4,False,grns
123,STB1,PLM2,True,grns
124,FKH2,NDD1,False,grns
125,WHI5,TOS4,False,grns
126,YHP1,YOX1,False,grns
127,NRM1,WHI5,False,grns
128,STB1,NRM1,True,grns
129,MBP1,CLN1,False,grns
130,FKH2,CLB6,False,grns
131,HCM1,SWI4,False,grns
132,NRM1,STB1,False,grns
133,NRM1,CLB3,False,grns
134,ACE2,NRM1,False,grns
135,FKH2,TOS4,False,grns
136,FKH2,MBP1,False,grns
137,ACE2,SWI5,False,grns
138,ACE2,PLM2,False,grns
139,HCM1,MBP1,True,grns
140,WHI5,CLB1,False,grns
141,NRM1,CDH1,True,grns
142,NRM1,HCM1,False,grns
143,SWI5,FKH1,True,grns
144,WHI5,NRM1,False,grns
145,HCM1,NRM1,True,grns
146,HCM1,WHI5,True,grns
147,FKH1,YHP1,False,grns
148,NRM1,NDD1,False,grns
149,SWI6,SWI6,True,grns
150,WHI5,WHI5,True,grns
151,MBP1,PLM2,False,grns
152,NRM1,YHP1,False,grns
153,WHI5,HCM1,False,grns
154,NRM1,YOX1,False,grns
155,NRM1,CLB6,False,grns
