#Timeseries was cleaned using the following cleaning methods: 
#Duplicate Handling: none 
#Low Expression Handling: none 
#Truncation: none 
#Stripey Handling: quantile normalization
time_points	0	5	10	15	20	25	30	35	40	45	50	55	60	65	70	75	80	85	90	95	100	105	110	115	120	125	130	135	140	145	150	155	160	165	170	175	180	185	190	195	200	205	210	215	220	225	230	235	240	245
RDN25-2	1216.5415	1784.8673999999999	981.0066	2667.6643000000004	2868.9108	3310.31	2380.9663999999993	4950.592999999999	757.2029999999999	950.2651999999999	1203.7725	1096.8217	1718.3977999999997	1926.1373999999996	2456.1502	1153.7684	845.2298000000001	834.9462000000001	911.3429999999998	693.1754999999998	747.9079999999999	1910.2276000000004	581.8524	744.2597999999998	741.2350999999999	841.5501000000002	751.5562000000001	1045.4193	1148.2812	1069.7816	744.2597999999998	1454.1976000000002	863.4986999999999	808.5541999999998	664.6064000000001	1259.9002999999998	1267.0094000000001	1165.4855000000002	417.7106999999999	717.1187999999999	664.6064000000001	900.8738000000002	2532.9188	1080.8294	900.8738000000002	1748.7154000000003	2683.1236000000004	1182.9284000000002	617.5344000000001	735.1877999999999
RDN37-1	41.53773333333333	18.791600000000003	10.394599999999999	18.736000000000004	30.100399999999993	29.165533333333332	21.8948	41.9442	11.5372	10.8875	15.8051	14.70486666666667	20.057599999999997	23.783899999999996	28.512600000000003	19.789933333333337	11.144133333333334	12.073200000000002	15.9824	15.702933333333332	14.421049999999997	31.5858	12.468899999999998	12.292399999999999	15.174700000000001	17.158500000000004	14.508799999999997	20.6918	15.7778	30.607999999999993	14.380500000000001	20.746	15.884000000000002	15.050200000000002	14.680800000000005	24.491999999999997	28.842799999999997	19.872866666666667	17.154733333333336	17.020200000000003	14.840066666666667	19.7356	40.5936	22.647400000000008	18.77725	25.143000000000004	29.525800000000004	23.936800000000005	19.2048	18.3429
RDN37-2	41.53773333333333	11.0364	10.347199999999997	18.736000000000004	19.245300000000007	29.106900000000003	21.870800000000003	41.828599999999994	11.580999999999998	10.940049999999998	15.8051	14.597000000000005	20.040400000000005	23.7321	28.435999999999993	19.789933333333337	11.144133333333334	12.073200000000002	15.9824	15.702933333333332	14.4964	25.602666666666664	12.468899999999998	12.3232	15.174700000000001	17.158500000000004	14.4924	20.6918	15.758400000000002	14.681550000000007	14.380500000000001	20.6906	15.884000000000002	15.019699999999998	14.700200000000006	24.491999999999997	29.005199999999995	19.935519999999997	13.642133333333328	16.753100000000003	15.951800000000002	19.3266	40.3638	22.6156	17.287733333333332	25.232799999999994	29.506400000000003	20.385899999999996	18.751533333333334	18.3429
RDN5-1	33.47580000000001	70.87029999999999	14.7254	45.99390000000001	170.69830000000007	143.68589999999995	134.7835333333333	219.91830000000007	20.209733333333325	30.745600000000007	24.2385	44.03349999999999	73.99109999999999	38.30506666666667	226.93980000000005	41.074149999999996	35.3541	21.447466666666674	25.578733333333332	28.142799999999998	64.56533333333333	79.5656	13.735199999999999	24.71440000000001	25.2412	64.0233	41.0467	82.4781	32.22100000000001	75.48339999999999	51.6656	45.322900000000004	32.004466666666666	38.037700000000015	43.45886666666667	44.03349999999999	44.99530000000001	39.732	37.81826666666666	48.1739	37.4936	45.132933333333334	51.136399999999995	55.245999999999995	120.27939999999998	168.1385	197.96850000000006	190.4667	157.11	164.03979999999999
RDN5-2	15.1921	0.0	23.81608	13.241799999999998	3.1070499999999996	7.908720000000001	11.427359999999998	1.1212666666666669	7.054285714285714	7.39785	11.43073333333333	0.001453921568627451	0.35605	12.9431	8.440999999999999	0.03514327731092437	0.0969	0.007324941724941727	0.016041163310961972	0.05976666666666667	2.3904285714285716	0.00418	8.142057142857142	2.6213999999999995	4.4923	0.0011674876847290643	0.0044798099762470315	14.384840000000002	18.116966666666666	0.0007223880597014927	0.0007223880597014927	0.001453921568627451	3.5803333333333325	0.00016335877862595422	0.20656666666666668	0.00815127610208817	7.481999999999999	0.0008203473945409431	5.091171428571429	2.7399999999999993	4.723033333333333	6.323633333333333	8.528725000000001	0.0006329177057356609	0.00418	4.4923	0.05252000000000001	6.529562982005141e-05	1.0605333333333335	4.52255
RDN5-3	15.1921	0.0	23.81608	13.241799999999998	3.1070499999999996	7.908720000000001	11.427359999999998	1.1212666666666669	7.054285714285714	7.39785	11.43073333333333	0.001453921568627451	0.35605	12.9431	8.440999999999999	0.03514327731092437	0.0969	0.007324941724941727	0.016041163310961972	0.05976666666666667	2.3904285714285716	0.00418	8.142057142857142	2.6213999999999995	4.4923	0.0011674876847290643	0.0044798099762470315	14.384840000000002	18.116966666666666	0.0007223880597014927	0.0007223880597014927	0.001453921568627451	3.5803333333333325	0.00016335877862595422	0.20656666666666668	0.00815127610208817	7.481999999999999	0.0008203473945409431	5.091171428571429	2.7399999999999993	4.723033333333333	6.323633333333333	8.528725000000001	0.0006329177057356609	0.00418	4.4923	0.05252000000000001	6.529562982005141e-05	1.0605333333333335	4.52255
RDN5-4	15.1921	0.0	23.81608	13.241799999999998	3.1070499999999996	7.908720000000001	11.427359999999998	1.1212666666666669	7.054285714285714	7.39785	11.43073333333333	0.001453921568627451	0.35605	12.9431	8.440999999999999	0.03514327731092437	0.0969	0.007324941724941727	0.016041163310961972	0.05976666666666667	2.3904285714285716	0.00418	8.142057142857142	2.6213999999999995	4.4923	0.0011674876847290643	0.0044798099762470315	14.384840000000002	18.116966666666666	0.0007223880597014927	0.0007223880597014927	0.001453921568627451	3.5803333333333325	0.00016335877862595422	0.20656666666666668	0.00815127610208817	7.481999999999999	0.0008203473945409431	5.091171428571429	2.7399999999999993	4.723033333333333	6.323633333333333	8.528725000000001	0.0006329177057356609	0.00418	4.4923	0.05252000000000001	6.529562982005141e-05	1.0605333333333335	4.52255
RDN5-5	15.1921	0.0	23.81608	13.241799999999998	3.1070499999999996	7.908720000000001	11.427359999999998	1.1212666666666669	7.054285714285714	7.39785	11.43073333333333	0.001453921568627451	0.35605	12.9431	8.440999999999999	0.03514327731092437	0.0969	0.007324941724941727	0.016041163310961972	0.05976666666666667	2.3904285714285716	0.00418	8.142057142857142	2.6213999999999995	4.4923	0.0011674876847290643	0.0044798099762470315	14.384840000000002	18.116966666666666	0.0007223880597014927	0.0007223880597014927	0.001453921568627451	3.5803333333333325	0.00016335877862595422	0.20656666666666668	0.00815127610208817	7.481999999999999	0.0008203473945409431	5.091171428571429	2.7399999999999993	4.723033333333333	6.323633333333333	8.528725000000001	0.0006329177057356609	0.00418	4.4923	0.05252000000000001	6.529562982005141e-05	1.0605333333333335	4.52255
RDN5-6	33.47580000000001	70.87029999999999	14.7254	45.99390000000001	170.69830000000007	143.68589999999995	134.7835333333333	219.91830000000007	20.209733333333325	30.745600000000007	24.2385	44.03349999999999	73.99109999999999	38.30506666666667	226.93980000000005	41.074149999999996	35.3541	21.447466666666674	25.578733333333332	28.142799999999998	64.56533333333333	79.5656	13.735199999999999	24.71440000000001	25.2412	64.0233	41.0467	82.4781	32.22100000000001	75.48339999999999	51.6656	45.322900000000004	32.004466666666666	38.037700000000015	43.45886666666667	44.03349999999999	44.99530000000001	39.732	37.81826666666666	48.1739	37.4936	45.132933333333334	51.136399999999995	55.245999999999995	120.27939999999998	168.1385	197.96850000000006	190.4667	157.11	164.03979999999999
RDN58-1	2197.241	3052.0132999999996	4763.855799999999	3952.8595000000005	6571.984699999999	9444.879500000001	7339.296499999999	7642.350499999999	519.8268	1029.0424000000003	2481.9717000000005	1565.6016	2543.804	1725.8243999999997	6720.3331	1177.3219000000001	655.8275999999998	542.7991000000002	667.0585000000001	768.6439	2829.6475	2260.6653000000006	404.03830000000005	699.6623999999999	841.5501000000002	1478.0763000000002	786.2607	1866.2106999999996	1725.8243999999997	735.1877999999999	369.3090000000001	373.2186	126.93069999999999	154.38400000000001	91.69690000000001	341.24639999999994	397.8707999999999	348.0803	97.62469999999999	139.30026666666672	0.5825	117.31939999999997	1532.9439000000002	379.7755	3241.4016	6423.365100000001	7097.0682	7642.350499999999	4982.655199999999	6259.4555
RDN58-2	2197.241	3052.0132999999996	4763.855799999999	3952.8595000000005	6571.984699999999	9444.879500000001	7339.296499999999	7642.350499999999	519.8268	1029.0424000000003	2481.9717000000005	1565.6016	2543.804	1725.8243999999997	6720.3331	1177.3219000000001	655.8275999999998	542.7991000000002	667.0585000000001	768.6439	2829.6475	2260.6653000000006	404.03830000000005	699.6623999999999	841.5501000000002	1478.0763000000002	786.2607	1866.2106999999996	1725.8243999999997	735.1877999999999	369.3090000000001	373.2186	126.93069999999999	154.38400000000001	91.69690000000001	341.24639999999994	397.8707999999999	348.0803	97.62469999999999	139.30026666666672	152.14940000000004	117.31939999999997	1532.9439000000002	379.7755	3570.4676	6423.365100000001	7097.0682	7642.350499999999	4982.655199999999	6259.4555
RME2	21.53	26.173	29.711200000000012	35.294999999999995	33.382799999999996	22.32486666666667	30.100333333333328	29.525800000000004	29.244200000000006	38.001799999999996	32.65249999999999	36.984	26.975599999999996	33.5032	29.380599999999994	35.1326	22.989400000000003	28.9114	30.296999999999993	27.051200000000005	27.21319999999999	26.89540000000001	23.271599999999996	28.491299999999995	28.3708	27.856199999999998	32.152000000000015	27.316200000000002	23.876000000000005	26.907999999999998	31.475	28.220999999999993	34.6195	37.9256	31.162000000000003	28.972799999999996	23.419799999999995	33.78859999999999	33.57000000000001	35.285199999999996	36.8103	34.755	32.60219999999999	29.423400000000004	32.790800000000004	35.19299999999999	36.45560000000001	32.892	51.8959	39.335150000000006
RME3	6.3301	6.9817	4.05115	8.8864	9.093800000000002	8.4409	6.303599999999998	6.806566666666665	5.3084	4.319499999999999	5.375100000000001	5.1887333333333325	7.06375	6.562200000000001	4.699400000000001	4.80855	5.4608	5.4534	5.077733333333334	4.0587	5.382099999999999	5.713733333333335	4.7505	5.787466666666666	5.027266666666667	4.5716	6.090266666666667	4.4824	5.5947	6.586300000000001	6.839400000000003	5.1015999999999995	5.498480000000001	5.6804000000000014	5.342666666666666	7.066571428571429	5.4124	4.133800000000001	5.545599999999999	7.947666666666663	5.8694000000000015	5.9334000000000024	5.4682	6.6	4.7614	5.027266666666667	6.354600000000002	6.0188000000000015	7.472733333333334	5.710300000000002
RNA170	5.1682000000000015	3.945099999999999	4.6744	9.798599999999999	8.34553333333333	6.494300000000001	9.520999999999997	4.884133333333334	4.6257	4.507199999999999	6.634899999999999	6.931866666666668	4.507199999999999	7.1655	5.067600000000001	9.342066666666666	3.8588999999999993	4.2204	4.695866666666667	6.764399999999998	3.7112000000000003	5.985549999999999	4.0870999999999995	6.890866666666667	5.941600000000001	4.729899999999999	5.6085	4.5032	3.0307000000000004	2.6999999999999993	3.756099999999999	4.754	4.411199999999999	3.4631999999999987	4.4525999999999994	2.1912000000000003	2.5617333333333336	3.8872	4.27485	5.978999999999999	5.66	6.4459	5.7678666666666665	5.326500000000001	4.475533333333333	4.196900000000001	3.8345	5.481400000000002	5.616300000000001	4.5642
